日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
1993-06-30,000025,13.0,11.25,13.7,11.25,21356,25058735.0,58.61,169.14,7.07,9.8
1993-07-30,000025,11.2,9.95,12.3,7.8,72972,71924970.0,40.0,-11.56,-1.3,33.47
1993-08-31,000025,10.1,12.1,15.0,9.6,190926,222594176.25,54.27,21.61,2.15,87.58
1993-09-30,000025,12.0,10.8,12.0,9.8,68744,75175311.94,18.18,-10.74,-1.3,31.53
1993-10-29,000025,10.95,9.8,11.6,9.35,53323,56544407.0,20.83,-9.26,-1.0,24.46
1993-11-30,000025,9.8,11.35,12.5,9.4,216389,245329552.28,31.63,15.82,1.55,99.26
1993-12-31,000025,11.5,10.25,12.0,10.15,133793,150383211.12,16.3,-9.69,-1.1,51.5
1994-01-31,000025,10.15,8.1,10.6,8.0,41491,40521170.44,25.37,-20.98,-2.15,15.97
1994-02-28,000025,7.9,9.5,10.4,7.8,81630,76795355.25,32.1,17.28,1.4,31.42
1994-03-31,000025,9.5,7.3,9.7,7.25,56713,49740925.41,25.79,-23.16,-2.2,21.83
1994-04-29,000025,7.15,6.08,7.6,5.0,122139,73215587.44,35.62,-16.71,-1.22,47.01
1994-05-31,000025,6.08,4.39,6.79,4.25,138535,83825934.25,41.78,-27.8,-1.69,44.44
1994-06-30,000025,4.39,3.46,8.8,3.36,48323,19451896.82,123.92,-21.18,-0.93,15.5
1994-07-29,000025,3.45,2.6,3.48,2.55,35488,10330261.41,26.88,-24.86,-0.86,11.38
1994-08-31,000025,3.3,4.29,5.44,3.0,341773,158368350.62,93.85,65.0,1.69,109.63
1994-09-30,000025,4.4,6.15,7.9,4.35,610538,401453471.75,82.75,43.36,1.86,195.84
1994-10-31,000025,5.75,4.75,5.96,4.1,92976,47169805.81,30.24,-22.76,-1.4,29.82
1994-11-30,000025,4.94,5.23,6.2,4.45,149042,82166150.11,36.84,10.11,0.48,47.81
1994-12-30,000025,5.2,4.96,5.45,4.4,41944,21072969.99,20.08,-5.16,-0.27,13.45
1995-01-27,000025,4.75,4.4,5.09,4.1,12559,5793963.02,19.96,-11.29,-0.56,4.03
1995-02-28,000025,4.2,4.2,4.7,4.02,10858,4795552.81,15.45,-4.55,-0.2,3.48
1995-03-31,000025,4.27,4.53,4.98,4.15,29425,13610035.67,19.76,7.86,0.33,9.44
1995-04-28,000025,4.65,3.81,4.98,3.52,30906,13408572.0,32.23,-15.89,-0.72,9.91
1995-05-31,000025,3.81,4.48,6.1,3.54,127050,66010569.0,67.19,17.59,0.67,40.75
1995-06-30,000025,4.48,4.1,4.77,3.97,22764,9915498.0,17.86,-8.48,-0.38,7.3
1995-07-31,000025,4.1,3.89,4.8,3.88,47366,19441517.0,22.44,-5.12,-0.21,13.81
1995-08-31,000025,3.9,3.6,4.6,3.48,71054,29102521.0,28.79,-7.46,-0.29,20.72
1995-09-29,000025,3.51,3.42,3.99,3.3,37018,12962175.0,19.17,-5.0,-0.18,10.79
1995-10-31,000025,3.44,3.39,3.8,3.15,41286,14611702.0,19.01,-0.88,-0.03,12.04
1995-11-30,000025,3.4,3.24,3.54,2.9,17400,6064433.89,18.88,-4.42,-0.15,5.07
1995-12-29,000025,3.21,2.95,6.3,2.9,21411,6894120.58,104.94,-8.95,-0.29,6.24
1996-01-31,000025,2.95,2.81,2.95,2.63,10116,2822810.4,10.85,-4.75,-0.14,2.95
1996-02-16,000025,2.78,2.88,3.0,2.7,4598,1296018.0,10.68,2.49,0.07,1.34
1996-03-29,000025,2.91,2.81,3.1,2.72,12087,3438962.34,13.19,-2.43,-0.07,3.52
1996-04-30,000025,2.8,3.98,4.55,2.75,167875,60580309.66,64.06,41.64,1.17,48.95
1996-05-31,000025,4.2,3.43,4.3,3.21,160869,60006431.34,27.39,-13.82,-0.55,46.91
1996-06-28,000025,3.43,3.79,4.18,3.18,241789,92327521.5,29.15,10.5,0.36,70.51
1996-07-31,000025,3.45,5.55,6.2,3.36,746169,378929094.5,74.93,46.44,1.76,217.58
1996-08-30,000025,5.31,4.57,5.65,3.89,192654,97444367.5,31.71,-17.66,-0.98,56.18
1996-09-27,000025,4.5,4.42,5.18,4.01,191704,87659495.5,25.6,-3.28,-0.15,55.9
1996-10-31,000025,4.5,7.83,7.85,4.4,935948,576056417.0,78.05,77.15,3.41,272.92
1996-11-29,000025,7.42,8.78,9.5,6.45,996854,828498531.0,38.95,12.13,0.95,290.68
1996-12-31,000025,8.8,4.89,10.4,4.19,549488,453384141.5,70.73,-44.31,-3.89,160.23
1997-01-31,000025,4.89,5.73,5.9,4.61,425998,234047784.0,26.38,17.18,0.84,124.22
1997-02-28,000025,5.76,6.48,6.6,5.25,247966,149518826.5,23.56,13.09,0.75,72.31
1997-03-31,000025,6.5,9.19,10.1,6.2,654359,507265099.5,60.19,41.82,2.71,190.81
1997-04-30,000025,9.2,8.81,10.0,7.5,592569,523587612.0,27.2,-4.13,-0.38,172.79
1997-05-30,000025,9.0,7.9,10.71,6.1,493810,461569403.5,52.33,-10.33,-0.91,143.99
1997-06-27,000025,8.0,8.68,9.8,7.9,490152,440708967.0,24.05,9.87,0.78,142.93
