日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2000-07-31,000099,6.14,5.66,6.39,5.63,272775,546895488.0,28.36,111.19,2.98,45.46
2000-08-31,000099,5.66,6.59,7.19,5.51,842485,1867923528.0,29.68,16.43,0.93,140.41
2000-09-29,000099,6.5,6.07,6.74,5.82,119892,256047616.5,13.96,-7.89,-0.52,19.98
2000-10-31,000099,6.11,6.31,6.7,5.95,111478,241520903.0,12.36,3.95,0.24,18.58
2000-11-30,000099,6.33,6.55,6.78,6.3,161268,359023442.5,7.61,3.8,0.24,26.88
2000-12-29,000099,6.59,7.2,7.71,6.46,280282,673366221.0,19.08,9.92,0.65,46.71
2001-01-19,000099,7.23,7.02,7.59,6.56,104612,252246367.5,14.31,-2.5,-0.18,17.44
2001-02-28,000099,7.01,6.4,7.01,6.0,50707,109441894.0,14.39,-8.83,-0.62,8.45
2001-03-30,000099,6.4,6.61,6.72,6.17,73078,159958586.0,8.59,3.28,0.21,12.18
2001-04-30,000099,6.61,6.53,7.16,6.43,133498,309618400.5,11.04,-1.21,-0.08,22.25
2001-05-31,000099,6.53,6.72,6.88,6.46,54691,123760186.5,6.43,2.91,0.19,9.12
2001-06-29,000099,6.7,7.0,7.1,6.59,98403,228468078.5,7.59,4.17,0.28,16.4
2001-07-31,000099,7.0,6.14,7.36,5.97,131363,310092974.0,19.86,-12.29,-0.86,21.89
2001-08-31,000099,6.14,5.6,6.45,5.47,44879,92689435.75,15.96,-8.79,-0.54,7.48
2001-09-28,000099,5.61,5.52,5.83,5.21,20838,39276563.75,11.07,-1.43,-0.08,3.47
2001-10-31,000099,5.5,4.91,5.5,4.11,45362,74490201.0,25.18,-11.05,-0.61,7.56
2001-11-30,000099,4.92,5.07,5.16,4.28,46049,77524957.62,17.92,3.26,0.16,7.67
2001-12-31,000099,5.09,4.48,5.28,4.34,40508,65763018.5,18.54,-11.64,-0.59,6.75
2002-01-31,000099,4.48,4.26,4.48,3.73,44441,63696115.56,16.74,-4.91,-0.22,7.41
2002-02-28,000099,4.27,4.38,4.46,4.19,20803,31395081.5,6.34,2.82,0.12,3.47
2002-03-29,000099,4.21,4.77,5.08,4.21,83704,137248807.0,19.86,8.9,0.39,13.95
2002-04-30,000099,4.75,4.85,5.07,4.6,45825,77023364.88,9.85,1.68,0.08,7.64
2002-05-31,000099,4.76,4.03,4.83,3.96,27641,41990806.31,17.94,-16.91,-0.82,4.61
2002-06-28,000099,3.99,4.49,4.85,3.87,49108,76272684.5,24.32,11.41,0.46,8.18
2002-07-31,000099,4.51,4.39,4.76,4.32,34442,53182673.44,9.8,-2.23,-0.1,4.78
2002-08-30,000099,4.39,4.25,4.41,4.2,20007,25035483.81,4.78,-3.19,-0.14,2.78
2002-09-27,000099,4.25,4.05,4.33,3.98,12304,14768421.53,8.24,-4.71,-0.2,1.71
2002-10-31,000099,4.05,3.66,4.05,3.58,12465,13815254.04,11.6,-9.63,-0.39,1.73
2002-11-29,000099,3.64,3.84,4.64,3.36,391204,477215787.06,34.97,4.92,0.18,54.33
2002-12-31,000099,3.84,3.38,3.84,3.36,104394,111046140.75,12.5,-11.98,-0.46,14.5
2003-01-29,000099,3.35,3.65,3.85,3.06,106657,111155736.62,23.37,7.99,0.27,14.81
2003-02-28,000099,3.65,3.71,3.8,3.51,56180,60953808.0,7.95,1.64,0.06,7.8
2003-03-31,000099,3.71,3.53,3.83,3.3,57067,60450345.38,14.29,-4.85,-0.18,7.93
2003-04-30,000099,3.53,3.21,3.78,3.2,115707,121385836.38,16.43,-9.07,-0.32,16.07
2003-05-30,000099,3.14,3.37,3.68,2.81,109312,107554254.75,27.1,4.98,0.16,15.18
2003-06-30,000099,3.35,3.03,3.39,2.98,42580,40353426.88,12.17,-10.09,-0.34,5.91
2003-07-31,000099,3.04,3.03,3.3,3.01,70629,66437969.56,9.57,0.0,0.0,9.81
2003-08-29,000099,3.01,2.83,3.2,2.8,32283,29165685.07,13.2,-6.6,-0.2,4.48
2003-09-30,000099,2.84,2.57,2.96,2.53,22431,18817301.69,15.19,-9.19,-0.26,3.12
2003-10-31,000099,2.49,2.76,2.88,2.49,45118,37750880.91,15.18,7.39,0.19,6.27
2003-11-28,000099,2.73,2.68,2.96,2.53,62231,52484006.13,15.58,-2.9,-0.08,8.64
2003-12-31,000099,2.68,3.11,3.4,2.68,272588,239485942.5,26.87,16.04,0.43,29.12
2004-01-30,000099,3.11,3.47,3.7,3.07,185090,175348639.5,20.26,11.58,0.36,19.77
2004-02-27,000099,3.51,3.55,3.89,3.42,320230,318098878.0,13.54,2.31,0.08,34.21
2004-03-31,000099,3.54,3.66,3.72,3.26,155362,149959365.0,12.96,3.1,0.11,16.6
2004-04-30,000099,3.66,4.23,4.84,3.62,655636,743885447.0,33.33,15.57,0.57,70.05
2004-05-27,000099,4.25,4.0,4.45,3.71,85860,93427304.75,17.49,-5.44,-0.23,9.17
2004-06-30,000099,4.15,3.28,4.31,3.27,128482,132457847.38,26.0,-18.0,-0.72,13.73
2004-07-30,000099,3.28,3.51,4.25,3.27,272465,223075215.0,29.88,7.01,0.23,14.55
2004-08-31,000099,3.54,3.19,3.54,3.01,173125,75824772.88,15.1,-9.12,-0.32,9.25
2004-09-30,000099,3.16,3.67,4.4,2.81,887605,451639038.06,49.84,15.05,0.48,47.41
2004-10-29,000099,3.67,3.98,4.05,2.88,392362,187431656.5,31.88,8.45,0.31,20.96
2004-11-29,000099,4.04,4.39,4.77,3.69,891433,483604579.5,27.14,10.3,0.41,47.62
2004-12-31,000099,4.47,3.67,4.51,3.56,340732,178324709.12,21.64,-16.4,-0.72,18.2
2005-01-31,000099,3.65,2.86,3.98,2.85,239043,111352145.0,30.79,-22.07,-0.81,12.77
2005-02-28,000099,2.83,3.39,3.5,2.83,165580,74073773.75,23.43,18.53,0.53,8.85
2005-03-31,000099,3.39,2.94,3.57,2.85,272876,121620167.62,21.24,-13.27,-0.45,14.58
2005-04-29,000099,2.96,2.61,3.34,2.29,250589,102301490.62,35.71,-11.22,-0.33,13.39
2005-05-31,000099,2.56,2.39,2.59,2.11,184639,65504839.25,18.39,-8.43,-0.22,9.86
2005-06-30,000099,2.39,2.38,2.64,2.16,333830,121594219.62,20.08,-0.42,-0.01,17.83
2005-07-29,000099,2.34,2.12,2.36,1.79,204862,65584496.75,23.95,-10.92,-0.26,10.94
2005-08-31,000099,2.09,2.43,2.9,2.05,592604,213909256.75,40.09,14.62,0.31,31.66
2005-09-30,000099,2.44,2.47,3.0,2.37,574963,221301722.75,25.93,1.65,0.04,30.71
2005-10-31,000099,2.45,2.26,2.65,2.16,158630,56765476.5,19.84,-8.5,-0.21,8.47
2005-11-30,000099,2.26,2.29,2.49,2.19,150195,52248894.0,13.27,1.33,0.03,8.02
2005-12-30,000099,2.27,3.0,3.09,2.22,343874,131685085.56,37.99,31.0,0.71,18.37
2006-01-10,000099,2.94,3.24,3.28,2.94,148852,63305245.0,11.33,8.0,0.24,7.95
2006-02-28,000099,2.37,2.33,2.76,2.24,675274,247786443.25,16.05,-28.09,-0.91,27.33
2006-03-31,000099,2.33,2.85,2.93,2.24,700450,261786303.25,29.61,22.32,0.52,28.35
2006-04-28,000099,2.85,4.0,4.07,2.76,1230874,560322419.0,45.96,40.35,1.15,49.81
2006-05-31,000099,4.04,4.31,5.25,3.61,1626349,907157186.0,41.0,7.75,0.31,65.82
2006-06-30,000099,4.22,4.15,4.69,3.36,1469827,776142127.0,30.86,-3.71,-0.16,59.48
2006-07-31,000099,4.18,2.87,4.69,2.86,1508589,762755671.0,44.1,-30.84,-1.28,61.05
