日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
1995-10-27,000010,1.21,1.11,1.4,1.0,131217,183899792.0,235.29,552.94,0.94,77.19
1995-11-03,000010,1.04,0.84,1.07,0.79,153700,172183707.0,25.23,-24.32,-0.27,90.42
1995-11-10,000010,0.84,0.74,0.84,0.71,43545,40242888.0,15.48,-11.9,-0.1,25.62
1995-11-17,000010,0.73,0.73,0.76,0.71,18889,19779397.0,6.76,-1.35,-0.01,11.11
1995-11-24,000010,0.72,0.69,0.73,0.69,10300,8725538.0,5.48,-5.48,-0.04,6.06
1995-12-01,000010,0.69,0.63,0.7,0.62,14165,10867523.0,11.59,-8.7,-0.06,8.33
1995-12-08,000010,0.61,0.62,0.63,0.6,9244,6586753.81,4.76,-1.59,-0.01,5.44
1995-12-15,000010,0.61,0.56,0.62,0.56,13310,8999224.5,9.68,-9.68,-0.06,7.83
1995-12-22,000010,0.56,0.54,0.56,0.54,10098,6254518.94,3.57,-3.57,-0.02,5.94
1995-12-29,000010,0.53,0.52,0.55,0.51,8865,5266607.38,7.41,-3.7,-0.02,5.22
1996-01-05,000010,0.51,0.5,0.52,0.5,4094,2299321.25,3.85,-3.85,-0.02,2.41
1996-01-12,000010,0.49,0.5,0.51,0.48,6841,3776051.56,6.0,0.0,0.0,4.02
1996-01-19,000010,0.5,0.47,0.51,0.44,6138,3251808.78,14.0,-6.0,-0.03,3.61
1996-01-26,000010,0.46,0.47,0.48,0.46,5204,2628140.97,4.26,0.0,0.0,3.06
1996-02-02,000010,0.47,0.47,0.47,0.46,4614,2343897.41,2.13,0.0,0.0,2.71
1996-02-09,000010,0.48,0.46,0.48,0.46,2361,1178241.56,4.26,-2.13,-0.01,1.39
1996-02-16,000010,0.46,0.47,0.47,0.46,4914,2486885.11,2.17,2.17,0.01,2.89
1996-03-08,000010,0.48,0.48,0.52,0.47,24439,13511055.5,10.64,2.13,0.01,14.38
