日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
1995-10-31,000010,1.21,0.86,1.4,0.85,231728,302927956.0,323.53,405.88,0.69,136.32
1995-11-30,000010,0.84,0.64,0.86,0.64,134807,128878467.5,25.58,-25.58,-0.22,79.3
1995-12-29,000010,0.63,0.52,0.64,0.51,46798,30999526.13,20.31,-18.75,-0.12,27.53
1996-01-31,000010,0.51,0.47,0.52,0.44,25588,13637278.81,15.38,-9.62,-0.05,15.05
1996-02-16,000010,0.47,0.47,0.48,0.46,8578,4327067.83,4.26,0.0,0.0,5.05
1996-03-29,000010,0.48,0.48,0.52,0.46,57703,31248766.94,12.77,2.13,0.01,33.95
1996-04-30,000010,0.5,0.58,0.63,0.48,194225,122382209.41,31.25,20.83,0.1,114.26
1996-05-31,000010,0.6,0.53,0.62,0.5,110406,68617733.69,20.69,-8.62,-0.05,64.95
1996-06-28,000010,0.53,0.53,0.58,0.51,168447,104121362.0,13.21,0.0,0.0,99.09
1996-07-31,000010,0.53,0.67,0.71,0.5,347378,235224610.5,39.62,26.42,0.14,182.63
1996-08-30,000010,0.67,0.59,0.71,0.51,225040,149539989.75,29.85,-11.94,-0.08,118.31
1996-09-27,000010,0.6,0.64,0.91,0.54,206596,131072084.62,62.71,8.47,0.05,108.62
1996-10-31,000010,0.65,0.83,0.84,0.63,418175,324538163.5,32.81,29.69,0.19,219.85
1996-11-29,000010,0.78,1.1,1.17,0.77,663260,733994586.0,48.19,32.53,0.27,348.71
1996-12-31,000010,1.11,0.71,1.2,0.58,347048,378088124.0,56.36,-35.45,-0.39,182.46
1997-01-31,000010,0.7,0.75,0.78,0.6,270558,206774548.0,25.35,5.63,0.04,142.24
1997-02-28,000010,0.76,0.87,0.88,0.67,175043,148173840.0,28.0,16.0,0.12,92.03
1997-03-31,000010,0.87,1.25,1.29,0.86,288066,334833613.0,49.43,43.68,0.38,151.45
1997-04-30,000010,1.25,1.31,1.48,1.2,260915,397557066.0,22.4,4.8,0.06,137.17
1997-05-30,000010,1.32,1.05,1.39,0.98,137138,195512558.0,31.3,-19.85,-0.26,72.1
1997-06-27,000010,1.06,1.14,1.27,1.03,94292,123640717.5,22.86,8.57,0.09,49.57
1997-07-31,000010,1.22,1.11,1.22,0.93,53989,65614247.88,25.44,-2.63,-0.03,28.38
1997-08-29,000010,1.11,0.98,1.2,0.95,83789,102140038.0,22.52,-11.71,-0.13,44.05
1997-09-30,000010,0.97,0.91,1.03,0.8,23555,24131167.31,23.47,-7.14,-0.07,12.38
1997-10-31,000010,0.89,1.32,1.34,0.87,88616,114037764.11,51.65,45.05,0.41,46.59
1997-11-28,000010,1.38,1.27,1.41,1.2,38910,57236630.81,15.91,-3.79,-0.05,20.46
1997-12-31,000010,1.16,1.4,1.45,1.16,36586,48690620.56,22.83,10.24,0.13,14.78
1998-01-23,000010,1.41,1.4,1.57,1.34,44580,61398361.62,16.43,0.0,0.0,18.01
1998-02-27,000010,1.45,1.37,1.52,1.3,13313,17905769.63,15.71,-2.14,-0.03,5.38
1998-03-31,000010,1.4,1.57,1.67,1.35,88315,127562995.16,23.36,14.6,0.2,35.68
1998-04-30,000010,1.58,2.18,2.41,1.55,161120,299394695.75,54.78,38.85,0.61,65.1
1998-05-29,000010,2.18,2.07,2.4,1.99,93412,197833105.75,18.81,-5.05,-0.11,37.74
1998-06-30,000010,2.05,1.73,2.19,1.68,31505,59069804.88,24.64,-16.43,-0.34,12.73
1998-07-31,000010,1.79,1.64,1.81,1.57,11667,18648122.22,13.87,-5.2,-0.09,4.71
1998-08-31,000010,1.61,1.61,1.76,1.42,38208,60065338.95,20.73,-1.83,-0.03,15.44
1998-09-30,000010,1.62,1.6,1.81,1.52,122997,195706007.69,18.01,-0.62,-0.01,49.7
1998-10-30,000010,1.6,1.76,1.82,1.43,110485,168624490.25,24.38,10.0,0.16,44.64
1998-11-30,000010,1.78,1.8,1.85,1.68,78104,131999976.0,9.66,2.27,0.04,31.56
1998-12-31,000010,1.81,1.67,1.83,1.59,71871,119653560.38,13.33,-7.22,-0.13,29.04
1999-01-29,000010,1.68,1.66,1.84,1.57,27707,46182965.5,16.17,-0.6,-0.01,11.19
1999-02-09,000010,1.67,1.68,1.71,1.52,14008,21289488.0,11.45,1.2,0.02,5.66
1999-03-31,000010,1.73,1.55,1.84,1.53,51279,82761560.52,18.45,-7.74,-0.13,20.72
1999-04-30,000010,1.55,1.64,1.83,1.52,42927,68285398.06,20.0,5.81,0.09,17.34
1999-05-31,000010,1.64,2.05,2.16,1.57,114706,178565071.63,35.98,25.0,0.41,23.17
1999-06-30,000010,2.05,2.31,2.83,1.86,763492,855251216.0,47.32,12.68,0.26,154.24
1999-07-30,000010,2.32,2.09,2.4,1.95,181362,188462862.5,19.48,-9.52,-0.22,36.64
