日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2000-09-08,000156,21.64,18.05,22.66,17.82,265249,583856000.0,72.89,171.84,11.41,75.25
2000-09-15,000156,18.06,17.36,18.74,17.31,72522,146870000.0,7.92,-3.82,-0.69,20.57
2000-09-22,000156,17.31,16.92,17.64,16.24,49183,94249000.0,8.06,-2.53,-0.44,13.95
2000-09-29,000156,16.93,16.44,16.95,15.76,31204,57926000.0,7.03,-2.84,-0.48,8.85
2000-10-13,000156,16.47,16.06,16.9,15.91,25255,47287000.0,6.02,-2.31,-0.38,7.16
2000-10-20,000156,16.0,16.92,16.99,15.82,26075,48979000.0,7.29,5.35,0.86,7.4
2000-10-27,000156,17.06,17.9,18.82,16.96,71057,143266000.0,10.99,5.79,0.98,20.16
2000-11-03,000156,17.9,17.22,17.96,17.07,26352,52271000.0,4.97,-3.8,-0.68,7.48
2000-11-10,000156,17.22,18.23,18.71,17.21,48888,100896000.0,8.71,5.87,1.01,13.87
2000-11-17,000156,18.24,18.01,18.95,17.55,66012,134751000.0,7.68,-1.21,-0.22,18.73
2000-11-24,000156,17.96,17.93,18.74,17.66,40251,82632000.0,6.0,-0.44,-0.08,11.42
2000-12-01,000156,17.8,19.66,19.94,17.74,66477,142732000.0,12.27,9.65,1.73,18.86
2000-12-08,000156,19.97,19.76,21.64,19.36,66919,151246000.0,11.6,0.51,0.1,18.98
2000-12-15,000156,19.76,19.45,19.95,18.94,25324,55161000.0,5.11,-1.57,-0.31,7.18
2000-12-22,000156,19.48,20.35,20.85,19.38,29808,67759000.0,7.56,4.63,0.9,8.46
2000-12-29,000156,20.34,20.69,21.05,19.94,25538,58129198.0,5.45,1.67,0.34,7.24
2001-01-05,000156,20.7,21.42,21.51,20.52,23703,55755000.0,4.78,3.53,0.73,6.72
2001-01-12,000156,21.46,19.97,21.54,19.92,33205,76279000.0,7.56,-6.77,-1.45,9.42
2001-01-19,000156,19.95,19.04,19.95,18.66,20103,43250000.0,6.46,-4.66,-0.93,5.7
2001-02-09,000156,19.05,17.7,19.11,17.06,17042,34494000.0,10.77,-7.04,-1.34,4.83
2001-02-16,000156,17.7,17.41,18.27,17.07,12969,26038000.0,6.78,-1.64,-0.29,3.68
2001-02-23,000156,17.36,16.96,18.04,16.46,8991,17520000.0,9.08,-2.58,-0.45,2.55
2001-03-02,000156,17.16,17.9,17.98,16.96,8691,17253000.0,6.01,5.54,0.94,2.47
2001-03-09,000156,17.85,17.51,17.85,17.21,10438,20760000.0,3.58,-2.18,-0.39,2.96
2001-03-16,000156,17.46,18.51,18.56,17.46,14919,30506000.0,6.28,5.71,1.0,4.23
