日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2007-04-30,000338,0.47,0.14,0.54,0.01,207375,1365189248.0,-19.27,105.09,2.89,11.82
2007-05-31,000338,0.25,0.79,1.02,-0.31,829537,5356103696.0,950.0,464.29,0.65,47.26
2007-06-28,000338,0.77,1.03,1.87,0.1,519891,4104452528.0,224.05,30.38,0.24,29.62
2007-07-31,000338,1.03,1.3,1.31,0.74,363437,2867085710.0,55.34,26.21,0.27,20.71
2007-08-31,000338,1.32,2.79,2.92,0.97,679094,6103645488.0,150.0,114.62,1.49,38.69
2007-09-28,000338,2.78,2.03,3.04,1.65,580814,5526079984.0,49.82,-27.24,-0.76,33.09
2007-10-31,000338,2.18,2.38,2.62,1.67,744796,7076078976.0,46.8,17.24,0.35,42.44
2007-11-30,000338,2.37,0.9,2.94,0.68,654358,5920565312.0,94.96,-62.18,-1.48,37.28
2007-12-28,000338,0.9,1.56,1.67,0.85,317879,2610931232.0,91.11,73.33,0.66,18.11
2008-01-31,000338,1.57,1.07,2.31,0.85,698676,6146376640.0,93.59,-31.41,-0.49,39.81
2008-02-29,000338,1.01,0.84,1.53,0.71,201067,1601192140.0,76.64,-21.5,-0.23,11.46
2008-03-11,000338,0.81,0.09,0.94,-0.04,252619,1752415504.0,116.67,-89.29,-0.75,14.39
2008-04-30,000338,-0.33,0.49,0.5,-0.33,100385,660644224.0,922.22,444.44,0.4,5.72
2008-05-30,000338,0.81,-0.19,0.81,-0.28,705445,4662011224.0,222.45,-138.78,-0.68,40.19
2008-06-30,000338,-0.2,-1.45,-0.19,-1.54,436693,2007465004.0,-710.53,-663.16,-1.26,24.88
2008-07-31,000338,-1.46,-1.24,-0.83,-1.54,720925,3207319668.0,-48.97,14.48,0.21,41.08
2008-08-29,000338,-1.25,-1.44,-1.15,-1.82,477493,1858789708.0,-54.03,-16.13,-0.2,27.21
2008-09-26,000338,-1.45,-1.51,-1.45,-1.98,470713,1718656998.0,-36.81,-4.86,-0.07,26.82
2008-10-31,000338,-1.54,-2.55,-1.54,-2.63,473796,1420128038.0,-72.19,-68.87,-1.04,26.99
2008-11-28,000338,-2.55,-2.3,-2.02,-2.65,800282,2152403150.0,-24.71,9.8,0.25,45.6
2008-12-31,000338,-2.29,-2.17,-1.77,-2.33,1153580,2994979820.0,-24.35,5.65,0.13,41.08
2009-01-23,000338,-2.15,-1.36,-1.29,-2.15,1134354,2538297968.0,-39.63,37.33,0.81,40.39
2009-02-27,000338,-1.35,-1.5,-0.79,-1.61,2005843,5476392232.0,-60.29,-10.29,-0.14,71.43
2009-03-31,000338,-1.51,-0.77,-0.67,-1.56,1199609,3518144720.0,-59.33,48.67,0.73,42.72
2009-04-30,000338,-0.75,-0.64,-0.45,-0.92,1200484,3894430824.0,-61.04,16.88,0.13,42.75
2009-05-27,000338,-0.63,-0.45,-0.09,-0.63,881371,3094532952.0,-84.38,29.69,0.19,31.39
