日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
1991-04-06,000001,49.0,48.28,49.0,48.28,13,64000.0,1.8,20.7,8.28,0.0
1991-04-13,000001,48.04,46.84,48.04,46.84,34,161000.0,2.49,-2.98,-1.44,0.01
1991-04-20,000001,46.38,45.46,46.38,45.46,14,63615.0,1.96,-2.95,-1.38,0.0
1991-04-26,000001,45.0,44.34,45.0,44.34,67,300000.0,1.45,-2.46,-1.12,0.02
1991-05-04,000001,43.9,60.53,61.14,43.68,13,57000.0,39.38,36.51,16.19,0.0
1991-05-11,000001,60.53,58.75,60.53,58.75,161,681038.0,2.94,-2.94,-1.78,0.04
1991-05-18,000001,58.46,57.01,58.46,57.01,1483,6066000.0,2.47,-2.96,-1.74,0.4
1991-05-24,000001,56.73,55.61,56.73,55.61,177,708000.0,1.96,-2.46,-1.4,0.05
1991-06-01,000001,55.05,54.24,55.05,53.98,69,266000.0,1.92,-2.46,-1.37,0.02
1991-06-08,000001,53.44,52.11,53.44,52.11,19,70497.0,2.45,-3.93,-2.13,0.01
1991-06-15,000001,51.85,50.59,51.85,50.59,110,399000.0,2.42,-2.92,-1.52,0.03
1991-06-22,000001,50.34,49.08,50.34,49.08,120,423000.0,2.49,-2.98,-1.51,0.03
1991-06-28,000001,48.84,47.89,48.84,47.89,47,163000.0,1.94,-2.42,-1.19,0.01
1991-07-06,000001,47.41,46.23,47.41,46.23,18,59594.0,2.46,-3.47,-1.66,0.0
1991-07-11,000001,46.01,45.34,46.01,45.34,16,51217.0,1.45,-1.93,-0.89,0.0
1991-07-20,000001,44.67,43.55,44.67,43.55,7,22000.0,2.47,-3.95,-1.79,0.0
1991-07-26,000001,42.92,42.5,42.92,42.5,5,15000.0,0.96,-2.41,-1.05,0.0
1991-08-02,000001,42.08,41.24,42.08,41.24,23,68000.0,1.98,-2.96,-1.26,0.01
1991-08-17,000001,21.3,22.42,22.42,20.95,328,499000.0,3.56,-45.64,-18.82,0.07
1991-08-24,000001,22.7,22.14,23.12,20.32,19052,29288000.0,12.49,-1.25,-0.28,3.95
1991-08-31,000001,22.14,21.3,22.14,21.09,13043,19764000.0,4.74,-3.79,-0.84,2.7
1991-09-07,000001,21.3,19.69,21.3,19.06,18542,26584000.0,10.52,-7.56,-1.61,3.84
1991-09-14,000001,19.48,20.53,20.6,19.48,29672,41892000.0,5.69,4.27,0.84,6.15
1991-09-21,000001,20.32,20.04,20.39,19.9,15662,22105000.0,2.39,-2.39,-0.49,3.25
1991-09-29,000001,19.97,20.74,20.81,19.97,9459,13481000.0,4.19,3.49,0.7,1.96
1991-10-05,000001,20.81,22.56,22.84,20.81,7828,12177000.0,9.79,8.78,1.82,1.62
1991-10-12,000001,22.7,34.32,39.29,22.7,35086,78125000.0,73.54,52.13,11.76,7.27
1991-10-19,000001,34.46,33.9,35.44,31.24,24880,59690000.0,12.24,-1.22,-0.42,5.16
1991-10-26,000001,33.9,33.83,34.46,32.85,20426,48739000.0,4.75,-0.21,-0.07,4.24
1991-11-02,000001,33.9,40.76,41.6,33.83,26710,70954000.0,22.97,20.48,6.93,5.54
1991-11-09,000001,40.9,45.52,45.94,40.83,40817,125953000.0,12.54,11.68,4.76,8.46
1991-11-16,000001,45.8,48.6,52.38,45.8,28685,103444905.0,14.46,6.77,3.08,5.95
1991-11-23,000001,49.09,44.68,49.09,40.9,23729,75881000.0,16.85,-8.07,-3.92,4.92
1991-11-30,000001,45.03,38.8,45.03,38.66,19399,56716000.0,14.26,-13.16,-5.88,4.02
1991-12-07,000001,38.94,39.36,40.27,37.82,12540,34490000.0,6.31,1.44,0.56,2.6
1991-12-14,000001,39.5,38.8,40.62,38.24,8233,23077000.0,6.05,-1.42,-0.56,1.71
1991-12-21,000001,38.66,38.94,39.22,38.66,5520,15231550.0,1.44,0.36,0.14,1.14
1991-12-28,000001,39.08,41.25,42.3,38.1,9728,27901000.0,10.79,5.93,2.31,2.02
1992-01-03,000001,41.32,41.04,41.46,40.62,5916,17221000.0,2.04,-0.51,-0.21,1.19
1992-01-10,000001,41.04,42.02,42.58,40.97,10553,31316000.0,3.92,2.39,0.98,2.12
1992-01-17,000001,42.02,40.62,42.02,39.99,7680,22438120.0,4.83,-3.33,-1.4,1.54
1992-01-24,000001,40.62,41.74,42.02,40.62,8057,23602000.0,3.45,2.76,1.12,1.62
1992-02-02,000001,41.67,45.55,46.08,41.32,15007,45760120.0,11.4,9.13,3.81,3.02
1992-02-07,000001,43.91,45.59,46.08,43.91,2963,9403000.0,4.76,0.09,0.04,0.6
1992-02-14,000001,45.52,44.82,45.8,43.56,8698,27616000.0,4.91,-1.69,-0.77,1.75
1992-02-21,000001,44.68,44.61,45.1,43.28,8464,26484000.0,4.06,-0.47,-0.21,1.7
1992-02-28,000001,44.61,44.47,44.75,43.0,8423,26141000.0,3.92,-0.31,-0.14,1.69
