日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
1991-04-30,000001,-2.49,-2.53,-2.49,-2.53,134,614615.0,-1.56,1.17,0.03,0.04
1991-05-31,000001,-2.39,-2.45,-2.39,-2.45,1887,7714038.0,-2.37,3.16,0.08,0.51
1991-06-28,000001,-2.45,-2.5,-2.45,-2.5,306,1093497.0,-2.04,-2.04,-0.05,0.08
1991-07-31,000001,-2.5,-2.55,-2.5,-2.55,61,192811.0,-2.0,-2.0,-0.05,0.02
1991-08-31,000001,-2.55,-2.71,-2.55,-2.72,32431,49574000.0,-6.67,-6.27,-0.16,6.72
1991-09-29,000001,-2.71,-2.71,-2.71,-2.73,73335,104062000.0,-0.74,0.0,0.0,15.21
1991-10-31,000001,-2.71,-2.58,-2.57,-2.71,105912,243875000.0,-5.17,4.8,0.13,21.96
1991-11-30,000001,-2.57,-2.57,-2.46,-2.57,121648,387804905.0,-4.26,0.39,0.01,25.22
1991-12-31,000001,-2.57,-2.55,-2.54,-2.58,37839,105996550.0,-1.56,0.78,0.02,7.6
1992-01-31,000001,-2.55,-2.53,-2.53,-2.56,41432,122303120.0,-1.18,0.78,0.02,8.33
1992-02-28,000001,-2.53,-2.52,-2.51,-2.54,32511,102381120.0,-1.19,0.4,0.01,6.53
1992-03-31,000001,-2.52,-2.44,-2.43,-2.52,99878,278968000.0,-3.57,3.17,0.08,13.38
1992-04-30,000001,-2.43,-2.23,-2.22,-2.45,182873,574349316.0,-9.43,8.61,0.21,24.5
1992-05-29,000001,-2.23,-2.12,-2.06,-2.23,187999,846130476.0,-7.62,4.93,0.11,25.19
1992-06-30,000001,-2.11,-2.17,-2.09,-2.33,165582,645574958.0,-11.32,-2.36,-0.05,22.19
1992-07-31,000001,-2.17,-2.11,-2.08,-2.22,196679,842291000.0,-6.45,2.76,0.06,26.35
1992-08-31,000001,-2.11,-2.18,-2.09,-2.2,131897,569368642.0,-5.21,-3.32,-0.07,17.67
1992-09-30,000001,-2.18,-2.13,-2.1,-2.26,208539,889664350.0,-7.34,2.29,0.05,27.94
1992-10-30,000001,-2.13,-2.2,-2.11,-2.25,127270,524619000.0,-6.57,-3.29,-0.07,17.05
