日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
1996-04-19,000055,7.5,8.78,9.05,7.38,276960,232436418.0,32.24,69.5,3.6,153.87
1996-04-26,000055,9.0,9.1,9.98,8.68,138469,125890014.0,14.81,3.64,0.32,76.93
1996-05-03,000055,9.4,7.88,9.5,7.55,73066,62762229.0,21.43,-13.41,-1.22,40.59
1996-05-10,000055,7.85,7.9,8.7,7.66,47262,38397235.0,13.2,0.25,0.02,26.26
1996-05-17,000055,7.85,8.16,8.3,7.73,35887,28447155.0,7.22,3.29,0.26,19.94
1996-05-24,000055,7.5,6.8,7.6,6.59,37049,26151923.5,12.38,-16.67,-1.36,20.58
1996-05-31,000055,6.65,7.23,7.4,6.48,47664,33592533.5,13.53,6.32,0.43,26.48
1996-06-07,000055,7.2,7.3,7.38,6.69,57705,40566285.0,9.54,0.97,0.07,32.06
1996-06-14,000055,7.29,7.66,8.0,6.82,69588,51768031.0,16.16,4.93,0.36,38.66
1996-06-21,000055,7.7,7.36,7.73,7.15,27664,20531664.25,7.57,-3.92,-0.3,15.37
1996-06-28,000055,7.4,7.9,8.15,7.35,61060,47652787.0,10.87,7.34,0.54,33.92
1996-07-05,000055,7.87,8.86,9.25,7.76,143374,124616688.0,18.86,12.15,0.96,79.65
1996-07-12,000055,9.35,10.54,10.54,8.7,125448,120332530.0,20.77,18.96,1.68,69.69
1996-07-19,000055,10.2,12.53,12.75,9.5,161619,183220515.0,30.83,18.88,1.99,89.79
1996-07-26,000055,12.49,11.38,12.7,11.22,123561,147437748.0,11.81,-9.18,-1.15,68.65
1996-08-02,000055,12.02,13.6,14.5,12.0,157515,216752727.0,21.97,19.51,2.22,87.51
1996-08-09,000055,13.7,14.04,14.3,13.31,53415,74740220.0,7.28,3.24,0.44,29.68
1996-08-16,000055,14.3,13.85,15.38,13.48,54264,78200163.0,13.53,-1.35,-0.19,30.15
1996-08-23,000055,13.79,13.2,14.1,13.01,36321,49243284.0,7.87,-4.69,-0.65,20.18
1996-08-30,000055,13.15,14.26,14.5,12.85,43352,59536775.0,12.5,8.03,1.06,24.08
1996-09-06,000055,14.35,13.78,14.95,13.36,70291,99432953.0,11.15,-3.37,-0.48,39.05
1996-09-13,000055,13.6,12.8,13.6,12.29,23878,30967160.0,9.51,-7.11,-0.98,13.27
1996-09-20,000055,12.9,12.98,13.29,12.0,28333,36030623.0,10.08,1.41,0.18,15.74
1996-09-27,000055,13.0,13.4,13.6,12.6,36241,47959989.0,7.7,3.24,0.42,20.13
1996-10-04,000055,13.8,13.85,14.1,13.5,20990,29059564.0,4.48,3.36,0.45,11.66
1996-10-11,000055,13.85,17.5,17.98,13.4,159228,255837739.0,33.07,26.35,3.65,88.46
1996-10-18,000055,17.75,20.0,20.3,17.58,101903,193466616.0,15.54,14.29,2.5,50.95
1996-10-25,000055,20.29,21.19,21.5,19.0,62667,127974412.0,12.5,5.95,1.19,31.33
1996-11-01,000055,21.5,26.32,28.7,21.45,45730,100391677.0,34.21,24.21,5.13,16.33
