日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
1996-04-30,000055,7.5,8.31,9.98,7.38,460737,398821590.0,50.19,60.42,3.13,255.97
1996-05-31,000055,8.9,7.23,8.98,6.48,195620,148855918.0,30.08,-13.0,-1.08,108.68
1996-06-28,000055,7.2,7.9,8.15,6.69,216017,160518767.25,20.19,9.27,0.67,120.01
1996-07-31,000055,7.87,13.95,14.5,7.76,689127,761429367.0,85.32,76.58,6.05,382.85
1996-08-30,000055,14.04,14.26,15.38,12.85,209742,292651283.0,18.14,2.22,0.31,116.52
1996-09-27,000055,14.35,13.4,14.95,12.0,158743,214390725.0,20.69,-6.03,-0.86,88.19
1996-10-31,000055,13.8,19.7,26.0,13.4,382679,692200866.0,94.03,47.01,6.3,136.67
1996-11-29,000055,18.5,19.22,20.8,17.6,291693,556055583.5,16.24,-2.44,-0.48,104.18
1996-12-31,000055,19.38,15.25,22.3,13.25,382848,682569565.0,47.09,-20.66,-3.97,136.73
1997-01-31,000055,15.0,17.03,17.96,14.0,217623,355920512.75,25.97,11.67,1.78,77.72
1997-02-28,000055,16.9,16.25,17.2,14.76,100138,159865257.0,14.33,-4.58,-0.78,35.76
1997-03-31,000055,16.25,18.5,19.55,15.8,335531,597012755.0,23.08,13.85,2.25,119.83
1997-04-30,000055,18.75,25.19,26.49,18.25,354814,774615334.0,44.54,36.16,6.69,126.72
1997-05-30,000055,25.0,26.79,31.24,23.49,326040,880697250.0,30.77,6.35,1.6,116.44
1997-06-27,000055,27.2,26.39,28.1,21.88,187432,485077249.5,23.22,-1.49,-0.4,66.94
1997-07-31,000055,27.0,23.43,27.4,22.6,99348,248210064.5,18.19,-11.22,-2.96,35.48
1997-08-29,000055,23.5,20.8,23.75,18.68,53597,114583445.5,21.64,-11.22,-2.63,19.14
1997-09-30,000055,20.7,18.13,22.28,17.16,33164,67237961.62,24.62,-12.84,-2.67,11.84
1997-10-31,000055,18.5,23.08,24.68,18.0,94112,209514409.38,36.85,27.3,4.95,33.61
1997-11-28,000055,23.5,21.84,24.25,20.31,42972,96053306.75,17.07,-5.37,-1.24,15.35
1997-12-31,000055,21.46,24.18,25.65,21.2,98226,237656005.88,20.38,10.71,2.34,35.08
1998-01-23,000055,24.16,23.45,26.0,22.0,53831,130750366.5,16.54,-3.02,-0.73,19.23
1998-02-27,000055,25.1,21.39,25.1,21.35,19680,44523727.0,15.99,-8.78,-2.06,7.03
1998-03-31,000055,21.0,24.86,25.55,20.05,177420,400531917.5,25.71,16.22,3.47,63.36
1998-04-29,000055,25.31,27.75,27.86,24.0,130433,339347864.25,15.53,11.63,2.89,46.58
