日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2000-09-29,000155,7.45,6.92,7.58,6.59,778342,642623648.0,20.37,42.39,2.06,59.87
2000-10-31,000155,6.96,7.54,8.15,6.74,1211712,1083348648.0,20.38,8.96,0.62,93.21
2000-11-30,000155,7.54,8.74,9.32,7.48,1594068,1592580924.0,24.4,15.92,1.2,122.62
2000-12-29,000155,8.77,9.46,9.88,8.59,634972,670151677.0,14.76,8.24,0.72,48.84
2001-01-19,000155,9.46,9.13,9.77,8.83,294409,314918551.0,9.94,-3.49,-0.33,22.65
2001-02-28,000155,9.13,8.51,9.13,7.98,163477,161083018.0,12.6,-6.79,-0.62,12.58
2001-03-30,000155,8.41,8.97,9.13,8.34,230907,232379597.5,9.28,5.41,0.46,17.76
2001-04-30,000155,8.98,8.97,9.74,8.74,412022,436337815.5,11.15,0.0,0.0,31.69
2001-05-31,000155,8.97,9.03,9.36,8.88,144875,150822192.5,5.35,0.67,0.06,11.14
2001-06-29,000155,9.03,10.05,10.63,8.98,946308,1068243033.0,18.27,11.3,1.02,72.79
2001-07-31,000155,10.03,7.93,10.18,7.88,208265,224404058.25,22.89,-21.09,-2.12,16.02
2001-08-31,000155,7.98,7.58,8.88,7.56,116515,112374128.0,16.65,-4.41,-0.35,8.96
2001-09-28,000155,7.58,7.1,7.97,6.96,65037,56584521.25,13.32,-6.33,-0.48,5.0
2001-10-31,000155,7.13,6.63,7.28,5.58,105072,81942045.0,23.94,-6.62,-0.47,8.08
2001-11-30,000155,6.68,6.91,6.92,5.68,100398,78449144.62,18.7,4.22,0.28,7.72
2001-12-31,000155,6.96,6.15,7.01,5.84,79887,62629230.25,16.93,-11.0,-0.76,6.15
2002-01-31,000155,6.16,4.99,6.16,3.32,168028,98963919.94,46.18,-18.86,-1.16,12.93
2002-02-28,000155,5.03,5.32,5.48,4.98,111673,73365704.5,10.02,6.61,0.33,8.59
2002-03-29,000155,5.28,5.86,6.78,5.01,384662,285469613.25,33.27,10.15,0.54,29.59
2002-04-30,000155,5.84,6.42,6.53,5.68,214593,161614922.0,14.51,9.56,0.56,16.51
2002-05-31,000155,6.38,5.53,6.46,5.48,77360,55550295.25,15.26,-13.86,-0.89,5.95
2002-06-28,000155,5.48,6.49,7.08,4.93,251707,189712397.38,38.88,17.36,0.96,19.36
2002-07-31,000155,6.51,6.67,6.87,6.19,225752,176806451.75,10.48,2.77,0.18,17.37
2002-08-30,000155,6.66,6.41,6.78,6.24,97826,75719326.12,8.1,-3.9,-0.26,7.53
2002-09-27,000155,6.38,5.91,6.48,5.86,40975,30236337.44,9.67,-7.8,-0.5,3.15
2002-10-31,000155,5.9,5.5,5.9,5.41,33910,23358630.69,8.29,-6.94,-0.41,2.61
2002-11-29,000155,5.53,4.9,5.93,4.49,66097,42371925.81,26.18,-10.91,-0.6,5.08
2002-12-31,000155,4.86,4.61,5.04,4.51,54803,33108548.38,10.82,-5.92,-0.29,4.22
2003-01-29,000155,4.56,5.14,5.26,4.36,124879,77583371.5,19.52,11.5,0.53,9.61
2003-02-28,000155,5.16,5.18,5.34,5.01,80404,51740642.12,6.42,0.78,0.04,6.18
2003-03-31,000155,5.19,5.06,5.34,4.74,156336,99357061.88,11.58,-2.32,-0.12,12.03
2003-04-30,000155,5.09,5.13,5.83,4.83,257647,167252714.75,19.76,1.38,0.07,19.82
2003-05-30,000155,5.07,5.42,5.67,4.77,208443,134930869.75,17.54,5.65,0.29,16.03
2003-06-30,000155,5.38,5.41,5.77,5.13,211451,139808619.88,11.81,-0.18,-0.01,16.27
2003-07-31,000155,5.43,5.51,6.02,5.43,292218,201212084.0,10.91,1.85,0.1,22.48
2003-08-29,000155,5.62,4.89,5.68,4.78,89184,57644461.62,16.33,-11.25,-0.62,6.86
2003-09-30,000155,4.91,4.62,5.1,4.5,55329,32765952.88,12.27,-5.52,-0.27,4.26
2003-10-31,000155,4.57,4.87,5.07,4.54,77398,46573142.38,11.47,5.41,0.25,5.95
2003-11-28,000155,4.85,4.91,5.21,4.53,144867,87730468.75,13.96,0.82,0.04,11.14
2003-12-31,000155,4.93,5.29,5.56,4.92,273006,175018441.75,13.03,7.74,0.38,21.0
2004-01-30,000155,5.27,5.58,5.95,5.25,205085,139256367.25,13.23,5.48,0.29,15.78
2004-02-27,000155,5.67,5.78,6.32,5.5,470195,332874751.0,14.7,3.58,0.2,36.17
2004-03-31,000155,5.81,5.53,5.97,5.25,333121,222758159.0,12.46,-4.33,-0.25,25.62
2004-04-30,000155,5.53,4.67,5.82,4.47,322197,203812919.5,24.41,-15.55,-0.86,24.78
2004-05-31,000155,4.1,3.79,4.39,3.57,149779,75444737.38,17.56,-18.84,-0.88,11.52
2004-06-30,000155,3.81,3.16,3.93,3.14,128858,59497424.12,20.84,-16.62,-0.63,9.91
2004-07-30,000155,3.15,2.99,3.55,2.75,124435,51683697.56,25.32,-5.38,-0.17,9.57
2004-08-31,000155,2.97,2.74,3.07,2.39,98054,36839160.31,22.74,-8.36,-0.25,7.54
2004-09-30,000155,2.75,3.2,3.43,2.59,257478,105884770.31,30.66,16.79,0.46,19.81
2004-10-29,000155,3.15,2.79,3.25,2.37,122917,47094761.38,27.5,-12.81,-0.41,9.46
2004-11-30,000155,2.93,3.67,4.04,2.74,466575,211060846.88,46.59,31.54,0.88,35.89
2004-12-31,000155,3.64,3.39,3.83,3.09,219251,97498739.25,20.16,-7.63,-0.28,16.87
2005-01-31,000155,3.35,3.37,3.68,3.14,136399,61297876.25,15.93,-0.59,-0.02,10.49
2005-02-28,000155,3.32,3.65,3.85,3.03,123121,55786646.88,24.33,8.31,0.28,9.47
2005-03-31,000155,3.61,3.18,3.81,2.87,234412,100161345.62,25.75,-12.88,-0.47,18.03
2005-04-29,000155,3.18,3.44,3.97,3.11,412310,187812764.25,27.04,8.18,0.26,31.72
2005-05-31,000155,3.47,3.08,3.47,2.95,104333,43255600.38,15.12,-10.47,-0.36,8.03
2005-06-30,000155,3.05,3.04,3.25,2.64,242642,97074821.62,19.81,-1.3,-0.04,18.66
2005-07-29,000155,3.02,3.17,3.23,2.87,251108,99934169.5,11.84,4.28,0.13,19.32
2005-08-31,000155,3.19,3.41,3.62,3.14,501003,214408272.25,15.14,7.57,0.24,38.54
2005-09-30,000155,3.41,4.15,4.27,3.36,485612,230816148.0,26.69,21.7,0.74,37.35
2005-10-31,000155,4.14,4.77,5.25,3.94,384194,218461609.75,31.57,14.94,0.62,29.55
2005-11-30,000155,4.79,4.46,4.95,4.2,195912,107638852.25,15.72,-6.5,-0.31,15.07
2005-12-30,000155,4.47,4.3,4.71,4.04,242885,129816381.75,15.02,-3.59,-0.16,18.68
2006-01-25,000155,4.3,4.76,5.41,4.3,1025605,593472473.0,25.81,10.7,0.46,78.89
2006-02-28,000155,4.76,4.77,4.96,4.6,243087,139657032.0,7.56,0.21,0.01,18.7
2006-03-31,000155,4.77,3.94,4.83,3.35,833167,378219557.0,31.03,-17.4,-0.83,48.55
2006-04-28,000155,3.95,3.44,4.11,2.99,1246798,556020781.0,28.43,-12.69,-0.5,72.66
2006-05-31,000155,3.42,4.44,4.71,3.4,2013366,980457580.0,38.08,29.07,1.0,117.33
2006-06-30,000155,4.43,4.18,4.63,3.64,908850,446542149.5,22.3,-5.86,-0.26,52.96
2006-07-31,000155,4.21,4.38,4.78,3.89,1379173,711127517.0,21.29,4.78,0.2,80.37
2006-08-31,000155,4.37,3.98,4.42,3.63,674155,319935638.0,18.04,-9.13,-0.4,39.29
2006-09-29,000155,3.97,4.12,4.19,3.84,654855,311215863.5,8.79,3.52,0.14,38.16
2006-10-31,000155,4.14,4.08,4.28,3.82,753130,361130078.0,11.17,-0.97,-0.04,43.89
2006-11-30,000155,4.06,3.9,4.08,3.47,558379,250355134.0,14.95,-4.41,-0.18,32.54
2006-12-29,000155,3.91,3.71,3.96,3.61,624304,280411936.0,8.97,-4.87,-0.19,36.38
2007-01-31,000155,3.71,4.46,4.89,3.65,1648663,832610226.0,33.42,20.22,0.75,96.08
2007-02-28,000155,4.46,6.01,6.73,4.29,1951345,1233908524.0,54.71,34.75,1.55,113.71
2007-03-30,000155,6.0,7.29,8.02,5.54,2609363,1982149120.0,41.26,21.3,1.28,133.74
2007-04-30,000155,7.3,10.46,10.46,7.25,3161336,2918767676.0,44.03,43.48,3.17,162.04
2007-05-31,000155,10.85,12.81,14.42,9.9,3237054,4111636704.0,43.21,22.47,2.35,165.92
2007-06-29,000155,12.76,7.19,12.76,6.99,2179427,2429368620.0,45.04,-43.87,-5.62,111.71
2007-07-31,000155,7.1,8.59,8.85,6.34,1226435,979424900.0,34.91,19.47,1.4,62.86
2007-08-31,000155,8.6,12.01,12.5,7.64,2542639,2548549828.0,56.58,39.81,3.42,130.32
