指数代码,成分股票代码,交易日期,权重
399970.SZ,300308.SZ,20250829,6.999
399970.SZ,601138.SH,20250829,4.743
399970.SZ,002475.SZ,20250829,3.124
399970.SZ,000063.SZ,20250829,3.039
399970.SZ,688981.SH,20250829,2.949
399970.SZ,300059.SZ,20250829,2.923
399970.SZ,603019.SH,20250829,2.873
399970.SZ,002371.SZ,20250829,2.538
399970.SZ,603501.SH,20250829,2.39
399970.SZ,002415.SZ,20250829,2.377
399970.SZ,002230.SZ,20250829,2.371
399970.SZ,603986.SH,20250829,2.342
399970.SZ,000725.SZ,20250829,2.317
399970.SZ,000100.SZ,20250829,2.141
399970.SZ,688012.SH,20250829,2.079
399970.SZ,002241.SZ,20250829,1.991
399970.SZ,300033.SZ,20250829,1.971
399970.SZ,002384.SZ,20250829,1.878
399970.SZ,002027.SZ,20250829,1.864
399970.SZ,688111.SH,20250829,1.719
399970.SZ,000977.SZ,20250829,1.535
399970.SZ,600183.SH,20250829,1.435
399970.SZ,300408.SZ,20250829,1.316
399970.SZ,600570.SH,20250829,1.259
399970.SZ,000938.SZ,20250829,1.239
399970.SZ,300803.SZ,20250829,1.195
399970.SZ,600703.SH,20250829,1.172
399970.SZ,002195.SZ,20250829,1.078
399970.SZ,002600.SZ,20250829,0.966
399970.SZ,002558.SZ,20250829,0.949
399970.SZ,002938.SZ,20250829,0.923
399970.SZ,002517.SZ,20250829,0.882
399970.SZ,002236.SZ,20250829,0.853
399970.SZ,600745.SH,20250829,0.839
399970.SZ,002402.SZ,20250829,0.836
399970.SZ,300418.SZ,20250829,0.819
399970.SZ,002131.SZ,20250829,0.79
399970.SZ,002920.SZ,20250829,0.783
399970.SZ,000066.SZ,20250829,0.768
399970.SZ,600588.SH,20250829,0.749
399970.SZ,300661.SZ,20250829,0.746
399970.SZ,300454.SZ,20250829,0.727
399970.SZ,300782.SZ,20250829,0.688
399970.SZ,002555.SZ,20250829,0.676
399970.SZ,002185.SZ,20250829,0.673
399970.SZ,600536.SH,20250829,0.67
399970.SZ,300496.SZ,20250829,0.645
399970.SZ,002465.SZ,20250829,0.644
399970.SZ,688396.SH,20250829,0.617
399970.SZ,300002.SZ,20250829,0.601
399970.SZ,300136.SZ,20250829,0.592
399970.SZ,002138.SZ,20250829,0.583
399970.SZ,000034.SZ,20250829,0.566
399970.SZ,300223.SZ,20250829,0.563
399970.SZ,002065.SZ,20250829,0.562
399970.SZ,002410.SZ,20250829,0.557
399970.SZ,300058.SZ,20250829,0.552
399970.SZ,603228.SH,20250829,0.53
399970.SZ,300383.SZ,20250829,0.515
399970.SZ,603236.SH,20250829,0.511
399970.SZ,603160.SH,20250829,0.506
399970.SZ,002624.SZ,20250829,0.502
399970.SZ,002405.SZ,20250829,0.498
399970.SZ,600845.SH,20250829,0.485
399970.SZ,603005.SH,20250829,0.477
399970.SZ,300459.SZ,20250829,0.446
399970.SZ,603444.SH,20250829,0.44
399970.SZ,300413.SZ,20250829,0.433
399970.SZ,300628.SZ,20250829,0.424
399970.SZ,688568.SH,20250829,0.422
399970.SZ,600637.SH,20250829,0.396
399970.SZ,300253.SZ,20250829,0.395
399970.SZ,002841.SZ,20250829,0.391
399970.SZ,601519.SH,20250829,0.375
399970.SZ,300315.SZ,20250829,0.354
399970.SZ,300674.SZ,20250829,0.341
399970.SZ,603613.SH,20250829,0.326
399970.SZ,300229.SZ,20250829,0.318
399970.SZ,002400.SZ,20250829,0.316
399970.SZ,688200.SH,20250829,0.312
399970.SZ,300682.SZ,20250829,0.3
399970.SZ,688088.SH,20250829,0.3
399970.SZ,002368.SZ,20250829,0.291
399970.SZ,000050.SZ,20250829,0.278
399970.SZ,002373.SZ,20250829,0.276
399970.SZ,002439.SZ,20250829,0.275
399970.SZ,603000.SH,20250829,0.268
399970.SZ,300212.SZ,20250829,0.264
399970.SZ,600633.SH,20250829,0.255
399970.SZ,301171.SZ,20250829,0.239
399970.SZ,000681.SZ,20250829,0.235
399970.SZ,600718.SH,20250829,0.229
399970.SZ,002315.SZ,20250829,0.216
399970.SZ,002153.SZ,20250829,0.201
399970.SZ,000555.SZ,20250829,0.198
399970.SZ,002063.SZ,20250829,0.196
399970.SZ,300525.SZ,20250829,0.184
399970.SZ,603171.SH,20250829,0.153
399970.SZ,688475.SH,20250829,0.127
399970.SZ,603888.SH,20250829,0.126
