指数代码,成分股票代码,交易日期,权重
399440.SZ,600010.SH,20250829,16.9906
399440.SZ,600019.SH,20250829,13.2887
399440.SZ,000932.SZ,20250829,6.8782
399440.SZ,002318.SZ,20250829,4.1446
399440.SZ,600126.SH,20250829,3.8767
399440.SZ,002756.SZ,20250829,3.6554
399440.SZ,600282.SH,20250829,3.3514
399440.SZ,000708.SZ,20250829,3.2505
399440.SZ,002075.SZ,20250829,3.1042
399440.SZ,000709.SZ,20250829,2.7758
399440.SZ,000778.SZ,20250829,2.7666
399440.SZ,000825.SZ,20250829,2.6419
399440.SZ,600399.SH,20250829,2.3482
399440.SZ,600507.SH,20250829,2.1737
399440.SZ,600782.SH,20250829,2.0946
399440.SZ,600022.SH,20250829,2.0425
399440.SZ,688186.SH,20250829,1.9513
399440.SZ,000923.SZ,20250829,1.7931
399440.SZ,000898.SZ,20250829,1.6928
399440.SZ,000959.SZ,20250829,1.6589
399440.SZ,001203.SZ,20250829,1.4782
399440.SZ,600295.SH,20250829,1.4711
399440.SZ,603969.SH,20250829,1.4376
399440.SZ,601686.SH,20250829,1.244
399440.SZ,002132.SZ,20250829,1.2218
399440.SZ,601969.SH,20250829,1.07
399440.SZ,603995.SH,20250829,1.0606
399440.SZ,600558.SH,20250829,0.9843
399440.SZ,002478.SZ,20250829,0.9743
399440.SZ,002443.SZ,20250829,0.894
399440.SZ,600992.SH,20250829,0.8444
399440.SZ,301522.SZ,20250829,0.8251
399440.SZ,601121.SH,20250829,0.7013
399440.SZ,000655.SZ,20250829,0.6669
399440.SZ,603878.SH,20250829,0.5732
399440.SZ,603278.SH,20250829,0.5232
399440.SZ,603028.SH,20250829,0.5004
399440.SZ,301137.SZ,20250829,0.459
399440.SZ,300881.SZ,20250829,0.3052
399440.SZ,300930.SZ,20250829,0.2857
