指数代码,成分股票代码,交易日期,权重
399015.SZ,002261.SZ,20250829,1.3237
399015.SZ,300548.SZ,20250829,0.8973
399015.SZ,002130.SZ,20250829,0.8142
399015.SZ,300085.SZ,20250829,0.749
399015.SZ,300468.SZ,20250829,0.5944
399015.SZ,300199.SZ,20250829,0.5942
399015.SZ,300170.SZ,20250829,0.5676
399015.SZ,300972.SZ,20250829,0.5588
399015.SZ,300738.SZ,20250829,0.5288
399015.SZ,002611.SZ,20250829,0.4997
399015.SZ,002428.SZ,20250829,0.4936
399015.SZ,300077.SZ,20250829,0.4892
399015.SZ,300315.SZ,20250829,0.4705
399015.SZ,300083.SZ,20250829,0.4624
399015.SZ,300766.SZ,20250829,0.4577
399015.SZ,300762.SZ,20250829,0.4538
399015.SZ,002583.SZ,20250829,0.4506
399015.SZ,300377.SZ,20250829,0.4489
399015.SZ,002396.SZ,20250829,0.4473
399015.SZ,301316.SZ,20250829,0.4457
399015.SZ,300049.SZ,20250829,0.4452
399015.SZ,300409.SZ,20250829,0.4452
399015.SZ,002317.SZ,20250829,0.4385
399015.SZ,300065.SZ,20250829,0.4219
399015.SZ,300953.SZ,20250829,0.4169
399015.SZ,300657.SZ,20250829,0.4153
399015.SZ,002212.SZ,20250829,0.4064
399015.SZ,002174.SZ,20250829,0.4033
399015.SZ,300068.SZ,20250829,0.3981
399015.SZ,300113.SZ,20250829,0.3916
399015.SZ,300045.SZ,20250829,0.3875
399015.SZ,300620.SZ,20250829,0.3844
399015.SZ,300184.SZ,20250829,0.3794
399015.SZ,300870.SZ,20250829,0.3793
399015.SZ,300130.SZ,20250829,0.3779
399015.SZ,002171.SZ,20250829,0.3761
399015.SZ,300035.SZ,20250829,0.3716
399015.SZ,002276.SZ,20250829,0.3707
399015.SZ,300236.SZ,20250829,0.3672
399015.SZ,300348.SZ,20250829,0.3638
399015.SZ,300007.SZ,20250829,0.3623
399015.SZ,002400.SZ,20250829,0.3605
399015.SZ,002036.SZ,20250829,0.3518
399015.SZ,002807.SZ,20250829,0.3508
399015.SZ,300378.SZ,20250829,0.3495
399015.SZ,000676.SZ,20250829,0.3478
399015.SZ,300181.SZ,20250829,0.343
399015.SZ,300607.SZ,20250829,0.342
399015.SZ,300398.SZ,20250829,0.3416
399015.SZ,300180.SZ,20250829,0.3407
399015.SZ,300624.SZ,20250829,0.3397
399015.SZ,300811.SZ,20250829,0.3372
399015.SZ,300101.SZ,20250829,0.3358
399015.SZ,000681.SZ,20250829,0.3332
399015.SZ,001309.SZ,20250829,0.329
399015.SZ,002681.SZ,20250829,0.3271
399015.SZ,300133.SZ,20250829,0.324
399015.SZ,002020.SZ,20250829,0.3239
399015.SZ,002075.SZ,20250829,0.3207
399015.SZ,300723.SZ,20250829,0.3202
399015.SZ,002716.SZ,20250829,0.3201
399015.SZ,300872.SZ,20250829,0.3186
399015.SZ,300324.SZ,20250829,0.3166
399015.SZ,301511.SZ,20250829,0.3141
399015.SZ,300131.SZ,20250829,0.3124
399015.SZ,300047.SZ,20250829,0.3113
399015.SZ,300655.SZ,20250829,0.3112
399015.SZ,300008.SZ,20250829,0.3093
399015.SZ,300166.SZ,20250829,0.3072
399015.SZ,000969.SZ,20250829,0.3037
399015.SZ,002896.SZ,20250829,0.3034
399015.SZ,002779.SZ,20250829,0.3006
399015.SZ,002706.SZ,20250829,0.2991
399015.SZ,301171.SZ,20250829,0.2932
399015.SZ,002536.SZ,20250829,0.293
399015.SZ,300693.SZ,20250829,0.2928
