指数代码,成分股票代码,交易日期,权重
399628.SZ,002837.SZ,20250829,2.4267
399628.SZ,002131.SZ,20250829,1.575
399628.SZ,002126.SZ,20250829,1.5578
399628.SZ,300548.SZ,20250829,1.5305
399628.SZ,300779.SZ,20250829,1.4949
399628.SZ,002130.SZ,20250829,1.3888
399628.SZ,300757.SZ,20250829,1.3603
399628.SZ,300002.SZ,20250829,1.3505
399628.SZ,300857.SZ,20250829,1.163
399628.SZ,300570.SZ,20250829,1.1413
399628.SZ,000997.SZ,20250829,1.112
399628.SZ,300346.SZ,20250829,1.0995
399628.SZ,002335.SZ,20250829,1.0656
399628.SZ,300627.SZ,20250829,0.9863
399628.SZ,300972.SZ,20250829,0.9531
399628.SZ,002484.SZ,20250829,0.9109
399628.SZ,300666.SZ,20250829,0.8708
399628.SZ,300432.SZ,20250829,0.8072
399628.SZ,300568.SZ,20250829,0.7992
399628.SZ,300623.SZ,20250829,0.7898
399628.SZ,300638.SZ,20250829,0.7631
399628.SZ,301316.SZ,20250829,0.7601
399628.SZ,300409.SZ,20250829,0.7594
399628.SZ,002607.SZ,20250829,0.7462
399628.SZ,002497.SZ,20250829,0.7443
399628.SZ,300100.SZ,20250829,0.7418
399628.SZ,300679.SZ,20250829,0.7128
399628.SZ,300953.SZ,20250829,0.7111
399628.SZ,300777.SZ,20250829,0.7091
399628.SZ,300657.SZ,20250829,0.7083
399628.SZ,002249.SZ,20250829,0.706
399628.SZ,002432.SZ,20250829,0.6913
399628.SZ,000060.SZ,20250829,0.6787
399628.SZ,300475.SZ,20250829,0.6748
399628.SZ,002773.SZ,20250829,0.6685
399628.SZ,300009.SZ,20250829,0.6515
399628.SZ,300870.SZ,20250829,0.6469
399628.SZ,300130.SZ,20250829,0.6445
399628.SZ,002171.SZ,20250829,0.6414
399628.SZ,300035.SZ,20250829,0.6337
399628.SZ,002240.SZ,20250829,0.632
399628.SZ,001389.SZ,20250829,0.6242
399628.SZ,300573.SZ,20250829,0.6219
399628.SZ,300735.SZ,20250829,0.6014
399628.SZ,002506.SZ,20250829,0.5921
399628.SZ,300181.SZ,20250829,0.5851
399628.SZ,300811.SZ,20250829,0.5751
399628.SZ,002468.SZ,20250829,0.5616
399628.SZ,000403.SZ,20250829,0.5511
399628.SZ,000737.SZ,20250829,0.5476
399628.SZ,300776.SZ,20250829,0.5414
399628.SZ,300775.SZ,20250829,0.5392
399628.SZ,300008.SZ,20250829,0.5276
399628.SZ,002270.SZ,20250829,0.5245
399628.SZ,002779.SZ,20250829,0.5128
399628.SZ,000628.SZ,20250829,0.5121
399628.SZ,002706.SZ,20250829,0.5102
399628.SZ,301050.SZ,20250829,0.4998
399628.SZ,002536.SZ,20250829,0.4998
399628.SZ,300693.SZ,20250829,0.4995
399628.SZ,002017.SZ,20250829,0.4954
399628.SZ,300602.SZ,20250829,0.4915
399628.SZ,000682.SZ,20250829,0.4904
399628.SZ,000762.SZ,20250829,0.4867
399628.SZ,300618.SZ,20250829,0.4797
399628.SZ,002539.SZ,20250829,0.4779
399628.SZ,300457.SZ,20250829,0.4765
399628.SZ,002324.SZ,20250829,0.4759
399628.SZ,300224.SZ,20250829,0.4753
399628.SZ,000758.SZ,20250829,0.4749
399628.SZ,300910.SZ,20250829,0.4693
399628.SZ,002891.SZ,20250829,0.4683
399628.SZ,000680.SZ,20250829,0.465
399628.SZ,002895.SZ,20250829,0.4614
399628.SZ,301029.SZ,20250829,0.4598
399628.SZ,300687.SZ,20250829,0.4524
399628.SZ,002987.SZ,20250829,0.4524
399628.SZ,001301.SZ,20250829,0.4494
399628.SZ,300525.SZ,20250829,0.4457
399628.SZ,002518.SZ,20250829,0.4452
399628.SZ,000690.SZ,20250829,0.444
399628.SZ,301095.SZ,20250829,0.441
399628.SZ,000811.SZ,20250829,0.4334
399628.SZ,300109.SZ,20250829,0.4321
399628.SZ,300034.SZ,20250829,0.4297
399628.SZ,300363.SZ,20250829,0.4241
399628.SZ,002965.SZ,20250829,0.4187
399628.SZ,300415.SZ,20250829,0.4161
399628.SZ,301219.SZ,20250829,0.4088
399628.SZ,002572.SZ,20250829,0.4062
399628.SZ,002929.SZ,20250829,0.4028
399628.SZ,002011.SZ,20250829,0.3997
399628.SZ,002239.SZ,20250829,0.3991
399628.SZ,300827.SZ,20250829,0.3983
399628.SZ,002881.SZ,20250829,0.3942
399628.SZ,002045.SZ,20250829,0.3934
399628.SZ,300633.SZ,20250829,0.3919
399628.SZ,002378.SZ,20250829,0.3912
399628.SZ,300260.SZ,20250829,0.3827
399628.SZ,300634.SZ,20250829,0.3822
399628.SZ,002023.SZ,20250829,0.3822
399628.SZ,002947.SZ,20250829,0.3818
399628.SZ,002170.SZ,20250829,0.3803
399628.SZ,000543.SZ,20250829,0.3794
399628.SZ,002847.SZ,20250829,0.377
399628.SZ,002906.SZ,20250829,0.3719
399628.SZ,002334.SZ,20250829,0.3695
399628.SZ,002192.SZ,20250829,0.3694
399628.SZ,300725.SZ,20250829,0.3642
399628.SZ,300772.SZ,20250829,0.3622
399628.SZ,300685.SZ,20250829,0.3574
399628.SZ,002226.SZ,20250829,0.357
399628.SZ,000685.SZ,20250829,0.354
399628.SZ,002079.SZ,20250829,0.3521
399628.SZ,002865.SZ,20250829,0.352
399628.SZ,002922.SZ,20250829,0.3477
399628.SZ,300416.SZ,20250829,0.346
399628.SZ,002096.SZ,20250829,0.3435
399628.SZ,301291.SZ,20250829,0.3409
399628.SZ,002541.SZ,20250829,0.3362
399628.SZ,300613.SZ,20250829,0.3331
399628.SZ,000966.SZ,20250829,0.3319
399628.SZ,300708.SZ,20250829,0.3311
399628.SZ,300841.SZ,20250829,0.3308
399628.SZ,000088.SZ,20250829,0.33
399628.SZ,300298.SZ,20250829,0.329
399628.SZ,000915.SZ,20250829,0.3272
399628.SZ,002258.SZ,20250829,0.325
399628.SZ,300855.SZ,20250829,0.3249
399628.SZ,002690.SZ,20250829,0.3222
399628.SZ,300087.SZ,20250829,0.3193
399628.SZ,000065.SZ,20250829,0.3171
399628.SZ,300770.SZ,20250829,0.3159
399628.SZ,300761.SZ,20250829,0.3158
399628.SZ,002605.SZ,20250829,0.3143
399628.SZ,300446.SZ,20250829,0.3073
399628.SZ,002768.SZ,20250829,0.3072
399628.SZ,002351.SZ,20250829,0.3067
399628.SZ,002006.SZ,20250829,0.3044
399628.SZ,301589.SZ,20250829,0.3042
399628.SZ,300401.SZ,20250829,0.3032
399628.SZ,300641.SZ,20250829,0.3009
399628.SZ,002707.SZ,20250829,0.3006
399628.SZ,000821.SZ,20250829,0.298
399628.SZ,300842.SZ,20250829,0.2968
399628.SZ,300596.SZ,20250829,0.2964
399628.SZ,301080.SZ,20250829,0.2957
399628.SZ,002204.SZ,20250829,0.2946
399628.SZ,002588.SZ,20250829,0.2912
399628.SZ,002533.SZ,20250829,0.2882
399628.SZ,300360.SZ,20250829,0.2828
399628.SZ,000848.SZ,20250829,0.2826
399628.SZ,002832.SZ,20250829,0.2824
399628.SZ,300586.SZ,20250829,0.2822
399628.SZ,002867.SZ,20250829,0.2815
399628.SZ,300217.SZ,20250829,0.2813
399628.SZ,002668.SZ,20250829,0.2773
399628.SZ,002125.SZ,20250829,0.2759
399628.SZ,002993.SZ,20250829,0.2758
399628.SZ,300337.SZ,20250829,0.2729
399628.SZ,301127.SZ,20250829,0.2713
399628.SZ,002320.SZ,20250829,0.2703
399628.SZ,003006.SZ,20250829,0.2686
399628.SZ,300705.SZ,20250829,0.2682
399628.SZ,301031.SZ,20250829,0.2667
399628.SZ,002158.SZ,20250829,0.2646
399628.SZ,000948.SZ,20250829,0.264
