指数代码,成分股票代码,交易日期,权重
399006.SZ,300750.SZ,20250829,17.0719
399006.SZ,300059.SZ,20250829,7.8442
399006.SZ,300502.SZ,20250829,6.7957
399006.SZ,300308.SZ,20250829,6.6514
399006.SZ,300476.SZ,20250829,3.5433
399006.SZ,300124.SZ,20250829,3.2262
399006.SZ,300274.SZ,20250829,3.167
399006.SZ,300760.SZ,20250829,2.8896
399006.SZ,300498.SZ,20250829,2.1013
399006.SZ,300394.SZ,20250829,1.8618
399006.SZ,300033.SZ,20250829,1.8301
399006.SZ,300014.SZ,20250829,1.5648
399006.SZ,300433.SZ,20250829,1.3117
399006.SZ,300015.SZ,20250829,1.2641
399006.SZ,300408.SZ,20250829,1.2054
399006.SZ,300803.SZ,20250829,1.1841
399006.SZ,300339.SZ,20250829,1.0853
399006.SZ,300395.SZ,20250829,0.8787
399006.SZ,300450.SZ,20250829,0.8488
399006.SZ,300418.SZ,20250829,0.7783
399006.SZ,301236.SZ,20250829,0.7653
399006.SZ,300347.SZ,20250829,0.7276
399006.SZ,300207.SZ,20250829,0.725
399006.SZ,300661.SZ,20250829,0.6787
399006.SZ,300454.SZ,20250829,0.6719
399006.SZ,300866.SZ,20250829,0.6579
399006.SZ,300442.SZ,20250829,0.6214
399006.SZ,300759.SZ,20250829,0.6202
399006.SZ,302132.SZ,20250829,0.6155
399006.SZ,300782.SZ,20250829,0.6132
399006.SZ,300458.SZ,20250829,0.6043
399006.SZ,300251.SZ,20250829,0.6012
399006.SZ,300496.SZ,20250829,0.6
399006.SZ,300474.SZ,20250829,0.5837
399006.SZ,300896.SZ,20250829,0.5786
399006.SZ,300002.SZ,20250829,0.5649
399006.SZ,300724.SZ,20250829,0.5618
399006.SZ,300122.SZ,20250829,0.5533
399006.SZ,300604.SZ,20250829,0.5439
399006.SZ,300058.SZ,20250829,0.5423
399006.SZ,300017.SZ,20250829,0.5421
399006.SZ,300115.SZ,20250829,0.5369
399006.SZ,300748.SZ,20250829,0.5349
399006.SZ,300223.SZ,20250829,0.523
399006.SZ,300024.SZ,20250829,0.5183
399006.SZ,300003.SZ,20250829,0.5051
399006.SZ,300037.SZ,20250829,0.4906
399006.SZ,300383.SZ,20250829,0.4898
399006.SZ,300857.SZ,20250829,0.4865
399006.SZ,300136.SZ,20250829,0.4826
399006.SZ,301269.SZ,20250829,0.4789
399006.SZ,300054.SZ,20250829,0.466
399006.SZ,300346.SZ,20250829,0.4599
399006.SZ,300832.SZ,20250829,0.4516
399006.SZ,300142.SZ,20250829,0.4437
399006.SZ,300765.SZ,20250829,0.4277
399006.SZ,300373.SZ,20250829,0.4275
399006.SZ,300073.SZ,20250829,0.4214
399006.SZ,300627.SZ,20250829,0.4126
399006.SZ,300012.SZ,20250829,0.4123
399006.SZ,300999.SZ,20250829,0.4111
399006.SZ,300316.SZ,20250829,0.4024
399006.SZ,300253.SZ,20250829,0.3974
399006.SZ,300558.SZ,20250829,0.3917
399006.SZ,300285.SZ,20250829,0.3883
399006.SZ,300628.SZ,20250829,0.3883
399006.SZ,300001.SZ,20250829,0.3808
399006.SZ,300699.SZ,20250829,0.3682
399006.SZ,300666.SZ,20250829,0.3643
399006.SZ,300413.SZ,20250829,0.3502
399006.SZ,300919.SZ,20250829,0.3423
399006.SZ,300677.SZ,20250829,0.3365
399006.SZ,300763.SZ,20250829,0.325
399006.SZ,301358.SZ,20250829,0.3145
399006.SZ,300144.SZ,20250829,0.3041
399006.SZ,300679.SZ,20250829,0.2982
399006.SZ,300487.SZ,20250829,0.2978
399006.SZ,300751.SZ,20250829,0.2963
399006.SZ,300567.SZ,20250829,0.293
399006.SZ,300676.SZ,20250829,0.2862
399006.SZ,300146.SZ,20250829,0.2628
399006.SZ,300390.SZ,20250829,0.2529
399006.SZ,300735.SZ,20250829,0.2515
399006.SZ,300601.SZ,20250829,0.2514
399006.SZ,301536.SZ,20250829,0.2442
399006.SZ,300212.SZ,20250829,0.2408
399006.SZ,300776.SZ,20250829,0.2265
399006.SZ,300529.SZ,20250829,0.2153
399006.SZ,300070.SZ,20250829,0.2082
399006.SZ,301308.SZ,20250829,0.2036
399006.SZ,300595.SZ,20250829,0.2004
399006.SZ,301029.SZ,20250829,0.1923
399006.SZ,301165.SZ,20250829,0.1919
399006.SZ,300957.SZ,20250829,0.1886
399006.SZ,300979.SZ,20250829,0.1742
399006.SZ,301498.SZ,20250829,0.17
399006.SZ,300888.SZ,20250829,0.1674
399006.SZ,301301.SZ,20250829,0.1649
399006.SZ,300761.SZ,20250829,0.1321
399006.SZ,301267.SZ,20250829,0.0787
