指数代码,成分股票代码,交易日期,权重
399428.SZ,688256.SH,20250829,1.9339
399428.SZ,300803.SZ,20250829,1.5361
399428.SZ,301489.SZ,20250829,1.5208
399428.SZ,603256.SH,20250829,1.4006
399428.SZ,600601.SH,20250829,1.2982
399428.SZ,300476.SZ,20250829,1.2658
399428.SZ,002842.SZ,20250829,1.2386
399428.SZ,002851.SZ,20250829,1.2343
399428.SZ,002048.SZ,20250829,1.2198
399428.SZ,300604.SZ,20250829,1.2092
399428.SZ,000061.SZ,20250829,1.2047
399428.SZ,603773.SH,20250829,1.1766
399428.SZ,000962.SZ,20250829,1.142
399428.SZ,300779.SZ,20250829,1.1278
399428.SZ,300913.SZ,20250829,1.1221
399428.SZ,002920.SZ,20250829,1.106
399428.SZ,688093.SH,20250829,1.0985
399428.SZ,300352.SZ,20250829,1.0829
399428.SZ,603215.SH,20250829,1.0795
399428.SZ,300098.SZ,20250829,1.0746
399428.SZ,688568.SH,20250829,1.0677
399428.SZ,300766.SZ,20250829,1.0642
399428.SZ,300666.SZ,20250829,1.0468
399428.SZ,600416.SH,20250829,1.0322
399428.SZ,300904.SZ,20250829,1.0244
399428.SZ,688361.SH,20250829,1.023
399428.SZ,688322.SH,20250829,1.0205
399428.SZ,002426.SZ,20250829,1.0172
399428.SZ,300249.SZ,20250829,1.017
399428.SZ,300738.SZ,20250829,1.0136
399428.SZ,300606.SZ,20250829,1.0065
399428.SZ,002879.SZ,20250829,1.0052
399428.SZ,600418.SH,20250829,0.999
399428.SZ,300436.SZ,20250829,0.9941
399428.SZ,002779.SZ,20250829,0.989
399428.SZ,603322.SH,20250829,0.9889
399428.SZ,300782.SZ,20250829,0.9857
399428.SZ,301236.SZ,20250829,0.9791
399428.SZ,603130.SH,20250829,0.9787
399428.SZ,601933.SH,20250829,0.9779
399428.SZ,002387.SZ,20250829,0.9777
399428.SZ,603220.SH,20250829,0.972
399428.SZ,300711.SZ,20250829,0.9718
399428.SZ,300827.SZ,20250829,0.9696
399428.SZ,000610.SZ,20250829,0.9654
399428.SZ,688418.SH,20250829,0.9651
399428.SZ,002161.SZ,20250829,0.9647
399428.SZ,300735.SZ,20250829,0.9616
399428.SZ,300774.SZ,20250829,0.9613
399428.SZ,300573.SZ,20250829,0.9584
399428.SZ,605218.SH,20250829,0.9577
399428.SZ,603199.SH,20250829,0.9555
399428.SZ,601555.SH,20250829,0.9523
399428.SZ,600299.SH,20250829,0.9466
399428.SZ,603667.SH,20250829,0.9451
399428.SZ,300355.SZ,20250829,0.945
399428.SZ,603192.SH,20250829,0.9419
399428.SZ,605555.SH,20250829,0.9416
399428.SZ,600918.SH,20250829,0.9415
399428.SZ,301607.SZ,20250829,0.9404
399428.SZ,300008.SZ,20250829,0.9399
399428.SZ,603299.SH,20250829,0.9376
399428.SZ,002449.SZ,20250829,0.9373
399428.SZ,002079.SZ,20250829,0.9355
399428.SZ,002506.SZ,20250829,0.9314
399428.SZ,600733.SH,20250829,0.9243
399428.SZ,600469.SH,20250829,0.9197
399428.SZ,000876.SZ,20250829,0.9189
399428.SZ,603477.SH,20250829,0.9163
399428.SZ,300900.SZ,20250829,0.9161
399428.SZ,000032.SZ,20250829,0.9159
399428.SZ,600026.SH,20250829,0.915
399428.SZ,002213.SZ,20250829,0.914
399428.SZ,000048.SZ,20250829,0.911
399428.SZ,300191.SZ,20250829,0.911
399428.SZ,003007.SZ,20250829,0.9092
399428.SZ,002976.SZ,20250829,0.904
399428.SZ,688611.SH,20250829,0.9022
399428.SZ,688321.SH,20250829,0.8983
399428.SZ,001208.SZ,20250829,0.8966
399428.SZ,600470.SH,20250829,0.896
399428.SZ,002973.SZ,20250829,0.8936
399428.SZ,300161.SZ,20250829,0.8883
399428.SZ,001258.SZ,20250829,0.8878
399428.SZ,002615.SZ,20250829,0.8864
399428.SZ,300027.SZ,20250829,0.8802
399428.SZ,603333.SH,20250829,0.8764
399428.SZ,300984.SZ,20250829,0.8745
399428.SZ,003002.SZ,20250829,0.8695
399428.SZ,000705.SZ,20250829,0.863
399428.SZ,603089.SH,20250829,0.8545
399428.SZ,000635.SZ,20250829,0.8537
399428.SZ,600789.SH,20250829,0.852
399428.SZ,601113.SH,20250829,0.8514
399428.SZ,002753.SZ,20250829,0.8481
399428.SZ,002880.SZ,20250829,0.8473
399428.SZ,605333.SH,20250829,0.8317
399428.SZ,300789.SZ,20250829,0.8238
399428.SZ,603058.SH,20250829,0.8172
399428.SZ,001207.SZ,20250829,0.8127
