指数代码,成分股票代码,交易日期,权重
399106.SZ,300750.SZ,20250829,3.2625
399106.SZ,002594.SZ,20250829,1.4998
399106.SZ,000333.SZ,20250829,1.253
399106.SZ,000858.SZ,20250829,1.2167
399106.SZ,300059.SZ,20250829,1.1056
399106.SZ,300308.SZ,20250829,0.9543
399106.SZ,300502.SZ,20250829,0.8565
399106.SZ,002475.SZ,20250829,0.8085
399106.SZ,002714.SZ,20250829,0.7265
399106.SZ,300760.SZ,20250829,0.7123
399106.SZ,002415.SZ,20250829,0.6964
399106.SZ,302132.SZ,20250829,0.6592
399106.SZ,002371.SZ,20250829,0.6523
399106.SZ,000651.SZ,20250829,0.5774
399106.SZ,000001.SZ,20250829,0.5659
399106.SZ,300476.SZ,20250829,0.558
399106.SZ,300033.SZ,20250829,0.5375
399106.SZ,002352.SZ,20250829,0.5176
399106.SZ,300274.SZ,20250829,0.501
399106.SZ,300124.SZ,20250829,0.4894
399106.SZ,000568.SZ,20250829,0.4887
399106.SZ,002142.SZ,20250829,0.4509
399106.SZ,000063.SZ,20250829,0.4429
399106.SZ,300999.SZ,20250829,0.4416
399106.SZ,000617.SZ,20250829,0.3879
399106.SZ,000725.SZ,20250829,0.3759
399106.SZ,300433.SZ,20250829,0.3751
399106.SZ,300394.SZ,20250829,0.3735
399106.SZ,003816.SZ,20250829,0.3655
399106.SZ,002736.SZ,20250829,0.345
399106.SZ,002938.SZ,20250829,0.3354
399106.SZ,002463.SZ,20250829,0.3203
399106.SZ,002916.SZ,20250829,0.3195
399106.SZ,000776.SZ,20250829,0.3126
399106.SZ,002241.SZ,20250829,0.311
399106.SZ,300015.SZ,20250829,0.3024
399106.SZ,002230.SZ,20250829,0.2984
399106.SZ,000166.SZ,20250829,0.2978
399106.SZ,300498.SZ,20250829,0.2929
399106.SZ,002384.SZ,20250829,0.2926
399106.SZ,002027.SZ,20250829,0.2904
399106.SZ,002050.SZ,20250829,0.2879
399106.SZ,002625.SZ,20250829,0.2833
399106.SZ,300014.SZ,20250829,0.2831
399106.SZ,002602.SZ,20250829,0.2791
399106.SZ,000425.SZ,20250829,0.2719
399106.SZ,002304.SZ,20250829,0.2694
399106.SZ,002600.SZ,20250829,0.2636
399106.SZ,000792.SZ,20250829,0.2597
399106.SZ,000625.SZ,20250829,0.2516
399106.SZ,000538.SZ,20250829,0.2486
399106.SZ,000338.SZ,20250829,0.2481
399106.SZ,002311.SZ,20250829,0.2476
399106.SZ,002493.SZ,20250829,0.2422
399106.SZ,000977.SZ,20250829,0.2392
399106.SZ,000100.SZ,20250829,0.2336
399106.SZ,300442.SZ,20250829,0.2332
399106.SZ,300803.SZ,20250829,0.2208
399106.SZ,002179.SZ,20250829,0.2145
399106.SZ,000895.SZ,20250829,0.2114
399106.SZ,300408.SZ,20250829,0.2051
399106.SZ,000408.SZ,20250829,0.2048
399106.SZ,001289.SZ,20250829,0.2034
399106.SZ,001391.SZ,20250829,0.2021
399106.SZ,001979.SZ,20250829,0.2006
399106.SZ,000768.SZ,20250829,0.1944
399106.SZ,000938.SZ,20250829,0.1931
399106.SZ,002837.SZ,20250829,0.1884
399106.SZ,000963.SZ,20250829,0.188
399106.SZ,002001.SZ,20250829,0.1852
399106.SZ,300866.SZ,20250829,0.1819
399106.SZ,300765.SZ,20250829,0.1814
399106.SZ,301165.SZ,20250829,0.1719
399106.SZ,001965.SZ,20250829,0.1718
399106.SZ,002920.SZ,20250829,0.1707
399106.SZ,000596.SZ,20250829,0.1694
399106.SZ,002049.SZ,20250829,0.1677
399106.SZ,000988.SZ,20250829,0.1665
399106.SZ,002028.SZ,20250829,0.1654
399106.SZ,002648.SZ,20250829,0.1638
399106.SZ,000807.SZ,20250829,0.1627
399106.SZ,301269.SZ,20250829,0.1616
399106.SZ,000002.SZ,20250829,0.1598
399106.SZ,000708.SZ,20250829,0.1595
399106.SZ,002074.SZ,20250829,0.1593
399106.SZ,000301.SZ,20250829,0.1573
399106.SZ,002466.SZ,20250829,0.1571
399106.SZ,002460.SZ,20250829,0.1559
399106.SZ,002236.SZ,20250829,0.1545
399106.SZ,002653.SZ,20250829,0.1503
399106.SZ,000831.SZ,20250829,0.1498
399106.SZ,300979.SZ,20250829,0.1496
399106.SZ,002558.SZ,20250829,0.1479
399106.SZ,002080.SZ,20250829,0.1472
399106.SZ,300896.SZ,20250829,0.142
399106.SZ,000630.SZ,20250829,0.1411
399106.SZ,002422.SZ,20250829,0.141
399106.SZ,300251.SZ,20250829,0.1403
399106.SZ,000066.SZ,20250829,0.1396
399106.SZ,301236.SZ,20250829,0.1382
399106.SZ,002294.SZ,20250829,0.1358
399106.SZ,300450.SZ,20250829,0.1346
399106.SZ,002281.SZ,20250829,0.1342
399106.SZ,300454.SZ,20250829,0.1322
399106.SZ,000975.SZ,20250829,0.1319
399106.SZ,300122.SZ,20250829,0.1304
399106.SZ,002414.SZ,20250829,0.1298
399106.SZ,300418.SZ,20250829,0.1276
399106.SZ,002261.SZ,20250829,0.1263
399106.SZ,300339.SZ,20250829,0.1262
399106.SZ,000157.SZ,20250829,0.1262
399106.SZ,000999.SZ,20250829,0.1229
399106.SZ,002156.SZ,20250829,0.1215
399106.SZ,300395.SZ,20250829,0.1206
399106.SZ,002517.SZ,20250829,0.1203
399106.SZ,002939.SZ,20250829,0.1194
399106.SZ,300832.SZ,20250829,0.1187
399106.SZ,002851.SZ,20250829,0.1184
399106.SZ,300413.SZ,20250829,0.1181
399106.SZ,002353.SZ,20250829,0.1175
399106.SZ,002195.SZ,20250829,0.1173
399106.SZ,300661.SZ,20250829,0.1163
399106.SZ,002595.SZ,20250829,0.116
399106.SZ,300628.SZ,20250829,0.1158
399106.SZ,001872.SZ,20250829,0.1153
399106.SZ,000783.SZ,20250829,0.1144
399106.SZ,000657.SZ,20250829,0.114
399106.SZ,002532.SZ,20250829,0.1136
399106.SZ,300748.SZ,20250829,0.1135
399106.SZ,300347.SZ,20250829,0.1134
399106.SZ,002128.SZ,20250829,0.1125
399106.SZ,000877.SZ,20250829,0.1124
399106.SZ,300255.SZ,20250829,0.1121
399106.SZ,002252.SZ,20250829,0.1105
399106.SZ,002945.SZ,20250829,0.1103
399106.SZ,300207.SZ,20250829,0.1097
399106.SZ,000786.SZ,20250829,0.1092
399106.SZ,300759.SZ,20250829,0.1081
399106.SZ,002456.SZ,20250829,0.1077
399106.SZ,000876.SZ,20250829,0.1076
399106.SZ,300474.SZ,20250829,0.1075
399106.SZ,002601.SZ,20250829,0.1073
399106.SZ,300782.SZ,20250829,0.1072
399106.SZ,300757.SZ,20250829,0.1067
399106.SZ,002555.SZ,20250829,0.1054
399106.SZ,000933.SZ,20250829,0.1051
399106.SZ,000564.SZ,20250829,0.104
399106.SZ,002078.SZ,20250829,0.1039
399106.SZ,300779.SZ,20250829,0.1023
399106.SZ,002265.SZ,20250829,0.1019
399106.SZ,000661.SZ,20250829,0.1017
399106.SZ,002459.SZ,20250829,0.1014
399106.SZ,000158.SZ,20250829,0.1
399106.SZ,300548.SZ,20250829,0.0997
399106.SZ,002032.SZ,20250829,0.0997
399106.SZ,002709.SZ,20250829,0.0996
399106.SZ,000932.SZ,20250829,0.0993
399106.SZ,300085.SZ,20250829,0.0983
399106.SZ,000987.SZ,20250829,0.0977
399106.SZ,000728.SZ,20250829,0.0976
399106.SZ,002085.SZ,20250829,0.097
399106.SZ,000983.SZ,20250829,0.097
399106.SZ,301200.SZ,20250829,0.0969
399106.SZ,002673.SZ,20250829,0.0968
399106.SZ,301308.SZ,20250829,0.0968
399106.SZ,002064.SZ,20250829,0.0965
399106.SZ,300972.SZ,20250829,0.0962
399106.SZ,300316.SZ,20250829,0.0956
399106.SZ,002202.SZ,20250829,0.0954
399106.SZ,301498.SZ,20250829,0.0945
399106.SZ,002273.SZ,20250829,0.0936
399106.SZ,300458.SZ,20250829,0.0935
399106.SZ,002008.SZ,20250829,0.0933
399106.SZ,002185.SZ,20250829,0.0933
399106.SZ,002340.SZ,20250829,0.0924
399106.SZ,002850.SZ,20250829,0.092
399106.SZ,000426.SZ,20250829,0.0916
399106.SZ,002670.SZ,20250829,0.0915
399106.SZ,300604.SZ,20250829,0.0912
399106.SZ,002402.SZ,20250829,0.0911
399106.SZ,002223.SZ,20250829,0.0908
399106.SZ,002773.SZ,20250829,0.0898
399106.SZ,300373.SZ,20250829,0.0897
399106.SZ,002444.SZ,20250829,0.0891
399106.SZ,000958.SZ,20250829,0.0891
399106.SZ,300496.SZ,20250829,0.088
399106.SZ,300223.SZ,20250829,0.0878
399106.SZ,002465.SZ,20250829,0.0878
399106.SZ,002966.SZ,20250829,0.0878
399106.SZ,002065.SZ,20250829,0.0876
399106.SZ,000960.SZ,20250829,0.087
399106.SZ,300115.SZ,20250829,0.0865
399106.SZ,300003.SZ,20250829,0.0865
399106.SZ,002436.SZ,20250829,0.0864
399106.SZ,002131.SZ,20250829,0.0862
399106.SZ,002821.SZ,20250829,0.0862
399106.SZ,002152.SZ,20250829,0.0861
399106.SZ,000729.SZ,20250829,0.0859
399106.SZ,002180.SZ,20250829,0.0858
399106.SZ,300037.SZ,20250829,0.0854
399106.SZ,000800.SZ,20250829,0.0851
399106.SZ,300919.SZ,20250829,0.0849
399106.SZ,300857.SZ,20250829,0.0839
399106.SZ,002797.SZ,20250829,0.0838
399106.SZ,001286.SZ,20250829,0.0832
399106.SZ,300724.SZ,20250829,0.0831
399106.SZ,000021.SZ,20250829,0.083
399106.SZ,002129.SZ,20250829,0.082
399106.SZ,000423.SZ,20250829,0.0808
399106.SZ,002130.SZ,20250829,0.0807
399106.SZ,002126.SZ,20250829,0.08
399106.SZ,002423.SZ,20250829,0.0797
399106.SZ,002244.SZ,20250829,0.0796
399106.SZ,001389.SZ,20250829,0.0794
399106.SZ,000034.SZ,20250829,0.0783
399106.SZ,002624.SZ,20250829,0.0782
399106.SZ,002155.SZ,20250829,0.0782
399106.SZ,000959.SZ,20250829,0.0781
399106.SZ,300570.SZ,20250829,0.0768
399106.SZ,002472.SZ,20250829,0.0766
399106.SZ,000062.SZ,20250829,0.0764
399106.SZ,000027.SZ,20250829,0.0762
399106.SZ,300024.SZ,20250829,0.0761
399106.SZ,000893.SZ,20250829,0.0758
399106.SZ,002812.SZ,20250829,0.0757
399106.SZ,002007.SZ,20250829,0.0756
399106.SZ,301297.SZ,20250829,0.0753
399106.SZ,301377.SZ,20250829,0.0748
399106.SZ,002056.SZ,20250829,0.0745
399106.SZ,000887.SZ,20250829,0.0739
399106.SZ,000032.SZ,20250829,0.0734
399106.SZ,000519.SZ,20250829,0.0734
399106.SZ,002153.SZ,20250829,0.073
399106.SZ,300627.SZ,20250829,0.0728
399106.SZ,300723.SZ,20250829,0.0726
399106.SZ,000883.SZ,20250829,0.0726
399106.SZ,002738.SZ,20250829,0.0723
399106.SZ,002335.SZ,20250829,0.0721
399106.SZ,300017.SZ,20250829,0.072
399106.SZ,000878.SZ,20250829,0.072
399106.SZ,300558.SZ,20250829,0.0719
399106.SZ,000997.SZ,20250829,0.0719
399106.SZ,300054.SZ,20250829,0.0719
399106.SZ,002568.SZ,20250829,0.0715
399106.SZ,001696.SZ,20250829,0.0713
399106.SZ,002841.SZ,20250829,0.0711
399106.SZ,003021.SZ,20250829,0.0711
399106.SZ,300870.SZ,20250829,0.0709
399106.SZ,000750.SZ,20250829,0.0709
399106.SZ,002608.SZ,20250829,0.0709
399106.SZ,301526.SZ,20250829,0.0709
399106.SZ,300383.SZ,20250829,0.0703
399106.SZ,300623.SZ,20250829,0.0698
399106.SZ,002409.SZ,20250829,0.0691
399106.SZ,002926.SZ,20250829,0.0687
399106.SZ,301536.SZ,20250829,0.0686
399106.SZ,002484.SZ,20250829,0.0686
399106.SZ,002157.SZ,20250829,0.0685
399106.SZ,000733.SZ,20250829,0.0683
399106.SZ,002271.SZ,20250829,0.068
399106.SZ,301606.SZ,20250829,0.0678
399106.SZ,300487.SZ,20250829,0.0677
399106.SZ,003031.SZ,20250829,0.0673
399106.SZ,000738.SZ,20250829,0.0671
399106.SZ,000830.SZ,20250829,0.067
399106.SZ,301217.SZ,20250829,0.0668
399106.SZ,301358.SZ,20250829,0.0666
399106.SZ,300718.SZ,20250829,0.0663
399106.SZ,002603.SZ,20250829,0.0662
399106.SZ,300002.SZ,20250829,0.0657
399106.SZ,300682.SZ,20250829,0.0655
399106.SZ,300100.SZ,20250829,0.0653
399106.SZ,300763.SZ,20250829,0.0652
399106.SZ,003022.SZ,20250829,0.0651
399106.SZ,300136.SZ,20250829,0.0646
399106.SZ,002468.SZ,20250829,0.0645
399106.SZ,300699.SZ,20250829,0.0643
399106.SZ,301301.SZ,20250829,0.0639
399106.SZ,000559.SZ,20250829,0.0639
399106.SZ,002138.SZ,20250829,0.0636
399106.SZ,002203.SZ,20250829,0.0636
399106.SZ,300073.SZ,20250829,0.0635
399106.SZ,002217.SZ,20250829,0.0635
399106.SZ,300432.SZ,20250829,0.0633
399106.SZ,002683.SZ,20250829,0.0629
399106.SZ,000629.SZ,20250829,0.0628
399106.SZ,301316.SZ,20250829,0.0626
399106.SZ,002389.SZ,20250829,0.0626
399106.SZ,300001.SZ,20250829,0.0625
399106.SZ,000709.SZ,20250829,0.0618
399106.SZ,000029.SZ,20250829,0.0618
399106.SZ,300204.SZ,20250829,0.0617
399106.SZ,301611.SZ,20250829,0.0616
399106.SZ,002429.SZ,20250829,0.0612
399106.SZ,000009.SZ,20250829,0.0612
399106.SZ,300751.SZ,20250829,0.0611
399106.SZ,002262.SZ,20250829,0.0608
399106.SZ,002410.SZ,20250829,0.0608
399106.SZ,000050.SZ,20250829,0.0606
399106.SZ,300346.SZ,20250829,0.0605
399106.SZ,300058.SZ,20250829,0.0602
399106.SZ,000683.SZ,20250829,0.0602
399106.SZ,300638.SZ,20250829,0.0601
399106.SZ,002739.SZ,20250829,0.0599
399106.SZ,002025.SZ,20250829,0.0597
399106.SZ,300888.SZ,20250829,0.0597
399106.SZ,300953.SZ,20250829,0.0593
399106.SZ,000623.SZ,20250829,0.0592
399106.SZ,000513.SZ,20250829,0.0591
399106.SZ,300468.SZ,20250829,0.0589
399106.SZ,300620.SZ,20250829,0.0585
399106.SZ,000737.SZ,20250829,0.0585
399106.SZ,301275.SZ,20250829,0.0583
399106.SZ,300677.SZ,20250829,0.0582
399106.SZ,002831.SZ,20250829,0.0582
399106.SZ,002430.SZ,20250829,0.0581
399106.SZ,002500.SZ,20250829,0.0579
399106.SZ,002583.SZ,20250829,0.0578
399106.SZ,002461.SZ,20250829,0.0577
399106.SZ,000400.SZ,20250829,0.0575
399106.SZ,300199.SZ,20250829,0.0575
399106.SZ,300735.SZ,20250829,0.0574
399106.SZ,000825.SZ,20250829,0.0571
399106.SZ,000921.SZ,20250829,0.0569
399106.SZ,000088.SZ,20250829,0.0567
399106.SZ,000703.SZ,20250829,0.0566
399106.SZ,002120.SZ,20250829,0.0561
