指数代码,成分股票代码,交易日期,权重
399233.SZ,300750.SZ,20250829,4.8423
399233.SZ,000333.SZ,20250829,2.2283
399233.SZ,300502.SZ,20250829,1.9276
399233.SZ,300308.SZ,20250829,1.8866
399233.SZ,002594.SZ,20250829,1.7894
399233.SZ,000858.SZ,20250829,1.447
399233.SZ,002475.SZ,20250829,1.323
399233.SZ,000651.SZ,20250829,1.1396
399233.SZ,300476.SZ,20250829,1.005
399233.SZ,300124.SZ,20250829,0.9151
399233.SZ,300274.SZ,20250829,0.8983
399233.SZ,000063.SZ,20250829,0.8902
399233.SZ,002371.SZ,20250829,0.8733
399233.SZ,000725.SZ,20250829,0.8622
399233.SZ,300760.SZ,20250829,0.8196
399233.SZ,002415.SZ,20250829,0.7231
399233.SZ,000568.SZ,20250829,0.6326
399233.SZ,002463.SZ,20250829,0.5696
399233.SZ,002241.SZ,20250829,0.5521
399233.SZ,300394.SZ,20250829,0.5281
399233.SZ,000100.SZ,20250829,0.5187
399233.SZ,002384.SZ,20250829,0.5148
399233.SZ,000425.SZ,20250829,0.487
399233.SZ,000338.SZ,20250829,0.4741
399233.SZ,002625.SZ,20250829,0.4629
399233.SZ,000792.SZ,20250829,0.4462
399233.SZ,300014.SZ,20250829,0.4438
399233.SZ,000977.SZ,20250829,0.4264
399233.SZ,002050.SZ,20250829,0.4141
399233.SZ,300433.SZ,20250829,0.3721
399233.SZ,000988.SZ,20250829,0.3556
399233.SZ,300408.SZ,20250829,0.3419
399233.SZ,000625.SZ,20250829,0.3358
399233.SZ,002049.SZ,20250829,0.3273
399233.SZ,000938.SZ,20250829,0.3108
399233.SZ,002028.SZ,20250829,0.307
399233.SZ,002916.SZ,20250829,0.3015
399233.SZ,002311.SZ,20250829,0.2952
399233.SZ,002179.SZ,20250829,0.2944
399233.SZ,002837.SZ,20250829,0.2879
399233.SZ,002466.SZ,20250829,0.2781
399233.SZ,002460.SZ,20250829,0.2749
399233.SZ,002304.SZ,20250829,0.2741
