指数代码,成分股票代码,交易日期,权重
399017.SZ,002837.SZ,20250829,2.2553
399017.SZ,002017.SZ,20250829,1.8165
399017.SZ,002402.SZ,20250829,1.6255
399017.SZ,002916.SZ,20250829,1.6036
399017.SZ,002046.SZ,20250829,1.5618
399017.SZ,002938.SZ,20250829,1.5276
399017.SZ,002463.SZ,20250829,1.447
399017.SZ,002851.SZ,20250829,1.441
399017.SZ,002536.SZ,20250829,1.4392
399017.SZ,002600.SZ,20250829,1.4035
399017.SZ,002484.SZ,20250829,1.3171
399017.SZ,002987.SZ,20250829,1.2956
399017.SZ,002396.SZ,20250829,1.2761
399017.SZ,002241.SZ,20250829,1.2676
399017.SZ,002518.SZ,20250829,1.2473
399017.SZ,002008.SZ,20250829,1.1846
399017.SZ,002281.SZ,20250829,1.1836
399017.SZ,002126.SZ,20250829,1.1768
399017.SZ,002922.SZ,20250829,1.1223
399017.SZ,002475.SZ,20250829,1.1034
399017.SZ,002273.SZ,20250829,1.1028
399017.SZ,002222.SZ,20250829,1.0966
399017.SZ,002074.SZ,20250829,1.0806
399017.SZ,002056.SZ,20250829,1.074
399017.SZ,002156.SZ,20250829,1.0569
399017.SZ,002324.SZ,20250829,1.0507
399017.SZ,002353.SZ,20250829,1.0507
399017.SZ,002517.SZ,20250829,1.0502
399017.SZ,002625.SZ,20250829,1.0389
399017.SZ,002706.SZ,20250829,1.0236
399017.SZ,002555.SZ,20250829,1.0218
399017.SZ,002993.SZ,20250829,1.0181
399017.SZ,002185.SZ,20250829,1.0144
399017.SZ,002653.SZ,20250829,0.9997
399017.SZ,002335.SZ,20250829,0.9968
399017.SZ,002459.SZ,20250829,0.9946
399017.SZ,002920.SZ,20250829,0.9725
399017.SZ,003031.SZ,20250829,0.9721
399017.SZ,002049.SZ,20250829,0.9681
399017.SZ,002773.SZ,20250829,0.9636
399017.SZ,002850.SZ,20250829,0.9553
399017.SZ,002249.SZ,20250829,0.9539
399017.SZ,002236.SZ,20250829,0.9536
399017.SZ,002338.SZ,20250829,0.9474
399017.SZ,002334.SZ,20250829,0.9474
399017.SZ,002869.SZ,20250829,0.9458
399017.SZ,002050.SZ,20250829,0.9421
399017.SZ,002841.SZ,20250829,0.9373
399017.SZ,002028.SZ,20250829,0.9288
399017.SZ,002340.SZ,20250829,0.9264
399017.SZ,002202.SZ,20250829,0.9246
399017.SZ,002315.SZ,20250829,0.9216
399017.SZ,002138.SZ,20250829,0.9215
399017.SZ,002065.SZ,20250829,0.9209
399017.SZ,002130.SZ,20250829,0.9179
399017.SZ,002648.SZ,20250829,0.8993
399017.SZ,003021.SZ,20250829,0.8967
399017.SZ,002371.SZ,20250829,0.8964
399017.SZ,002472.SZ,20250829,0.8943
399017.SZ,002011.SZ,20250829,0.8849
399017.SZ,002997.SZ,20250829,0.8816
399017.SZ,002821.SZ,20250829,0.8766
399017.SZ,002096.SZ,20250829,0.8764
399017.SZ,002001.SZ,20250829,0.8724
399017.SZ,002152.SZ,20250829,0.8697
399017.SZ,002705.SZ,20250829,0.8672
399017.SZ,002063.SZ,20250829,0.8623
399017.SZ,002957.SZ,20250829,0.8623
399017.SZ,002635.SZ,20250829,0.8602
399017.SZ,002139.SZ,20250829,0.8592
399017.SZ,002690.SZ,20250829,0.8582
399017.SZ,002601.SZ,20250829,0.848
399017.SZ,002025.SZ,20250829,0.8465
399017.SZ,002415.SZ,20250829,0.8394
399017.SZ,002322.SZ,20250829,0.8388
399017.SZ,002296.SZ,20250829,0.8368
399017.SZ,002230.SZ,20250829,0.8367
399017.SZ,002698.SZ,20250829,0.8315
399017.SZ,002262.SZ,20250829,0.8275
399017.SZ,002045.SZ,20250829,0.8239
399017.SZ,002073.SZ,20250829,0.8201
399017.SZ,002410.SZ,20250829,0.8112
399017.SZ,002831.SZ,20250829,0.8108
399017.SZ,002668.SZ,20250829,0.8107
399017.SZ,002339.SZ,20250829,0.8101
399017.SZ,002179.SZ,20250829,0.804
399017.SZ,003013.SZ,20250829,0.804
399017.SZ,002051.SZ,20250829,0.7982
399017.SZ,002990.SZ,20250829,0.7848
399017.SZ,002223.SZ,20250829,0.7797
399017.SZ,002979.SZ,20250829,0.7768
399017.SZ,002835.SZ,20250829,0.7692
399017.SZ,002275.SZ,20250829,0.7649
399017.SZ,002294.SZ,20250829,0.7609
399017.SZ,002970.SZ,20250829,0.7605
399017.SZ,002116.SZ,20250829,0.7564
399017.SZ,002594.SZ,20250829,0.7535
399017.SZ,002003.SZ,20250829,0.7388
399017.SZ,002422.SZ,20250829,0.727
399017.SZ,002595.SZ,20250829,0.7251
