指数代码,成分股票代码,交易日期,权重
399377.SZ,600143.SH,20250829,1.843
399377.SZ,300724.SZ,20250829,1.4951
399377.SZ,002080.SZ,20250829,1.4484
399377.SZ,601128.SH,20250829,1.2756
399377.SZ,601665.SH,20250829,1.2558
399377.SZ,000960.SZ,20250829,1.2033
399377.SZ,000878.SZ,20250829,1.1806
399377.SZ,600141.SH,20250829,1.1764
399377.SZ,601717.SH,20250829,1.1716
399377.SZ,603444.SH,20250829,1.166
399377.SZ,600021.SH,20250829,1.1022
399377.SZ,000887.SZ,20250829,1.0867
399377.SZ,000623.SZ,20250829,1.0594
399377.SZ,600208.SH,20250829,1.0505
399377.SZ,600737.SH,20250829,1.0207
399377.SZ,601997.SH,20250829,1.016
399377.SZ,000683.SZ,20250829,1.0005
399377.SZ,600704.SH,20250829,0.9881
399377.SZ,603345.SH,20250829,0.979
399377.SZ,000528.SZ,20250829,0.9722
399377.SZ,600637.SH,20250829,0.9511
399377.SZ,002056.SZ,20250829,0.9095
399377.SZ,000039.SZ,20250829,0.8661
399377.SZ,600155.SH,20250829,0.8624
399377.SZ,600390.SH,20250829,0.859
399377.SZ,002683.SZ,20250829,0.8543
399377.SZ,000830.SZ,20250829,0.8475
399377.SZ,002958.SZ,20250829,0.8462
399377.SZ,000513.SZ,20250829,0.8376
399377.SZ,601677.SH,20250829,0.8353
399377.SZ,300773.SZ,20250829,0.8342
399377.SZ,002318.SZ,20250829,0.813
399377.SZ,000415.SZ,20250829,0.7919
399377.SZ,002249.SZ,20250829,0.7859
399377.SZ,600901.SH,20250829,0.7844
399377.SZ,600499.SH,20250829,0.7794
399377.SZ,000060.SZ,20250829,0.7554
399377.SZ,600820.SH,20250829,0.7461
399377.SZ,603816.SH,20250829,0.7451
399377.SZ,002773.SZ,20250829,0.7441
399377.SZ,002500.SZ,20250829,0.7423
399377.SZ,600008.SH,20250829,0.738
399377.SZ,603589.SH,20250829,0.7378
399377.SZ,600535.SH,20250829,0.736
399377.SZ,000591.SZ,20250829,0.7192
399377.SZ,002756.SZ,20250829,0.717
399377.SZ,600170.SH,20250829,0.7065
399377.SZ,603298.SH,20250829,0.7012
399377.SZ,000703.SZ,20250829,0.6994
399377.SZ,600323.SH,20250829,0.6986
399377.SZ,002429.SZ,20250829,0.6977
399377.SZ,600380.SH,20250829,0.6947
399377.SZ,600383.SH,20250829,0.6882
399377.SZ,600739.SH,20250829,0.6772
399377.SZ,300390.SZ,20250829,0.6729
399377.SZ,600761.SH,20250829,0.6686
399377.SZ,002244.SZ,20250829,0.667
399377.SZ,600329.SH,20250829,0.6663
399377.SZ,600120.SH,20250829,0.6605
399377.SZ,600859.SH,20250829,0.66
399377.SZ,600583.SH,20250829,0.6534
399377.SZ,000563.SZ,20250829,0.6414
399377.SZ,002015.SZ,20250829,0.6368
399377.SZ,601880.SH,20250829,0.6309
399377.SZ,000581.SZ,20250829,0.6275
399377.SZ,601666.SH,20250829,0.6257
399377.SZ,002468.SZ,20250829,0.6252
399377.SZ,000951.SZ,20250829,0.6177
399377.SZ,600325.SH,20250829,0.6101
399377.SZ,601016.SH,20250829,0.608
399377.SZ,600004.SH,20250829,0.6074
399377.SZ,002120.SZ,20250829,0.6022
399377.SZ,600582.SH,20250829,0.5988
399377.SZ,002299.SZ,20250829,0.59
399377.SZ,002936.SZ,20250829,0.5896
399377.SZ,601869.SH,20250829,0.5825
399377.SZ,601333.SH,20250829,0.5812
399377.SZ,000875.SZ,20250829,0.5702
399377.SZ,000559.SZ,20250829,0.5697
399377.SZ,002701.SZ,20250829,0.5649
399377.SZ,601001.SH,20250829,0.5647
399377.SZ,603225.SH,20250829,0.5619
399377.SZ,002831.SZ,20250829,0.5579
399377.SZ,001227.SZ,20250829,0.5562
399377.SZ,300070.SZ,20250829,0.5542
399377.SZ,601866.SH,20250829,0.5499
399377.SZ,603456.SH,20250829,0.546
399377.SZ,000709.SZ,20250829,0.5445
399377.SZ,601156.SH,20250829,0.544
399377.SZ,600258.SH,20250829,0.5427
399377.SZ,000778.SZ,20250829,0.5427
399377.SZ,601918.SH,20250829,0.5406
