指数代码,成分股票代码,交易日期,权重
399703.SZ,000333.SZ,20250829,4.393
399703.SZ,000651.SZ,20250829,3.735
399703.SZ,300750.SZ,20250829,3.633
399703.SZ,000725.SZ,20250829,3.407
399703.SZ,000002.SZ,20250829,3.23
399703.SZ,000001.SZ,20250829,3.153
399703.SZ,000858.SZ,20250829,2.229
399703.SZ,000100.SZ,20250829,2.186
399703.SZ,002475.SZ,20250829,1.874
399703.SZ,000338.SZ,20250829,1.528
399703.SZ,002142.SZ,20250829,1.444
399703.SZ,002594.SZ,20250829,1.443
399703.SZ,002714.SZ,20250829,1.346
399703.SZ,000063.SZ,20250829,1.34
399703.SZ,002352.SZ,20250829,1.146
399703.SZ,000932.SZ,20250829,1.145
399703.SZ,002415.SZ,20250829,1.106
399703.SZ,001979.SZ,20250829,1.051
399703.SZ,000425.SZ,20250829,1.005
399703.SZ,002466.SZ,20250829,0.994
399703.SZ,000568.SZ,20250829,0.955
399703.SZ,300498.SZ,20250829,0.921
399703.SZ,300059.SZ,20250829,0.884
399703.SZ,000776.SZ,20250829,0.884
399703.SZ,002241.SZ,20250829,0.877
399703.SZ,300760.SZ,20250829,0.835
399703.SZ,000630.SZ,20250829,0.828
399703.SZ,002027.SZ,20250829,0.799
399703.SZ,300274.SZ,20250829,0.753
399703.SZ,002493.SZ,20250829,0.743
399703.SZ,000983.SZ,20250829,0.737
399703.SZ,002304.SZ,20250829,0.718
399703.SZ,000625.SZ,20250829,0.702
399703.SZ,000878.SZ,20250829,0.67
399703.SZ,300308.SZ,20250829,0.67
399703.SZ,000157.SZ,20250829,0.658
399703.SZ,002601.SZ,20250829,0.624
399703.SZ,002966.SZ,20250829,0.618
399703.SZ,002384.SZ,20250829,0.597
399703.SZ,000538.SZ,20250829,0.582
399703.SZ,000933.SZ,20250829,0.567
399703.SZ,000703.SZ,20250829,0.553
399703.SZ,002736.SZ,20250829,0.552
399703.SZ,000709.SZ,20250829,0.529
399703.SZ,000034.SZ,20250829,0.521
