指数代码,成分股票代码,交易日期,权重
399322.SZ,300750.SZ,20250829,10.794
399322.SZ,600519.SH,20250829,9.0086
399322.SZ,601318.SH,20250829,8.3515
399322.SZ,000333.SZ,20250829,4.9671
399322.SZ,601899.SH,20250829,4.7643
399322.SZ,600900.SH,20250829,4.6694
399322.SZ,002594.SZ,20250829,3.9886
399322.SZ,601398.SH,20250829,3.5539
399322.SZ,000858.SZ,20250829,3.2254
399322.SZ,601288.SH,20250829,3.0436
399322.SZ,002475.SZ,20250829,2.9491
399322.SZ,601138.SH,20250829,2.5544
399322.SZ,000651.SZ,20250829,2.5404
399322.SZ,601328.SH,20250829,2.3763
399322.SZ,600887.SH,20250829,2.3402
399322.SZ,300124.SZ,20250829,2.0398
399322.SZ,300274.SZ,20250829,2.0024
399322.SZ,300760.SZ,20250829,1.827
399322.SZ,601601.SH,20250829,1.7038
399322.SZ,002415.SZ,20250829,1.612
399322.SZ,600309.SH,20250829,1.6085
399322.SZ,601088.SH,20250829,1.4283
399322.SZ,000568.SZ,20250829,1.4102
399322.SZ,600941.SH,20250829,1.4069
399322.SZ,600690.SH,20250829,1.3518
399322.SZ,600660.SH,20250829,1.3258
399322.SZ,601919.SH,20250829,1.1255
399322.SZ,601225.SH,20250829,0.9772
399322.SZ,002050.SZ,20250829,0.923
399322.SZ,601600.SH,20250829,0.8588
399322.SZ,601939.SH,20250829,0.8505
399322.SZ,600089.SH,20250829,0.8346
399322.SZ,600938.SH,20250829,0.8297
399322.SZ,300015.SZ,20250829,0.7992
399322.SZ,002179.SZ,20250829,0.6563
399322.SZ,002304.SZ,20250829,0.611
399322.SZ,600426.SH,20250829,0.5787
399322.SZ,000807.SZ,20250829,0.5541
399322.SZ,600989.SH,20250829,0.5351
399322.SZ,000661.SZ,20250829,0.4265
399322.SZ,002601.SZ,20250829,0.391
399322.SZ,300896.SZ,20250829,0.3658
399322.SZ,600298.SH,20250829,0.2968
399322.SZ,600188.SH,20250829,0.2818
399322.SZ,300316.SZ,20250829,0.2544
399322.SZ,600845.SH,20250829,0.2511
399322.SZ,603605.SH,20250829,0.2375
399322.SZ,600803.SH,20250829,0.2226
399322.SZ,600132.SH,20250829,0.1527
399322.SZ,000921.SZ,20250829,0.143
