指数代码,成分股票代码,交易日期,权重
399363.SZ,688256.SH,20250829,14.9074
399363.SZ,601138.SH,20250829,9.0832
399363.SZ,688041.SH,20250829,8.7144
399363.SZ,300502.SZ,20250829,6.4713
399363.SZ,300308.SZ,20250829,5.9965
399363.SZ,603019.SH,20250829,5.4527
399363.SZ,002230.SZ,20250829,5.0432
399363.SZ,000977.SZ,20250829,3.3798
399363.SZ,688008.SH,20250829,2.6813
399363.SZ,000063.SZ,20250829,2.5628
399363.SZ,000938.SZ,20250829,2.4632
399363.SZ,603986.SH,20250829,2.3719
399363.SZ,688521.SH,20250829,2.356
399363.SZ,002261.SZ,20250829,2.1232
399363.SZ,300394.SZ,20250829,2.0929
399363.SZ,002415.SZ,20250829,2.0045
399363.SZ,000066.SZ,20250829,1.7485
399363.SZ,000988.SZ,20250829,1.4091
399363.SZ,300474.SZ,20250829,1.3123
399363.SZ,000034.SZ,20250829,1.2609
399363.SZ,600522.SH,20250829,1.0844
399363.SZ,603893.SH,20250829,1.0729
399363.SZ,688047.SH,20250829,1.0721
399363.SZ,002236.SZ,20250829,0.9011
399363.SZ,688099.SH,20250829,0.8316
399363.SZ,002281.SZ,20250829,0.808
399363.SZ,688110.SH,20250829,0.8006
399363.SZ,688608.SH,20250829,0.7283
399363.SZ,300442.SZ,20250829,0.6986
399363.SZ,300458.SZ,20250829,0.6794
399363.SZ,300017.SZ,20250829,0.6094
399363.SZ,300223.SZ,20250829,0.588
399363.SZ,002065.SZ,20250829,0.5805
399363.SZ,300383.SZ,20250829,0.5505
399363.SZ,688018.SH,20250829,0.5167
399363.SZ,688525.SH,20250829,0.5094
399363.SZ,002335.SZ,20250829,0.5011
399363.SZ,688385.SH,20250829,0.472
399363.SZ,600498.SH,20250829,0.4668
399363.SZ,300628.SZ,20250829,0.4365
399363.SZ,300672.SZ,20250829,0.3702
399363.SZ,600602.SH,20250829,0.3534
399363.SZ,300620.SZ,20250829,0.3083
399363.SZ,301536.SZ,20250829,0.2746
399363.SZ,300212.SZ,20250829,0.2707
399363.SZ,688798.SH,20250829,0.2533
399363.SZ,301308.SZ,20250829,0.2289
399363.SZ,600131.SH,20250829,0.2255
399363.SZ,301165.SZ,20250829,0.2157
399363.SZ,300613.SZ,20250829,0.1566
