指数代码,成分股票代码,交易日期,权重
399604.SZ,002594.SZ,20250829,15.2224
399604.SZ,002714.SZ,20250829,7.2069
399604.SZ,002352.SZ,20250829,5.1081
399604.SZ,002142.SZ,20250829,5.0503
399604.SZ,002027.SZ,20250829,4.3931
399604.SZ,002304.SZ,20250829,2.3318
399604.SZ,002422.SZ,20250829,2.2063
399604.SZ,002938.SZ,20250829,2.0398
399604.SZ,002001.SZ,20250829,2.0256
399604.SZ,002236.SZ,20250829,1.9343
399604.SZ,002648.SZ,20250829,1.821
399604.SZ,002966.SZ,20250829,1.661
399604.SZ,002202.SZ,20250829,1.5324
399604.SZ,002555.SZ,20250829,1.5038
399604.SZ,002601.SZ,20250829,1.4923
399604.SZ,002353.SZ,20250829,1.4862
399604.SZ,002532.SZ,20250829,1.4783
399604.SZ,003816.SZ,20250829,1.4036
399604.SZ,002080.SZ,20250829,1.3134
399604.SZ,002078.SZ,20250829,1.2637
399604.SZ,002673.SZ,20250829,1.1505
399604.SZ,002271.SZ,20250829,1.1383
399604.SZ,002444.SZ,20250829,1.1188
399604.SZ,002128.SZ,20250829,1.0678
399604.SZ,002939.SZ,20250829,0.8443
399604.SZ,002056.SZ,20250829,0.8247
399604.SZ,002926.SZ,20250829,0.8228
399604.SZ,002958.SZ,20250829,0.7673
399604.SZ,002318.SZ,20250829,0.7372
399604.SZ,002064.SZ,20250829,0.7271
399604.SZ,002249.SZ,20250829,0.7126
399604.SZ,002432.SZ,20250829,0.6978
399604.SZ,002773.SZ,20250829,0.6747
399604.SZ,002500.SZ,20250829,0.6731
399604.SZ,002423.SZ,20250829,0.6656
399604.SZ,002048.SZ,20250829,0.6612
399604.SZ,002756.SZ,20250829,0.6502
399604.SZ,002429.SZ,20250829,0.6326
399604.SZ,002244.SZ,20250829,0.6048
399604.SZ,002807.SZ,20250829,0.6039
399604.SZ,002984.SZ,20250829,0.5943
399604.SZ,002015.SZ,20250829,0.5774
399604.SZ,002468.SZ,20250829,0.5669
399604.SZ,002020.SZ,20250829,0.5576
399604.SZ,002120.SZ,20250829,0.546
399604.SZ,002507.SZ,20250829,0.5384
399604.SZ,002299.SZ,20250829,0.535
399604.SZ,002936.SZ,20250829,0.5346
399604.SZ,002270.SZ,20250829,0.5294
399604.SZ,002701.SZ,20250829,0.5123
399604.SZ,002831.SZ,20250829,0.5059
399604.SZ,002948.SZ,20250829,0.4964
399604.SZ,002508.SZ,20250829,0.4897
399604.SZ,002539.SZ,20250829,0.4823
399604.SZ,002839.SZ,20250829,0.4746
399604.SZ,002895.SZ,20250829,0.4657
399604.SZ,002315.SZ,20250829,0.4583
399604.SZ,002332.SZ,20250829,0.4454
399604.SZ,002745.SZ,20250829,0.4442
399604.SZ,002416.SZ,20250829,0.4231
399604.SZ,002215.SZ,20250829,0.4224
399604.SZ,002572.SZ,20250829,0.41
399604.SZ,002003.SZ,20250829,0.4064
399604.SZ,002597.SZ,20250829,0.4036
399604.SZ,002091.SZ,20250829,0.3992
399604.SZ,002010.SZ,20250829,0.3921
399604.SZ,002004.SZ,20250829,0.3822
399604.SZ,002032.SZ,20250829,0.3735
399604.SZ,002226.SZ,20250829,0.3603
399604.SZ,002100.SZ,20250829,0.352
399604.SZ,002372.SZ,20250829,0.3519
399604.SZ,002557.SZ,20250829,0.3517
399604.SZ,002233.SZ,20250829,0.3473
399604.SZ,002541.SZ,20250829,0.3393
399604.SZ,002258.SZ,20250829,0.328
399604.SZ,002690.SZ,20250829,0.3252
399604.SZ,002761.SZ,20250829,0.3161
399604.SZ,002608.SZ,20250829,0.2996
399604.SZ,002061.SZ,20250829,0.2914
399604.SZ,002867.SZ,20250829,0.2841
399604.SZ,002545.SZ,20250829,0.2812
399604.SZ,002993.SZ,20250829,0.2784
399604.SZ,002043.SZ,20250829,0.2638
399604.SZ,002081.SZ,20250829,0.2565
399604.SZ,002925.SZ,20250829,0.2539
399604.SZ,002434.SZ,20250829,0.2478
399604.SZ,002727.SZ,20250829,0.2426
399604.SZ,002705.SZ,20250829,0.2417
399604.SZ,002101.SZ,20250829,0.2294
399604.SZ,002060.SZ,20250829,0.2209
399604.SZ,002390.SZ,20250829,0.2177
399604.SZ,002051.SZ,20250829,0.2113
399604.SZ,002913.SZ,20250829,0.211
399604.SZ,002563.SZ,20250829,0.2078
399604.SZ,002053.SZ,20250829,0.1995
399604.SZ,002216.SZ,20250829,0.1926
399604.SZ,002833.SZ,20250829,0.1921
399604.SZ,002154.SZ,20250829,0.1862
399604.SZ,002302.SZ,20250829,0.1777
399604.SZ,002978.SZ,20250829,0.1246
