指数代码,成分股票代码,交易日期,权重
399376.SZ,002837.SZ,20250829,2.1436
399376.SZ,300395.SZ,20250829,1.8556
399376.SZ,600392.SH,20250829,1.6716
399376.SZ,002402.SZ,20250829,1.4891
399376.SZ,002131.SZ,20250829,1.3912
399376.SZ,300779.SZ,20250829,1.3205
399376.SZ,000426.SZ,20250829,1.3058
399376.SZ,688002.SH,20250829,1.2657
399376.SZ,300002.SZ,20250829,1.193
399376.SZ,300724.SZ,20250829,1.1864
399376.SZ,000034.SZ,20250829,1.1844
399376.SZ,603129.SH,20250829,1.163
399376.SZ,300604.SZ,20250829,1.1487
399376.SZ,300115.SZ,20250829,1.1338
399376.SZ,002472.SZ,20250829,1.1311
399376.SZ,002850.SZ,20250829,1.131
399376.SZ,300748.SZ,20250829,1.1297
399376.SZ,603236.SH,20250829,1.0427
399376.SZ,300857.SZ,20250829,1.0273
399376.SZ,002155.SZ,20250829,0.9969
399376.SZ,000997.SZ,20250829,0.9823
399376.SZ,300346.SZ,20250829,0.9712
399376.SZ,688018.SH,20250829,0.9706
399376.SZ,600171.SH,20250829,0.9659
399376.SZ,688361.SH,20250829,0.9501
399376.SZ,000878.SZ,20250829,0.9369
399376.SZ,600141.SH,20250829,0.9335
399376.SZ,601717.SH,20250829,0.9297
399376.SZ,603444.SH,20250829,0.9253
399376.SZ,300373.SZ,20250829,0.9027
399376.SZ,300073.SZ,20250829,0.8898
399376.SZ,688385.SH,20250829,0.8866
399376.SZ,688052.SH,20250829,0.8807
399376.SZ,600021.SH,20250829,0.8746
399376.SZ,300627.SZ,20250829,0.8712
399376.SZ,688183.SH,20250829,0.8635
399376.SZ,688037.SH,20250829,0.8505
399376.SZ,000893.SZ,20250829,0.846
399376.SZ,600737.SH,20250829,0.81
399376.SZ,002484.SZ,20250829,0.8046
399376.SZ,300001.SZ,20250829,0.8042
399376.SZ,000683.SZ,20250829,0.794
399376.SZ,688568.SH,20250829,0.7744
399376.SZ,300666.SZ,20250829,0.7692
399376.SZ,600563.SH,20250829,0.754
399376.SZ,600702.SH,20250829,0.7538
399376.SZ,002056.SZ,20250829,0.7217
399376.SZ,300432.SZ,20250829,0.713
399376.SZ,300568.SZ,20250829,0.7059
399376.SZ,603179.SH,20250829,0.7054
399376.SZ,300623.SZ,20250829,0.6976
399376.SZ,300672.SZ,20250829,0.6954
399376.SZ,300763.SZ,20250829,0.6863
399376.SZ,688676.SH,20250829,0.6791
399376.SZ,688200.SH,20250829,0.6755
399376.SZ,000830.SZ,20250829,0.6726
399376.SZ,002607.SZ,20250829,0.6591
399376.SZ,002497.SZ,20250829,0.6575
399376.SZ,688582.SH,20250829,0.6552
399376.SZ,603613.SH,20250829,0.6533
399376.SZ,002318.SZ,20250829,0.6452
399376.SZ,300144.SZ,20250829,0.6422
399376.SZ,832982.BJ,20250829,0.6345
399376.SZ,688278.SH,20250829,0.6301
399376.SZ,300487.SZ,20250829,0.6289
399376.SZ,300777.SZ,20250829,0.6263
399376.SZ,002249.SZ,20250829,0.6237
399376.SZ,600499.SH,20250829,0.6185
399376.SZ,002176.SZ,20250829,0.6177
399376.SZ,688301.SH,20250829,0.6165
399376.SZ,002432.SZ,20250829,0.6106
399376.SZ,600312.SH,20250829,0.5973
399376.SZ,002773.SZ,20250829,0.5905
399376.SZ,002312.SZ,20250829,0.5772
399376.SZ,300009.SZ,20250829,0.5755
399376.SZ,603290.SH,20250829,0.5718
399376.SZ,002756.SZ,20250829,0.569
399376.SZ,600872.SH,20250829,0.5607
399376.SZ,002240.SZ,20250829,0.5583
399376.SZ,002429.SZ,20250829,0.5536
399376.SZ,001389.SZ,20250829,0.5514
399376.SZ,300573.SZ,20250829,0.5494
399376.SZ,300390.SZ,20250829,0.534
399376.SZ,688005.SH,20250829,0.5338
399376.SZ,605111.SH,20250829,0.5329
399376.SZ,300601.SZ,20250829,0.5309
399376.SZ,002244.SZ,20250829,0.5293
399376.SZ,600329.SH,20250829,0.5287
399376.SZ,002506.SZ,20250829,0.523
399376.SZ,002984.SZ,20250829,0.5201
399376.SZ,600583.SH,20250829,0.5185
399376.SZ,000032.SZ,20250829,0.5118
399376.SZ,603688.SH,20250829,0.4978
399376.SZ,002468.SZ,20250829,0.4961
399376.SZ,688050.SH,20250829,0.4933
399376.SZ,000403.SZ,20250829,0.4868
399376.SZ,000737.SZ,20250829,0.4837
399376.SZ,300776.SZ,20250829,0.4783
399376.SZ,600685.SH,20250829,0.4766
399376.SZ,300775.SZ,20250829,0.4763
399376.SZ,688778.SH,20250829,0.4659
399376.SZ,003031.SZ,20250829,0.4491
399376.SZ,603225.SH,20250829,0.4459
399376.SZ,002831.SZ,20250829,0.4427
399376.SZ,300118.SZ,20250829,0.4362
399376.SZ,600933.SH,20250829,0.4342
399376.SZ,603456.SH,20250829,0.4333
399376.SZ,601918.SH,20250829,0.429
399376.SZ,300457.SZ,20250829,0.4209
399376.SZ,605090.SH,20250829,0.4091
399376.SZ,301029.SZ,20250829,0.4061
399376.SZ,600977.SH,20250829,0.4037
399376.SZ,600779.SH,20250829,0.4003
399376.SZ,002266.SZ,20250829,0.398
399376.SZ,600707.SH,20250829,0.3974
399376.SZ,002518.SZ,20250829,0.3933
399376.SZ,600456.SH,20250829,0.3906
399376.SZ,603565.SH,20250829,0.3713
399376.SZ,835185.BJ,20250829,0.3618
399376.SZ,688281.SH,20250829,0.3595
399376.SZ,002572.SZ,20250829,0.3588
399376.SZ,002597.SZ,20250829,0.3532
399376.SZ,300633.SZ,20250829,0.3462
399376.SZ,301035.SZ,20250829,0.3372
399376.SZ,000543.SZ,20250829,0.3351
399376.SZ,002906.SZ,20250829,0.3285
399376.SZ,688520.SH,20250829,0.3256
399376.SZ,600361.SH,20250829,0.3213
399376.SZ,603871.SH,20250829,0.3163
399376.SZ,002865.SZ,20250829,0.3109
399376.SZ,002541.SZ,20250829,0.2969
399376.SZ,688516.SH,20250829,0.2965
399376.SZ,603027.SH,20250829,0.295
399376.SZ,000966.SZ,20250829,0.2932
399376.SZ,300298.SZ,20250829,0.2906
399376.SZ,600098.SH,20250829,0.2905
399376.SZ,002690.SZ,20250829,0.2846
399376.SZ,300761.SZ,20250829,0.279
399376.SZ,600578.SH,20250829,0.2757
399376.SZ,688248.SH,20250829,0.2757
399376.SZ,603707.SH,20250829,0.2754
399376.SZ,600623.SH,20250829,0.2736
399376.SZ,603305.SH,20250829,0.2693
399376.SZ,301589.SZ,20250829,0.2687
399376.SZ,002867.SZ,20250829,0.2486
399376.SZ,600675.SH,20250829,0.2412
399376.SZ,002320.SZ,20250829,0.2388
399376.SZ,601702.SH,20250829,0.2362
399376.SZ,001203.SZ,20250829,0.2301
399376.SZ,603786.SH,20250829,0.2238
399376.SZ,688032.SH,20250829,0.2205
399376.SZ,688100.SH,20250829,0.2189
399376.SZ,688153.SH,20250829,0.2171
399376.SZ,603556.SH,20250829,0.2055
