指数代码,成分股票代码,交易日期,权重
399707.SZ,300059.SZ,20250829,16.394
399707.SZ,600030.SH,20250829,13.781
399707.SZ,601211.SH,20250829,10.627
399707.SZ,601688.SH,20250829,4.975
399707.SZ,600999.SH,20250829,3.159
399707.SZ,000776.SZ,20250829,2.897
399707.SZ,600958.SH,20250829,2.697
399707.SZ,000166.SZ,20250829,2.208
399707.SZ,601377.SH,20250829,2.11
399707.SZ,601995.SH,20250829,2.022
399707.SZ,002736.SZ,20250829,1.918
399707.SZ,601162.SH,20250829,1.86
399707.SZ,601881.SH,20250829,1.804
399707.SZ,601555.SH,20250829,1.801
399707.SZ,601788.SH,20250829,1.757
399707.SZ,601066.SH,20250829,1.653
399707.SZ,601901.SH,20250829,1.595
399707.SZ,002797.SZ,20250829,1.553
399707.SZ,601878.SH,20250829,1.487
399707.SZ,601099.SH,20250829,1.348
399707.SZ,000783.SZ,20250829,1.272
399707.SZ,601108.SH,20250829,1.264
399707.SZ,601696.SH,20250829,1.207
399707.SZ,600109.SH,20250829,1.202
399707.SZ,000728.SZ,20250829,1.085
399707.SZ,002673.SZ,20250829,1.077
399707.SZ,601198.SH,20250829,1.062
399707.SZ,000750.SZ,20250829,0.92
399707.SZ,600918.SH,20250829,0.901
399707.SZ,002939.SZ,20250829,0.885
399707.SZ,601990.SH,20250829,0.874
399707.SZ,600369.SH,20250829,0.873
399707.SZ,601059.SH,20250829,0.857
399707.SZ,600909.SH,20250829,0.818
399707.SZ,600155.SH,20250829,0.771
399707.SZ,002926.SZ,20250829,0.764
399707.SZ,600095.SH,20250829,0.659
399707.SZ,002500.SZ,20250829,0.643
399707.SZ,601236.SH,20250829,0.601
399707.SZ,601375.SH,20250829,0.576
399707.SZ,601456.SH,20250829,0.575
399707.SZ,000686.SZ,20250829,0.551
399707.SZ,601136.SH,20250829,0.524
399707.SZ,002670.SZ,20250829,0.509
399707.SZ,600906.SH,20250829,0.449
399707.SZ,600864.SH,20250829,0.437
399707.SZ,600621.SH,20250829,0.427
399707.SZ,000712.SZ,20250829,0.364
399707.SZ,002945.SZ,20250829,0.204
