指数代码,成分股票代码,交易日期,权重
399652.SZ,002230.SZ,20250829,12.9859
399652.SZ,300033.SZ,20250829,10.5943
399652.SZ,002049.SZ,20250829,6.6806
399652.SZ,300454.SZ,20250829,3.8895
399652.SZ,300458.SZ,20250829,3.4986
399652.SZ,002465.SZ,20250829,3.4302
399652.SZ,300474.SZ,20250829,3.379
399652.SZ,300604.SZ,20250829,3.1489
399652.SZ,301269.SZ,20250829,2.7727
399652.SZ,002624.SZ,20250829,2.6377
399652.SZ,002405.SZ,20250829,2.6232
399652.SZ,002410.SZ,20250829,2.6201
399652.SZ,300142.SZ,20250829,2.5685
399652.SZ,300558.SZ,20250829,2.2678
399652.SZ,300077.SZ,20250829,2.0205
399652.SZ,300315.SZ,20250829,1.9434
399652.SZ,300672.SZ,20250829,1.9064
399652.SZ,300766.SZ,20250829,1.8903
399652.SZ,300762.SZ,20250829,1.8742
399652.SZ,300377.SZ,20250829,1.8541
399652.SZ,300204.SZ,20250829,1.7217
399652.SZ,300567.SZ,20250829,1.6964
399652.SZ,300353.SZ,20250829,1.546
399652.SZ,300456.SZ,20250829,1.5313
399652.SZ,300436.SZ,20250829,1.5105
399652.SZ,002439.SZ,20250829,1.4631
399652.SZ,300624.SZ,20250829,1.4032
399652.SZ,300101.SZ,20250829,1.3871
399652.SZ,300166.SZ,20250829,1.269
399652.SZ,002063.SZ,20250829,1.1564
399652.SZ,300188.SZ,20250829,1.086
399652.SZ,301095.SZ,20250829,1.0678
399652.SZ,300327.SZ,20250829,0.9785
399652.SZ,300036.SZ,20250829,0.9655
399652.SZ,300613.SZ,20250829,0.8065
399652.SZ,300533.SZ,20250829,0.8039
399652.SZ,300369.SZ,20250829,0.6469
399652.SZ,300333.SZ,20250829,0.5559
399652.SZ,300161.SZ,20250829,0.4905
399652.SZ,300768.SZ,20250829,0.4774
399652.SZ,300810.SZ,20250829,0.4443
399652.SZ,300552.SZ,20250829,0.4111
399652.SZ,300659.SZ,20250829,0.3531
399652.SZ,300853.SZ,20250829,0.3172
399652.SZ,300264.SZ,20250829,0.2872
399652.SZ,301302.SZ,20250829,0.2847
399652.SZ,301369.SZ,20250829,0.2411
399652.SZ,003007.SZ,20250829,0.1886
399652.SZ,300508.SZ,20250829,0.1761
399652.SZ,301159.SZ,20250829,0.1469
