指数代码,成分股票代码,交易日期,权重
399991.SZ,300502.SZ,20250829,8.142
399991.SZ,300308.SZ,20250829,7.552
399991.SZ,000063.SZ,20250829,3.23
399991.SZ,601899.SH,20250829,3.008
399991.SZ,600309.SH,20250829,2.867
399991.SZ,600031.SH,20250829,2.7
399991.SZ,601766.SH,20250829,2.46
399991.SZ,300394.SZ,20250829,2.446
399991.SZ,601857.SH,20250829,2.33
399991.SZ,603993.SH,20250829,2.294
399991.SZ,601668.SH,20250829,2.289
399991.SZ,600406.SH,20250829,2.249
399991.SZ,601919.SH,20250829,2.214
399991.SZ,600150.SH,20250829,2.208
399991.SZ,600028.SH,20250829,2.2
399991.SZ,000338.SZ,20250829,2.167
399991.SZ,000425.SZ,20250829,2.078
399991.SZ,600089.SH,20250829,1.89
399991.SZ,600010.SH,20250829,1.669
399991.SZ,600019.SH,20250829,1.604
399991.SZ,600585.SH,20250829,1.544
399991.SZ,601390.SH,20250829,1.541
399991.SZ,601989.SH,20250829,1.536
399991.SZ,601727.SH,20250829,1.483
399991.SZ,002028.SZ,20250829,1.441
399991.SZ,601669.SH,20250829,1.347
399991.SZ,600522.SH,20250829,1.171
399991.SZ,600487.SH,20250829,1.068
399991.SZ,600176.SH,20250829,0.99
399991.SZ,601186.SH,20250829,0.988
399991.SZ,000157.SZ,20250829,0.964
399991.SZ,000630.SZ,20250829,0.915
399991.SZ,002281.SZ,20250829,0.879
399991.SZ,601800.SH,20250829,0.861
399991.SZ,600029.SH,20250829,0.86
399991.SZ,600011.SH,20250829,0.858
399991.SZ,601868.SH,20250829,0.84
399991.SZ,600885.SH,20250829,0.808
399991.SZ,002738.SZ,20250829,0.79
399991.SZ,601877.SH,20250829,0.778
399991.SZ,002353.SZ,20250829,0.77
399991.SZ,600362.SH,20250829,0.765
399991.SZ,601117.SH,20250829,0.761
399991.SZ,600482.SH,20250829,0.711
399991.SZ,601021.SH,20250829,0.689
399991.SZ,000932.SZ,20250829,0.65
399991.SZ,601618.SH,20250829,0.643
399991.SZ,002080.SZ,20250829,0.643
399991.SZ,600875.SH,20250829,0.638
399991.SZ,600256.SH,20250829,0.637
399991.SZ,603979.SH,20250829,0.63
399991.SZ,002202.SZ,20250829,0.625
399991.SZ,600039.SH,20250829,0.598
399991.SZ,688599.SH,20250829,0.572
399991.SZ,601872.SH,20250829,0.554
399991.SZ,000528.SZ,20250829,0.468
399991.SZ,000400.SZ,20250829,0.439
399991.SZ,601567.SH,20250829,0.429
399991.SZ,600018.SH,20250829,0.416
399991.SZ,000039.SZ,20250829,0.396
399991.SZ,688009.SH,20250829,0.381
399991.SZ,002203.SZ,20250829,0.381
399991.SZ,600026.SH,20250829,0.38
399991.SZ,000060.SZ,20250829,0.363
399991.SZ,601179.SH,20250829,0.355
399991.SZ,688187.SH,20250829,0.333
399991.SZ,601137.SH,20250829,0.333
399991.SZ,600583.SH,20250829,0.323
399991.SZ,600970.SH,20250829,0.322
399991.SZ,603298.SH,20250829,0.321
399991.SZ,600685.SH,20250829,0.32
399991.SZ,000737.SZ,20250829,0.32
399991.SZ,600282.SH,20250829,0.311
399991.SZ,601975.SH,20250829,0.3
399991.SZ,601611.SH,20250829,0.29
399991.SZ,601212.SH,20250829,0.275
399991.SZ,601866.SH,20250829,0.263
399991.SZ,601156.SH,20250829,0.26
399991.SZ,600528.SH,20250829,0.25
399991.SZ,600320.SH,20250829,0.245
399991.SZ,688425.SH,20250829,0.245
399991.SZ,603565.SH,20250829,0.232
399991.SZ,000680.SZ,20250829,0.229
399991.SZ,600871.SH,20250829,0.22
399991.SZ,601808.SH,20250829,0.219
399991.SZ,600968.SH,20250829,0.214
399991.SZ,301219.SZ,20250829,0.211
399991.SZ,000582.SZ,20250829,0.207
399991.SZ,600428.SH,20250829,0.194
399991.SZ,600339.SH,20250829,0.158
399991.SZ,001872.SZ,20250829,0.126
399991.SZ,603638.SH,20250829,0.125
