指数代码,成分股票代码,交易日期,权重
399060.SZ,300750.SZ,20250829,16.0353
399060.SZ,000333.SZ,20250829,11.2824
399060.SZ,002594.SZ,20250829,9.0598
399060.SZ,000651.SZ,20250829,5.7702
399060.SZ,300124.SZ,20250829,4.6332
399060.SZ,300274.SZ,20250829,4.5482
399060.SZ,002415.SZ,20250829,3.6614
399060.SZ,000338.SZ,20250829,2.4006
399060.SZ,300014.SZ,20250829,2.2473
399060.SZ,000977.SZ,20250829,2.159
399060.SZ,002050.SZ,20250829,2.0965
399060.SZ,000938.SZ,20250829,1.5735
399060.SZ,002028.SZ,20250829,1.5546
399060.SZ,002837.SZ,20250829,1.4578
399060.SZ,002466.SZ,20250829,1.4081
399060.SZ,002460.SZ,20250829,1.392
399060.SZ,002074.SZ,20250829,1.2226
399060.SZ,300450.SZ,20250829,1.219
399060.SZ,002851.SZ,20250829,1.1391
399060.SZ,002340.SZ,20250829,1.1204
399060.SZ,002648.SZ,20250829,1.0838
399060.SZ,300207.SZ,20250829,1.0412
399060.SZ,300454.SZ,20250829,0.9649
399060.SZ,002202.SZ,20250829,0.912
399060.SZ,300779.SZ,20250829,0.898
399060.SZ,003816.SZ,20250829,0.8354
399060.SZ,002709.SZ,20250829,0.8016
399060.SZ,002080.SZ,20250829,0.7817
399060.SZ,002850.SZ,20250829,0.7691
399060.SZ,300748.SZ,20250829,0.7683
399060.SZ,002129.SZ,20250829,0.7668
399060.SZ,000786.SZ,20250829,0.7464
399060.SZ,002459.SZ,20250829,0.7101
399060.SZ,300037.SZ,20250829,0.7046
399060.SZ,300383.SZ,20250829,0.7034
399060.SZ,002271.SZ,20250829,0.6774
399060.SZ,002405.SZ,20250829,0.6508
399060.SZ,002410.SZ,20250829,0.65
399060.SZ,300373.SZ,20250829,0.6139
399060.SZ,300073.SZ,20250829,0.6051
399060.SZ,300012.SZ,20250829,0.5921
399060.SZ,002812.SZ,20250829,0.5873
399060.SZ,300316.SZ,20250829,0.5778
399060.SZ,300001.SZ,20250829,0.5469
399060.SZ,000009.SZ,20250829,0.5271
399060.SZ,300919.SZ,20250829,0.4917
399060.SZ,002056.SZ,20250829,0.4908
399060.SZ,000400.SZ,20250829,0.4689
399060.SZ,300763.SZ,20250829,0.4668
399060.SZ,301358.SZ,20250829,0.4517
399060.SZ,300487.SZ,20250829,0.4277
399060.SZ,300751.SZ,20250829,0.4255
399060.SZ,000591.SZ,20250829,0.3881
399060.SZ,000155.SZ,20250829,0.3682
399060.SZ,300390.SZ,20250829,0.3631
399060.SZ,002430.SZ,20250829,0.3592
399060.SZ,000027.SZ,20250829,0.2558
399060.SZ,000883.SZ,20250829,0.2483
399060.SZ,003022.SZ,20250829,0.2256
399060.SZ,001289.SZ,20250829,0.0719
