指数代码,成分股票代码,交易日期,权重
399315.SZ,300476.SZ,20250829,2.2355
399315.SZ,600418.SH,20250829,1.2129
399315.SZ,300394.SZ,20250829,1.1746
399315.SZ,002384.SZ,20250829,1.1451
399315.SZ,002625.SZ,20250829,1.0296
399315.SZ,000977.SZ,20250829,0.9484
399315.SZ,603799.SH,20250829,0.8888
399315.SZ,600183.SH,20250829,0.8638
399315.SZ,600570.SH,20250829,0.7975
399315.SZ,000988.SZ,20250829,0.7908
399315.SZ,600584.SH,20250829,0.7855
399315.SZ,300803.SZ,20250829,0.747
399315.SZ,600415.SH,20250829,0.7318
399315.SZ,600160.SH,20250829,0.6889
399315.SZ,300339.SZ,20250829,0.6847
399315.SZ,002028.SZ,20250829,0.6829
399315.SZ,002916.SZ,20250829,0.6707
399315.SZ,688521.SH,20250829,0.6611
399315.SZ,601916.SH,20250829,0.659
399315.SZ,688169.SH,20250829,0.6247
399315.SZ,002466.SZ,20250829,0.6186
399315.SZ,600522.SH,20250829,0.6086
399315.SZ,603893.SH,20250829,0.6021
399315.SZ,002600.SZ,20250829,0.6011
399315.SZ,601377.SH,20250829,0.5912
399315.SZ,601838.SH,20250829,0.5839
399315.SZ,600426.SH,20250829,0.5774
399315.SZ,002422.SZ,20250829,0.5768
399315.SZ,600839.SH,20250829,0.5746
399315.SZ,002517.SZ,20250829,0.5614
399315.SZ,000807.SZ,20250829,0.5529
399315.SZ,000831.SZ,20250829,0.5446
399315.SZ,601162.SH,20250829,0.5413
399315.SZ,002074.SZ,20250829,0.5371
399315.SZ,300450.SZ,20250829,0.5355
399315.SZ,002001.SZ,20250829,0.5296
399315.SZ,000408.SZ,20250829,0.5279
399315.SZ,002456.SZ,20250829,0.5273
399315.SZ,600460.SH,20250829,0.5246
399315.SZ,600988.SH,20250829,0.5244
399315.SZ,689009.SH,20250829,0.5198
399315.SZ,600745.SH,20250829,0.5149
399315.SZ,600487.SH,20250829,0.5129
399315.SZ,601555.SH,20250829,0.5108
399315.SZ,002156.SZ,20250829,0.5086
399315.SZ,600066.SH,20250829,0.5067
399315.SZ,002236.SZ,20250829,0.5057
399315.SZ,601058.SH,20250829,0.5041
399315.SZ,002340.SZ,20250829,0.4922
399315.SZ,000157.SZ,20250829,0.4914
399315.SZ,300418.SZ,20250829,0.491
399315.SZ,000066.SZ,20250829,0.4907
399315.SZ,301236.SZ,20250829,0.4828
399315.SZ,601077.SH,20250829,0.4801
399315.SZ,600176.SH,20250829,0.4783
399315.SZ,002648.SZ,20250829,0.4761
399315.SZ,688126.SH,20250829,0.4734
399315.SZ,002920.SZ,20250829,0.4682
399315.SZ,688099.SH,20250829,0.4667
399315.SZ,002252.SZ,20250829,0.4614
399315.SZ,688213.SH,20250829,0.4594
399315.SZ,300347.SZ,20250829,0.4591
399315.SZ,000975.SZ,20250829,0.4578
399315.SZ,300207.SZ,20250829,0.4574
399315.SZ,002281.SZ,20250829,0.4535
399315.SZ,688777.SH,20250829,0.4453
399315.SZ,002797.SZ,20250829,0.4374
399315.SZ,601168.SH,20250829,0.4359
399315.SZ,002966.SZ,20250829,0.4343
399315.SZ,600096.SH,20250829,0.4342
399315.SZ,300661.SZ,20250829,0.4282
399315.SZ,000630.SZ,20250829,0.428
399315.SZ,000661.SZ,20250829,0.4256
399315.SZ,300454.SZ,20250829,0.4239
399315.SZ,601878.SH,20250829,0.4201
399315.SZ,603369.SH,20250829,0.42
399315.SZ,600588.SH,20250829,0.4181
399315.SZ,002185.SZ,20250829,0.4163
399315.SZ,300866.SZ,20250829,0.4151
399315.SZ,600895.SH,20250829,0.4114
399315.SZ,688608.SH,20250829,0.4088
399315.SZ,000933.SZ,20250829,0.408
399315.SZ,600536.SH,20250829,0.4079
399315.SZ,002202.SZ,20250829,0.4007
399315.SZ,600372.SH,20250829,0.3954
399315.SZ,600885.SH,20250829,0.3943
399315.SZ,002555.SZ,20250829,0.3932
399315.SZ,601877.SH,20250829,0.3929
399315.SZ,300442.SZ,20250829,0.3921
399315.SZ,688072.SH,20250829,0.3916
399315.SZ,300759.SZ,20250829,0.3913
399315.SZ,002601.SZ,20250829,0.3902
399315.SZ,002353.SZ,20250829,0.3886
399315.SZ,300782.SZ,20250829,0.3869
399315.SZ,002532.SZ,20250829,0.3865
399315.SZ,601108.SH,20250829,0.3865
399315.SZ,688122.SH,20250829,0.3863
399315.SZ,601117.SH,20250829,0.3862
399315.SZ,688120.SH,20250829,0.3833
399315.SZ,300251.SZ,20250829,0.3793
399315.SZ,300496.SZ,20250829,0.3785
399315.SZ,688469.SH,20250829,0.3712
399315.SZ,600549.SH,20250829,0.3683
399315.SZ,600233.SH,20250829,0.3683
399315.SZ,300474.SZ,20250829,0.3682
399315.SZ,000783.SZ,20250829,0.3672
399315.SZ,600157.SH,20250829,0.3663
399315.SZ,600352.SH,20250829,0.3656
399315.SZ,002738.SZ,20250829,0.3571
399315.SZ,600482.SH,20250829,0.3551
399315.SZ,002709.SZ,20250829,0.3521
399315.SZ,603087.SH,20250829,0.347
399315.SZ,600219.SH,20250829,0.3468
399315.SZ,600109.SH,20250829,0.3447
399315.SZ,600362.SH,20250829,0.3446
399315.SZ,002085.SZ,20250829,0.3439
399315.SZ,688578.SH,20250829,0.342
399315.SZ,603296.SH,20250829,0.3393
399315.SZ,002129.SZ,20250829,0.3369
399315.SZ,000728.SZ,20250829,0.336
399315.SZ,688396.SH,20250829,0.3338
399315.SZ,002595.SZ,20250829,0.333
399315.SZ,601696.SH,20250829,0.3329
399315.SZ,002180.SZ,20250829,0.3328
399315.SZ,002294.SZ,20250829,0.3317
399315.SZ,603979.SH,20250829,0.3305
399315.SZ,002078.SZ,20250829,0.3304
399315.SZ,600085.SH,20250829,0.3304
399315.SZ,300223.SZ,20250829,0.33
399315.SZ,605117.SH,20250829,0.33
399315.SZ,000786.SZ,20250829,0.3279
399315.SZ,688617.SH,20250829,0.3232
399315.SZ,600118.SH,20250829,0.3231
399315.SZ,601021.SH,20250829,0.3213
399315.SZ,000932.SZ,20250829,0.3199
399315.SZ,601577.SH,20250829,0.3189
399315.SZ,603659.SH,20250829,0.3178
399315.SZ,000423.SZ,20250829,0.3146
399315.SZ,002459.SZ,20250829,0.3119
