指数代码,成分股票代码,交易日期,权重
399366.SZ,600111.SH,20250829,12.9508
399366.SZ,603993.SH,20250829,8.5499
399366.SZ,000792.SZ,20250829,7.1115
399366.SZ,603799.SH,20250829,6.3686
399366.SZ,600010.SH,20250829,5.6619
399366.SZ,002466.SZ,20250829,4.4324
399366.SZ,002460.SZ,20250829,4.3819
399366.SZ,000831.SZ,20250829,3.9024
399366.SZ,000408.SZ,20250829,3.7831
399366.SZ,600392.SH,20250829,3.5785
399366.SZ,002340.SZ,20250829,3.5268
399366.SZ,600549.SH,20250829,2.639
399366.SZ,002738.SZ,20250829,2.5586
399366.SZ,300748.SZ,20250829,2.4184
399366.SZ,002056.SZ,20250829,1.545
399366.SZ,600259.SH,20250829,1.5278
399366.SZ,000970.SZ,20250829,1.4792
399366.SZ,002497.SZ,20250829,1.4075
399366.SZ,300487.SZ,20250829,1.3464
399366.SZ,002176.SZ,20250829,1.3224
399366.SZ,600206.SH,20250829,1.3114
399366.SZ,600366.SH,20250829,1.2916
399366.SZ,002756.SZ,20250829,1.2181
399366.SZ,002240.SZ,20250829,1.1952
399366.SZ,300390.SZ,20250829,1.1431
399366.SZ,300811.SZ,20250829,1.0876
399366.SZ,000969.SZ,20250829,0.9796
399366.SZ,600330.SH,20250829,0.9671
399366.SZ,000762.SZ,20250829,0.9204
399366.SZ,300618.SZ,20250829,0.9071
399366.SZ,300224.SZ,20250829,0.8989
399366.SZ,301219.SZ,20250829,0.773
399366.SZ,605376.SH,20250829,0.7405
399366.SZ,000795.SZ,20250829,0.7151
399366.SZ,002192.SZ,20250829,0.6986
399366.SZ,300587.SZ,20250829,0.6682
399366.SZ,002057.SZ,20250829,0.6032
399366.SZ,300066.SZ,20250829,0.516
399366.SZ,300835.SZ,20250829,0.4667
399366.SZ,688190.SH,20250829,0.4406
399366.SZ,300127.SZ,20250829,0.3751
399366.SZ,301141.SZ,20250829,0.3182
399366.SZ,600980.SH,20250829,0.2849
399366.SZ,688077.SH,20250829,0.2803
399366.SZ,688786.SH,20250829,0.2352
399366.SZ,836807.BJ,20250829,0.1882
399366.SZ,301323.SZ,20250829,0.1779
399366.SZ,873305.BJ,20250829,0.1062
