指数代码,成分股票代码,交易日期,权重
399313.SZ,600519.SH,20250829,5.7898
399313.SZ,300750.SZ,20250829,5.4031
399313.SZ,601318.SH,20250829,4.1805
399313.SZ,600036.SH,20250829,3.5805
399313.SZ,000333.SZ,20250829,2.4864
399313.SZ,300059.SZ,20250829,2.4826
399313.SZ,601166.SH,20250829,2.4147
399313.SZ,601899.SH,20250829,2.3848
399313.SZ,600900.SH,20250829,2.3373
399313.SZ,688256.SH,20250829,2.1531
399313.SZ,300308.SZ,20250829,2.1051
399313.SZ,600030.SH,20250829,2.0125
399313.SZ,002594.SZ,20250829,1.9966
399313.SZ,600276.SH,20250829,1.8345
399313.SZ,601398.SH,20250829,1.7789
399313.SZ,601211.SH,20250829,1.6299
399313.SZ,000858.SZ,20250829,1.6145
399313.SZ,601288.SH,20250829,1.5235
399313.SZ,688981.SH,20250829,1.5214
399313.SZ,603259.SH,20250829,1.52
399313.SZ,002475.SZ,20250829,1.4762
399313.SZ,601138.SH,20250829,1.2786
399313.SZ,000651.SZ,20250829,1.2716
399313.SZ,688041.SH,20250829,1.2285
399313.SZ,601328.SH,20250829,1.1895
399313.SZ,600887.SH,20250829,1.1714
399313.SZ,600919.SH,20250829,1.0221
399313.SZ,300124.SZ,20250829,1.0211
399313.SZ,600000.SH,20250829,1.0141
399313.SZ,300274.SZ,20250829,1.0023
399313.SZ,000063.SZ,20250829,0.9933
399313.SZ,002371.SZ,20250829,0.9745
399313.SZ,000725.SZ,20250829,0.962
399313.SZ,002714.SZ,20250829,0.9453
399313.SZ,601816.SH,20250829,0.9342
399313.SZ,300760.SZ,20250829,0.9145
399313.SZ,600031.SH,20250829,0.8612
399313.SZ,601601.SH,20250829,0.8528
399313.SZ,603501.SH,20250829,0.8147
399313.SZ,002415.SZ,20250829,0.8069
399313.SZ,600309.SH,20250829,0.8051
399313.SZ,601688.SH,20250829,0.7914
399313.SZ,601728.SH,20250829,0.7785
399313.SZ,600016.SH,20250829,0.7349
399313.SZ,601088.SH,20250829,0.7149
399313.SZ,002230.SZ,20250829,0.7099
399313.SZ,000568.SZ,20250829,0.7059
399313.SZ,000001.SZ,20250829,0.7005
399313.SZ,601127.SH,20250829,0.6982
399313.SZ,601668.SH,20250829,0.6961
399313.SZ,601857.SH,20250829,0.6832
399313.SZ,601012.SH,20250829,0.6793
399313.SZ,600690.SH,20250829,0.6767
399313.SZ,002352.SZ,20250829,0.67
399313.SZ,300498.SZ,20250829,0.6651
399313.SZ,002142.SZ,20250829,0.6624
399313.SZ,600050.SH,20250829,0.6439
399313.SZ,603993.SH,20250829,0.5986
399313.SZ,600150.SH,20250829,0.5905
399313.SZ,300033.SZ,20250829,0.5792
399313.SZ,600028.SH,20250829,0.5757
399313.SZ,600809.SH,20250829,0.5649
399313.SZ,601919.SH,20250829,0.5634
399313.SZ,601766.SH,20250829,0.5322
399313.SZ,600406.SH,20250829,0.5308
399313.SZ,601225.SH,20250829,0.4891
399313.SZ,601985.SH,20250829,0.4871
399313.SZ,601988.SH,20250829,0.4806
399313.SZ,600104.SH,20250829,0.4781
399313.SZ,688111.SH,20250829,0.476
399313.SZ,601888.SH,20250829,0.4501
399313.SZ,601628.SH,20250829,0.4497
399313.SZ,601658.SH,20250829,0.4446
399313.SZ,600436.SH,20250829,0.4379
399313.SZ,601818.SH,20250829,0.4318
399313.SZ,603288.SH,20250829,0.4292
399313.SZ,601006.SH,20250829,0.417
399313.SZ,600905.SH,20250829,0.4095
399313.SZ,600999.SH,20250829,0.4078
399313.SZ,600048.SH,20250829,0.4024
399313.SZ,300015.SZ,20250829,0.4001
399313.SZ,600760.SH,20250829,0.3948
399313.SZ,600019.SH,20250829,0.3943
399313.SZ,600893.SH,20250829,0.376
399313.SZ,000625.SZ,20250829,0.3747
399313.SZ,601390.SH,20250829,0.3648
399313.SZ,002304.SZ,20250829,0.3058
399313.SZ,000538.SZ,20250829,0.2955
399313.SZ,688036.SH,20250829,0.2862
399313.SZ,601998.SH,20250829,0.2765
399313.SZ,601995.SH,20250829,0.2712
399313.SZ,600346.SH,20250829,0.2326
399313.SZ,601066.SH,20250829,0.2106
399313.SZ,601633.SH,20250829,0.2015
399313.SZ,601319.SH,20250829,0.191
399313.SZ,003816.SZ,20250829,0.1841
399313.SZ,601800.SH,20250829,0.1548
399313.SZ,300999.SZ,20250829,0.1301
399313.SZ,600025.SH,20250829,0.1169
399313.SZ,600018.SH,20250829,0.1121
