指数代码,成分股票代码,交易日期,权重
399278.SZ,300059.SZ,20250829,8.7359
399278.SZ,300502.SZ,20250829,7.5682
399278.SZ,000858.SZ,20250829,5.6812
399278.SZ,300274.SZ,20250829,3.527
399278.SZ,002415.SZ,20250829,2.8393
399278.SZ,002230.SZ,20250829,2.4982
399278.SZ,000568.SZ,20250829,2.484
399278.SZ,002142.SZ,20250829,2.3309
399278.SZ,002463.SZ,20250829,2.2366
399278.SZ,300394.SZ,20250829,2.0734
399278.SZ,300033.SZ,20250829,2.0381
399278.SZ,002384.SZ,20250829,2.0213
399278.SZ,000425.SZ,20250829,1.9122
399278.SZ,002050.SZ,20250829,1.6258
399278.SZ,300433.SZ,20250829,1.4608
399278.SZ,300015.SZ,20250829,1.4078
399278.SZ,000988.SZ,20250829,1.396
399278.SZ,000625.SZ,20250829,1.3185
399278.SZ,300339.SZ,20250829,1.2086
399278.SZ,002028.SZ,20250829,1.2055
399278.SZ,002466.SZ,20250829,1.0919
399278.SZ,002460.SZ,20250829,1.0795
399278.SZ,002304.SZ,20250829,1.0762
399278.SZ,000538.SZ,20250829,1.0397
399278.SZ,002422.SZ,20250829,1.0183
399278.SZ,000807.SZ,20250829,0.9759
399278.SZ,000831.SZ,20250829,0.9613
399278.SZ,002074.SZ,20250829,0.9481
399278.SZ,300450.SZ,20250829,0.9453
399278.SZ,002001.SZ,20250829,0.9349
399278.SZ,002156.SZ,20250829,0.8978
399278.SZ,002236.SZ,20250829,0.8928
399278.SZ,000157.SZ,20250829,0.8674
399278.SZ,002648.SZ,20250829,0.8405
399278.SZ,002252.SZ,20250829,0.8145
399278.SZ,000963.SZ,20250829,0.814
399278.SZ,300347.SZ,20250829,0.8103
399278.SZ,002273.SZ,20250829,0.8095
399278.SZ,002281.SZ,20250829,0.8005
399278.SZ,002966.SZ,20250829,0.7666
399278.SZ,000630.SZ,20250829,0.7554
399278.SZ,300866.SZ,20250829,0.7327
399278.SZ,002555.SZ,20250829,0.694
399278.SZ,300782.SZ,20250829,0.6829
399278.SZ,002532.SZ,20250829,0.6823
399278.SZ,002493.SZ,20250829,0.6607
399278.SZ,300474.SZ,20250829,0.65
399278.SZ,000783.SZ,20250829,0.6481
399278.SZ,300122.SZ,20250829,0.6162
399278.SZ,002085.SZ,20250829,0.6071
399278.SZ,002080.SZ,20250829,0.6062
399278.SZ,300604.SZ,20250829,0.6058
399278.SZ,000728.SZ,20250829,0.5931
399278.SZ,000596.SZ,20250829,0.5891
399278.SZ,000932.SZ,20250829,0.5646
399278.SZ,000301.SZ,20250829,0.5494
399278.SZ,002223.SZ,20250829,0.5363
399278.SZ,002444.SZ,20250829,0.5163
399278.SZ,002157.SZ,20250829,0.5159
399278.SZ,002624.SZ,20250829,0.5074
399278.SZ,000876.SZ,20250829,0.5055
399278.SZ,000960.SZ,20250829,0.5036
399278.SZ,300142.SZ,20250829,0.4941
399278.SZ,000878.SZ,20250829,0.4941
399278.SZ,002414.SZ,20250829,0.4896
399278.SZ,000733.SZ,20250829,0.4874
399278.SZ,300373.SZ,20250829,0.4761
399278.SZ,300999.SZ,20250829,0.4579
399278.SZ,002812.SZ,20250829,0.4555
399278.SZ,300316.SZ,20250829,0.4481
399278.SZ,000519.SZ,20250829,0.4384
399278.SZ,002409.SZ,20250829,0.4004
399278.SZ,300413.SZ,20250829,0.39
399278.SZ,300919.SZ,20250829,0.3813
399278.SZ,002056.SZ,20250829,0.3806
399278.SZ,002025.SZ,20250829,0.363
399278.SZ,300763.SZ,20250829,0.3619
399278.SZ,002568.SZ,20250829,0.3527
399278.SZ,301358.SZ,20250829,0.3503
399278.SZ,000738.SZ,20250829,0.3484
399278.SZ,002318.SZ,20250829,0.3402
399278.SZ,300144.SZ,20250829,0.3387
399278.SZ,002064.SZ,20250829,0.3356
399278.SZ,300751.SZ,20250829,0.3299
399278.SZ,002262.SZ,20250829,0.3225
399278.SZ,002756.SZ,20250829,0.3001
399278.SZ,000629.SZ,20250829,0.2908
399278.SZ,000155.SZ,20250829,0.2855
399278.SZ,300390.SZ,20250829,0.2816
399278.SZ,002244.SZ,20250829,0.2791
399278.SZ,002430.SZ,20250829,0.2785
399278.SZ,000708.SZ,20250829,0.2668
399278.SZ,002120.SZ,20250829,0.252
399278.SZ,002508.SZ,20250829,0.226
399278.SZ,000598.SZ,20250829,0.2152
399278.SZ,000883.SZ,20250829,0.1925
399278.SZ,002032.SZ,20250829,0.1724
399278.SZ,002372.SZ,20250829,0.1624
399278.SZ,000785.SZ,20250829,0.1453
399278.SZ,002608.SZ,20250829,0.1383
