指数代码,成分股票代码,交易日期,权重
399976.SZ,300750.SZ,20250829,10.127
399976.SZ,300124.SZ,20250829,9.488
399976.SZ,002594.SZ,20250829,7.983
399976.SZ,002050.SZ,20250829,4.785
399976.SZ,300014.SZ,20250829,4.705
399976.SZ,603799.SH,20250829,4.384
399976.SZ,000625.SZ,20250829,4.182
399976.SZ,002466.SZ,20250829,3.046
399976.SZ,002460.SZ,20250829,3.022
399976.SZ,002074.SZ,20250829,2.646
399976.SZ,300450.SZ,20250829,2.609
399976.SZ,002340.SZ,20250829,2.56
399976.SZ,002126.SZ,20250829,2.194
399976.SZ,600885.SH,20250829,2.049
399976.SZ,002738.SZ,20250829,2.003
399976.SZ,002709.SZ,20250829,1.932
399976.SZ,002850.SZ,20250829,1.782
399976.SZ,300037.SZ,20250829,1.656
399976.SZ,603659.SH,20250829,1.606
399976.SZ,300073.SZ,20250829,1.406
399976.SZ,600699.SH,20250829,1.402
399976.SZ,002812.SZ,20250829,1.259
399976.SZ,300001.SZ,20250829,1.212
399976.SZ,000009.SZ,20250829,1.186
399976.SZ,300919.SZ,20250829,1.175
399976.SZ,300568.SZ,20250829,1.141
399976.SZ,600563.SH,20250829,1.111
399976.SZ,301358.SZ,20250829,1.102
399976.SZ,002497.SZ,20250829,1.082
399976.SZ,002407.SZ,20250829,1.076
399976.SZ,300432.SZ,20250829,1.051
399976.SZ,688116.SH,20250829,1.006
399976.SZ,300953.SZ,20250829,0.985
399976.SZ,300035.SZ,20250829,0.974
399976.SZ,688567.SH,20250829,0.905
399976.SZ,002240.SZ,20250829,0.84
399976.SZ,688005.SH,20250829,0.829
399976.SZ,688778.SH,20250829,0.79
399976.SZ,300390.SZ,20250829,0.788
399976.SZ,300457.SZ,20250829,0.683
399976.SZ,688612.SH,20250829,0.675
399976.SZ,001301.SZ,20250829,0.633
399976.SZ,000762.SZ,20250829,0.613
399976.SZ,300618.SZ,20250829,0.601
399976.SZ,835185.BJ,20250829,0.591
399976.SZ,300769.SZ,20250829,0.575
399976.SZ,688779.SH,20250829,0.486
399976.SZ,688006.SH,20250829,0.417
399976.SZ,301487.SZ,20250829,0.365
399976.SZ,301238.SZ,20250829,0.283
