指数代码,成分股票代码,交易日期,权重
399994.SZ,603019.SH,20250829,5.893
399994.SZ,000977.SZ,20250829,5.279
399994.SZ,002049.SZ,20250829,5.209
399994.SZ,000938.SZ,20250829,4.642
399994.SZ,002415.SZ,20250829,4.515
399994.SZ,601360.SH,20250829,4.145
399994.SZ,002236.SZ,20250829,3.924
399994.SZ,000066.SZ,20250829,3.535
399994.SZ,600588.SH,20250829,3.447
399994.SZ,300454.SZ,20250829,3.346
399994.SZ,688213.SH,20250829,3.165
399994.SZ,600536.SH,20250829,3.085
399994.SZ,300017.SZ,20250829,3.036
399994.SZ,600410.SH,20250829,2.629
399994.SZ,300383.SZ,20250829,2.371
399994.SZ,603160.SH,20250829,2.329
399994.SZ,002405.SZ,20250829,2.291
399994.SZ,000997.SZ,20250829,2.124
399994.SZ,688027.SH,20250829,2.089
399994.SZ,300738.SZ,20250829,1.892
399994.SZ,002152.SZ,20250829,1.817
399994.SZ,300077.SZ,20250829,1.63
399994.SZ,002104.SZ,20250829,1.516
399994.SZ,300229.SZ,20250829,1.464
399994.SZ,002212.SZ,20250829,1.433
399994.SZ,300130.SZ,20250829,1.299
399994.SZ,002439.SZ,20250829,1.264
399994.SZ,002268.SZ,20250829,1.155
399994.SZ,300324.SZ,20250829,1.134
399994.SZ,688561.SH,20250829,1.119
399994.SZ,300166.SZ,20250829,1.114
399994.SZ,600271.SH,20250829,1.048
399994.SZ,002017.SZ,20250829,1.012
399994.SZ,300352.SZ,20250829,0.987
399994.SZ,300663.SZ,20250829,0.964
399994.SZ,300287.SZ,20250829,0.897
399994.SZ,300188.SZ,20250829,0.89
399994.SZ,300036.SZ,20250829,0.875
399994.SZ,688262.SH,20250829,0.707
399994.SZ,688168.SH,20250829,0.598
399994.SZ,000948.SZ,20250829,0.551
399994.SZ,300369.SZ,20250829,0.546
399994.SZ,300579.SZ,20250829,0.514
399994.SZ,300333.SZ,20250829,0.51
399994.SZ,688023.SH,20250829,0.496
399994.SZ,688225.SH,20250829,0.452
399994.SZ,300386.SZ,20250829,0.427
399994.SZ,300546.SZ,20250829,0.384
399994.SZ,300448.SZ,20250829,0.377
399994.SZ,300768.SZ,20250829,0.375
399994.SZ,002819.SZ,20250829,0.374
399994.SZ,300479.SZ,20250829,0.35
399994.SZ,003029.SZ,20250829,0.328
399994.SZ,002912.SZ,20250829,0.322
399994.SZ,300659.SZ,20250829,0.3
399994.SZ,603232.SH,20250829,0.272
399994.SZ,300588.SZ,20250829,0.261
399994.SZ,688201.SH,20250829,0.238
399994.SZ,300921.SZ,20250829,0.237
399994.SZ,301117.SZ,20250829,0.233
399994.SZ,688152.SH,20250829,0.229
399994.SZ,688292.SH,20250829,0.19
399994.SZ,688244.SH,20250829,0.162
