指数代码,成分股票代码,交易日期,权重
399704.SZ,002466.SZ,20250829,4.994
399704.SZ,002460.SZ,20250829,4.954
399704.SZ,000831.SZ,20250829,4.76
399704.SZ,000807.SZ,20250829,4.433
399704.SZ,300395.SZ,20250829,4.38
399704.SZ,000630.SZ,20250829,3.804
399704.SZ,000975.SZ,20250829,3.593
399704.SZ,000933.SZ,20250829,3.34
399704.SZ,002738.SZ,20250829,3.284
399704.SZ,002353.SZ,20250829,3.202
399704.SZ,002532.SZ,20250829,3.094
399704.SZ,300748.SZ,20250829,3.093
399704.SZ,000426.SZ,20250829,2.913
399704.SZ,002080.SZ,20250829,2.673
399704.SZ,002128.SZ,20250829,2.554
399704.SZ,002155.SZ,20250829,2.484
399704.SZ,000960.SZ,20250829,2.371
399704.SZ,000878.SZ,20250829,2.29
399704.SZ,000983.SZ,20250829,2.202
399704.SZ,000657.SZ,20250829,2.071
399704.SZ,002497.SZ,20250829,1.774
399704.SZ,002428.SZ,20250829,1.719
399704.SZ,000970.SZ,20250829,1.694
399704.SZ,000723.SZ,20250829,1.629
399704.SZ,002203.SZ,20250829,1.585
399704.SZ,000060.SZ,20250829,1.509
399704.SZ,000629.SZ,20250829,1.425
399704.SZ,002171.SZ,20250829,1.397
399704.SZ,002240.SZ,20250829,1.377
399704.SZ,000737.SZ,20250829,1.329
399704.SZ,002756.SZ,20250829,1.249
399704.SZ,002716.SZ,20250829,1.196
399704.SZ,300811.SZ,20250829,1.172
399704.SZ,000969.SZ,20250829,1.171
399704.SZ,002182.SZ,20250829,1.074
399704.SZ,000758.SZ,20250829,1.063
399704.SZ,300224.SZ,20250829,1.057
399704.SZ,000762.SZ,20250829,1.005
399704.SZ,300618.SZ,20250829,0.985
399704.SZ,301526.SZ,20250829,0.966
399704.SZ,000795.SZ,20250829,0.915
399704.SZ,002221.SZ,20250829,0.908
399704.SZ,301219.SZ,20250829,0.877
399704.SZ,002237.SZ,20250829,0.795
399704.SZ,000603.SZ,20250829,0.792
399704.SZ,000937.SZ,20250829,0.699
399704.SZ,300428.SZ,20250829,0.596
399704.SZ,000552.SZ,20250829,0.583
399704.SZ,000688.SZ,20250829,0.529
399704.SZ,001337.SZ,20250829,0.444
