指数代码,成分股票代码,交易日期,权重
399808.SZ,300750.SZ,20250829,9.877
399808.SZ,300274.SZ,20250829,6.858
399808.SZ,601012.SH,20250829,4.926
399808.SZ,601985.SH,20250829,3.469
399808.SZ,600089.SH,20250829,3.386
399808.SZ,300014.SZ,20250829,3.322
399808.SZ,603799.SH,20250829,3.095
399808.SZ,600905.SH,20250829,2.878
399808.SZ,600438.SH,20250829,2.816
399808.SZ,002466.SZ,20250829,2.151
399808.SZ,002460.SZ,20250829,2.134
399808.SZ,002074.SZ,20250829,1.868
399808.SZ,300450.SZ,20250829,1.842
399808.SZ,002340.SZ,20250829,1.807
399808.SZ,003816.SZ,20250829,1.43
399808.SZ,002738.SZ,20250829,1.414
399808.SZ,601877.SH,20250829,1.394
399808.SZ,600549.SH,20250829,1.387
399808.SZ,002709.SZ,20250829,1.364
399808.SZ,300724.SZ,20250829,1.3
399808.SZ,002129.SZ,20250829,1.283
399808.SZ,002850.SZ,20250829,1.258
399808.SZ,300757.SZ,20250829,1.251
399808.SZ,002459.SZ,20250829,1.19
399808.SZ,300037.SZ,20250829,1.169
399808.SZ,002080.SZ,20250829,1.151
399808.SZ,603659.SH,20250829,1.134
399808.SZ,002202.SZ,20250829,1.119
399808.SZ,605117.SH,20250829,1.107
399808.SZ,688223.SH,20250829,1.074
399808.SZ,601615.SH,20250829,1.044
399808.SZ,688599.SH,20250829,1.025
399808.SZ,300073.SZ,20250829,0.993
399808.SZ,002335.SZ,20250829,0.987
399808.SZ,688303.SH,20250829,0.98
399808.SZ,300316.SZ,20250829,0.935
399808.SZ,002812.SZ,20250829,0.889
399808.SZ,000009.SZ,20250829,0.837
399808.SZ,300919.SZ,20250829,0.829
399808.SZ,300568.SZ,20250829,0.806
399808.SZ,600732.SH,20250829,0.789
399808.SZ,301358.SZ,20250829,0.778
399808.SZ,300763.SZ,20250829,0.767
399808.SZ,002497.SZ,20250829,0.764
399808.SZ,600416.SH,20250829,0.755
399808.SZ,603806.SH,20250829,0.741
399808.SZ,002056.SZ,20250829,0.729
399808.SZ,688472.SH,20250829,0.706
399808.SZ,601865.SH,20250829,0.639
399808.SZ,688567.SH,20250829,0.639
399808.SZ,002487.SZ,20250829,0.629
399808.SZ,000591.SZ,20250829,0.609
399808.SZ,300751.SZ,20250829,0.597
399808.SZ,002240.SZ,20250829,0.593
399808.SZ,002506.SZ,20250829,0.589
399808.SZ,688005.SH,20250829,0.585
399808.SZ,688778.SH,20250829,0.558
399808.SZ,601016.SH,20250829,0.557
399808.SZ,300390.SZ,20250829,0.556
399808.SZ,002756.SZ,20250829,0.538
399808.SZ,000155.SZ,20250829,0.534
399808.SZ,000875.SZ,20250829,0.532
399808.SZ,300776.SZ,20250829,0.499
399808.SZ,300118.SZ,20250829,0.463
399808.SZ,001301.SZ,20250829,0.447
399808.SZ,835185.BJ,20250829,0.418
399808.SZ,601222.SH,20250829,0.406
399808.SZ,688390.SH,20250829,0.403
399808.SZ,300827.SZ,20250829,0.355
399808.SZ,000537.SZ,20250829,0.348
399808.SZ,688349.SH,20250829,0.33
399808.SZ,603218.SH,20250829,0.315
399808.SZ,688516.SH,20250829,0.303
399808.SZ,688408.SH,20250829,0.292
399808.SZ,002531.SZ,20250829,0.29
399808.SZ,688147.SH,20250829,0.278
399808.SZ,600032.SH,20250829,0.26
399808.SZ,688032.SH,20250829,0.258
399808.SZ,003035.SZ,20250829,0.254
399808.SZ,001289.SZ,20250829,0.119
