指数代码,成分股票代码,交易日期,权重
399387.SZ,601318.SH,20250829,9.6613
399387.SZ,600036.SH,20250829,8.2748
399387.SZ,300059.SZ,20250829,5.7375
399387.SZ,601166.SH,20250829,5.5805
399387.SZ,600030.SH,20250829,4.651
399387.SZ,601398.SH,20250829,4.1113
399387.SZ,601211.SH,20250829,3.7669
399387.SZ,601288.SH,20250829,3.5209
399387.SZ,601328.SH,20250829,2.749
399387.SZ,600919.SH,20250829,2.3621
399387.SZ,600000.SH,20250829,2.3437
399387.SZ,601601.SH,20250829,1.971
399387.SZ,601688.SH,20250829,1.8289
399387.SZ,600016.SH,20250829,1.6984
399387.SZ,000001.SZ,20250829,1.619
399387.SZ,002142.SZ,20250829,1.5309
399387.SZ,601169.SH,20250829,1.4467
399387.SZ,601229.SH,20250829,1.4447
399387.SZ,600926.SH,20250829,1.2093
399387.SZ,601009.SH,20250829,1.1505
399387.SZ,601988.SH,20250829,1.1108
399387.SZ,601628.SH,20250829,1.0392
399387.SZ,601658.SH,20250829,1.0275
399387.SZ,601818.SH,20250829,0.998
399387.SZ,601939.SH,20250829,0.9839
399387.SZ,000776.SZ,20250829,0.9778
399387.SZ,600999.SH,20250829,0.9426
399387.SZ,600958.SH,20250829,0.9058
399387.SZ,601336.SH,20250829,0.7893
399387.SZ,601825.SH,20250829,0.7892
399387.SZ,601916.SH,20250829,0.764
399387.SZ,000166.SZ,20250829,0.7078
399387.SZ,601377.SH,20250829,0.6854
399387.SZ,601838.SH,20250829,0.6769
399387.SZ,002736.SZ,20250829,0.6447
399387.SZ,601998.SH,20250829,0.6391
399387.SZ,600015.SH,20250829,0.6354
399387.SZ,601881.SH,20250829,0.6347
399387.SZ,601162.SH,20250829,0.6275
399387.SZ,601995.SH,20250829,0.6267
399387.SZ,601555.SH,20250829,0.5922
399387.SZ,601788.SH,20250829,0.5913
399387.SZ,601077.SH,20250829,0.5566
399387.SZ,601901.SH,20250829,0.5563
399387.SZ,000617.SZ,20250829,0.5272
399387.SZ,002797.SZ,20250829,0.5071
399387.SZ,002966.SZ,20250829,0.5035
399387.SZ,601878.SH,20250829,0.4871
399387.SZ,601066.SH,20250829,0.4867
399387.SZ,601108.SH,20250829,0.4481
399387.SZ,601319.SH,20250829,0.4414
399387.SZ,601099.SH,20250829,0.4409
399387.SZ,000783.SZ,20250829,0.4257
399387.SZ,600109.SH,20250829,0.3996
399387.SZ,000728.SZ,20250829,0.3895
399387.SZ,601696.SH,20250829,0.386
399387.SZ,601577.SH,20250829,0.3697
399387.SZ,601198.SH,20250829,0.3574
399387.SZ,601128.SH,20250829,0.3506
399387.SZ,002673.SZ,20250829,0.3487
399387.SZ,601665.SH,20250829,0.3452
399387.SZ,600061.SH,20250829,0.3168
399387.SZ,000750.SZ,20250829,0.3033
399387.SZ,600918.SH,20250829,0.2937
399387.SZ,601990.SH,20250829,0.2848
399387.SZ,600369.SH,20250829,0.2808
399387.SZ,601997.SH,20250829,0.2793
399387.SZ,600909.SH,20250829,0.2644
399387.SZ,002939.SZ,20250829,0.2559
399387.SZ,002926.SZ,20250829,0.2494
399387.SZ,600155.SH,20250829,0.237
399387.SZ,600390.SH,20250829,0.2361
399387.SZ,002958.SZ,20250829,0.2326
399387.SZ,300773.SZ,20250829,0.2293
399387.SZ,601059.SH,20250829,0.2237
399387.SZ,000415.SZ,20250829,0.2177
399387.SZ,600901.SH,20250829,0.2156
399387.SZ,002500.SZ,20250829,0.204
399387.SZ,601456.SH,20250829,0.2039
399387.SZ,002423.SZ,20250829,0.2018
399387.SZ,601375.SH,20250829,0.2014
399387.SZ,000686.SZ,20250829,0.1935
399387.SZ,600095.SH,20250829,0.1864
399387.SZ,600120.SH,20250829,0.1815
399387.SZ,000563.SZ,20250829,0.1763
399387.SZ,002670.SZ,20250829,0.1732
399387.SZ,600816.SH,20250829,0.1715
399387.SZ,000958.SZ,20250829,0.1706
399387.SZ,601236.SH,20250829,0.1705
399387.SZ,601136.SH,20250829,0.1695
399387.SZ,002936.SZ,20250829,0.162
399387.SZ,001227.SZ,20250829,0.1529
399387.SZ,600906.SH,20250829,0.1516
399387.SZ,000987.SZ,20250829,0.1495
399387.SZ,600621.SH,20250829,0.1403
399387.SZ,601187.SH,20250829,0.1302
399387.SZ,600928.SH,20250829,0.0813
399387.SZ,002945.SZ,20250829,0.075
399387.SZ,600927.SH,20250829,0.0574
