指数代码,成分股票代码,交易日期,权重
399705.SZ,300750.SZ,20250829,12.225
399705.SZ,300502.SZ,20250829,5.342
399705.SZ,300308.SZ,20250829,4.768
399705.SZ,002475.SZ,20250829,3.525
399705.SZ,300476.SZ,20250829,2.439
399705.SZ,002371.SZ,20250829,2.436
399705.SZ,000725.SZ,20250829,2.348
399705.SZ,000063.SZ,20250829,2.213
399705.SZ,300274.SZ,20250829,2.19
399705.SZ,300124.SZ,20250829,2.139
399705.SZ,002415.SZ,20250829,1.74
399705.SZ,000100.SZ,20250829,1.459
399705.SZ,002463.SZ,20250829,1.4
399705.SZ,300394.SZ,20250829,1.399
399705.SZ,002241.SZ,20250829,1.356
399705.SZ,002384.SZ,20250829,1.279
399705.SZ,000338.SZ,20250829,1.24
399705.SZ,002625.SZ,20250829,1.239
399705.SZ,000425.SZ,20250829,1.189
399705.SZ,300014.SZ,20250829,1.061
399705.SZ,000977.SZ,20250829,1.046
399705.SZ,000988.SZ,20250829,1.04
399705.SZ,300433.SZ,20250829,0.937
399705.SZ,300408.SZ,20250829,0.897
399705.SZ,002049.SZ,20250829,0.838
399705.SZ,002028.SZ,20250829,0.824
399705.SZ,002179.SZ,20250829,0.804
399705.SZ,002916.SZ,20250829,0.798
399705.SZ,002837.SZ,20250829,0.703
399705.SZ,002600.SZ,20250829,0.658
399705.SZ,002938.SZ,20250829,0.628
399705.SZ,002156.SZ,20250829,0.607
399705.SZ,000768.SZ,20250829,0.607
399705.SZ,002074.SZ,20250829,0.597
399705.SZ,300450.SZ,20250829,0.588
399705.SZ,002273.SZ,20250829,0.585
399705.SZ,002236.SZ,20250829,0.581
399705.SZ,002340.SZ,20250829,0.577
399705.SZ,000157.SZ,20250829,0.552
399705.SZ,300207.SZ,20250829,0.548
399705.SZ,002436.SZ,20250829,0.536
399705.SZ,002920.SZ,20250829,0.533
399705.SZ,000066.SZ,20250829,0.523
399705.SZ,002648.SZ,20250829,0.511
399705.SZ,300661.SZ,20250829,0.508
399705.SZ,002281.SZ,20250829,0.503
399705.SZ,002126.SZ,20250829,0.495
399705.SZ,002008.SZ,20250829,0.477
399705.SZ,002601.SZ,20250829,0.469
399705.SZ,300782.SZ,20250829,0.468
399705.SZ,002493.SZ,20250829,0.46
399705.SZ,002185.SZ,20250829,0.459
399705.SZ,302132.SZ,20250829,0.454
399705.SZ,300866.SZ,20250829,0.451
399705.SZ,002465.SZ,20250829,0.439
399705.SZ,002709.SZ,20250829,0.436
399705.SZ,002085.SZ,20250829,0.424
399705.SZ,300724.SZ,20250829,0.415
399705.SZ,002129.SZ,20250829,0.41
399705.SZ,000786.SZ,20250829,0.409
399705.SZ,300458.SZ,20250829,0.409
399705.SZ,301269.SZ,20250829,0.404
399705.SZ,300474.SZ,20250829,0.403
399705.SZ,300136.SZ,20250829,0.403
399705.SZ,002130.SZ,20250829,0.403
399705.SZ,002850.SZ,20250829,0.402
399705.SZ,300757.SZ,20250829,0.4
399705.SZ,300604.SZ,20250829,0.398
399705.SZ,002138.SZ,20250829,0.397
399705.SZ,000301.SZ,20250829,0.393
