指数代码,成分股票代码,交易日期,权重
399673.SZ,300750.SZ,20250829,21.1978
399673.SZ,300059.SZ,20250829,9.74
399673.SZ,300502.SZ,20250829,8.4381
399673.SZ,300308.SZ,20250829,8.2589
399673.SZ,300476.SZ,20250829,4.3997
399673.SZ,300124.SZ,20250829,4.0059
399673.SZ,300274.SZ,20250829,3.9323
399673.SZ,300760.SZ,20250829,3.588
399673.SZ,300394.SZ,20250829,2.3118
399673.SZ,300033.SZ,20250829,2.2723
399673.SZ,300014.SZ,20250829,1.943
399673.SZ,300433.SZ,20250829,1.6287
399673.SZ,300015.SZ,20250829,1.5696
399673.SZ,300408.SZ,20250829,1.4967
399673.SZ,300803.SZ,20250829,1.4702
399673.SZ,300339.SZ,20250829,1.3475
399673.SZ,300450.SZ,20250829,1.0539
399673.SZ,300418.SZ,20250829,0.9664
399673.SZ,301236.SZ,20250829,0.9502
399673.SZ,300347.SZ,20250829,0.9035
399673.SZ,300207.SZ,20250829,0.9002
399673.SZ,300442.SZ,20250829,0.7716
399673.SZ,300759.SZ,20250829,0.7701
399673.SZ,302132.SZ,20250829,0.7643
399673.SZ,300782.SZ,20250829,0.7614
399673.SZ,300458.SZ,20250829,0.7504
399673.SZ,300251.SZ,20250829,0.7464
399673.SZ,300496.SZ,20250829,0.745
399673.SZ,300474.SZ,20250829,0.7247
399673.SZ,300896.SZ,20250829,0.7184
399673.SZ,300002.SZ,20250829,0.7014
399673.SZ,300724.SZ,20250829,0.6976
399673.SZ,300122.SZ,20250829,0.687
399673.SZ,300604.SZ,20250829,0.6754
399673.SZ,300058.SZ,20250829,0.6734
399673.SZ,300017.SZ,20250829,0.6731
399673.SZ,300115.SZ,20250829,0.6666
399673.SZ,300223.SZ,20250829,0.6494
399673.SZ,300024.SZ,20250829,0.6436
399673.SZ,300136.SZ,20250829,0.5993
399673.SZ,300346.SZ,20250829,0.5711
399673.SZ,300373.SZ,20250829,0.5308
399673.SZ,300073.SZ,20250829,0.5232
399673.SZ,300316.SZ,20250829,0.4996
399673.SZ,300001.SZ,20250829,0.4728
399673.SZ,300413.SZ,20250829,0.4349
399673.SZ,300763.SZ,20250829,0.4035
399673.SZ,300735.SZ,20250829,0.3123
399673.SZ,301308.SZ,20250829,0.2528
399673.SZ,301301.SZ,20250829,0.2048
