指数代码,成分股票代码,交易日期,权重
399401.SZ,300476.SZ,20250829,1.1961
399401.SZ,600418.SH,20250829,0.649
399401.SZ,300394.SZ,20250829,0.6285
399401.SZ,002384.SZ,20250829,0.6127
399401.SZ,002625.SZ,20250829,0.5509
399401.SZ,000977.SZ,20250829,0.5075
399401.SZ,603799.SH,20250829,0.4756
399401.SZ,600183.SH,20250829,0.4622
399401.SZ,600570.SH,20250829,0.4267
399401.SZ,000988.SZ,20250829,0.4232
399401.SZ,600584.SH,20250829,0.4203
399401.SZ,300803.SZ,20250829,0.3997
399401.SZ,600415.SH,20250829,0.3916
399401.SZ,600160.SH,20250829,0.3686
399401.SZ,300339.SZ,20250829,0.3664
399401.SZ,002028.SZ,20250829,0.3654
399401.SZ,002916.SZ,20250829,0.3589
399401.SZ,688521.SH,20250829,0.3538
399401.SZ,601916.SH,20250829,0.3526
399401.SZ,002837.SZ,20250829,0.3427
399401.SZ,688169.SH,20250829,0.3343
399401.SZ,002466.SZ,20250829,0.331
399401.SZ,002195.SZ,20250829,0.328
399401.SZ,600522.SH,20250829,0.3256
399401.SZ,603893.SH,20250829,0.3222
399401.SZ,002600.SZ,20250829,0.3217
399401.SZ,601377.SH,20250829,0.3163
399401.SZ,601838.SH,20250829,0.3124
399401.SZ,600426.SH,20250829,0.309
399401.SZ,002422.SZ,20250829,0.3087
399401.SZ,600839.SH,20250829,0.3075
399401.SZ,002517.SZ,20250829,0.3004
399401.SZ,300395.SZ,20250829,0.2966
399401.SZ,000807.SZ,20250829,0.2958
399401.SZ,000831.SZ,20250829,0.2914
399401.SZ,601162.SH,20250829,0.2896
399401.SZ,002074.SZ,20250829,0.2874
399401.SZ,300450.SZ,20250829,0.2865
399401.SZ,002001.SZ,20250829,0.2834
399401.SZ,000408.SZ,20250829,0.2825
399401.SZ,002558.SZ,20250829,0.2821
399401.SZ,002456.SZ,20250829,0.2821
399401.SZ,600460.SH,20250829,0.2807
399401.SZ,600988.SH,20250829,0.2806
399401.SZ,689009.SH,20250829,0.2782
399401.SZ,600745.SH,20250829,0.2755
399401.SZ,600487.SH,20250829,0.2745
399401.SZ,601555.SH,20250829,0.2733
399401.SZ,002156.SZ,20250829,0.2721
399401.SZ,600066.SH,20250829,0.2711
399401.SZ,002236.SZ,20250829,0.2706
399401.SZ,601058.SH,20250829,0.2697
399401.SZ,002851.SZ,20250829,0.2677
399401.SZ,600392.SH,20250829,0.2672
399401.SZ,002340.SZ,20250829,0.2634
399401.SZ,000157.SZ,20250829,0.2629
399401.SZ,300418.SZ,20250829,0.2627
399401.SZ,000066.SZ,20250829,0.2625
399401.SZ,301236.SZ,20250829,0.2583
399401.SZ,601077.SH,20250829,0.2569
399401.SZ,600176.SH,20250829,0.2559
399401.SZ,002648.SZ,20250829,0.2548
399401.SZ,688126.SH,20250829,0.2533
399401.SZ,002920.SZ,20250829,0.2505
399401.SZ,688099.SH,20250829,0.2497
399401.SZ,002252.SZ,20250829,0.2469
399401.SZ,688213.SH,20250829,0.2458
399401.SZ,300347.SZ,20250829,0.2456
399401.SZ,002273.SZ,20250829,0.2454
399401.SZ,000975.SZ,20250829,0.2449
399401.SZ,300207.SZ,20250829,0.2447
399401.SZ,688235.SH,20250829,0.243
399401.SZ,002281.SZ,20250829,0.2426
399401.SZ,600580.SH,20250829,0.2418
399401.SZ,600673.SH,20250829,0.2413
399401.SZ,688777.SH,20250829,0.2383
399401.SZ,002402.SZ,20250829,0.238
399401.SZ,002797.SZ,20250829,0.234
399401.SZ,600143.SH,20250829,0.2338
399401.SZ,601168.SH,20250829,0.2332
399401.SZ,002966.SZ,20250829,0.2324
399401.SZ,600096.SH,20250829,0.2323
399401.SZ,002436.SZ,20250829,0.2313
399401.SZ,300661.SZ,20250829,0.2291
399401.SZ,000630.SZ,20250829,0.229
399401.SZ,000661.SZ,20250829,0.2277
399401.SZ,300454.SZ,20250829,0.2268
399401.SZ,600879.SH,20250829,0.2249
399401.SZ,601878.SH,20250829,0.2248
399401.SZ,603369.SH,20250829,0.2247
399401.SZ,600588.SH,20250829,0.2237
399401.SZ,002185.SZ,20250829,0.2227
399401.SZ,002131.SZ,20250829,0.2224
399401.SZ,300866.SZ,20250829,0.2221
399401.SZ,600895.SH,20250829,0.2202
399401.SZ,002008.SZ,20250829,0.2194
399401.SZ,688608.SH,20250829,0.2187
399401.SZ,600536.SH,20250829,0.2183
399401.SZ,000933.SZ,20250829,0.2183
399401.SZ,002202.SZ,20250829,0.2144
399401.SZ,600372.SH,20250829,0.2115
399401.SZ,300779.SZ,20250829,0.2111
399401.SZ,600885.SH,20250829,0.211
399401.SZ,002555.SZ,20250829,0.2104
399401.SZ,601877.SH,20250829,0.2103
399401.SZ,300442.SZ,20250829,0.2098
399401.SZ,688072.SH,20250829,0.2095
399401.SZ,300759.SZ,20250829,0.2094
399401.SZ,002601.SZ,20250829,0.2088
399401.SZ,000426.SZ,20250829,0.2087
399401.SZ,002353.SZ,20250829,0.2079
399401.SZ,300782.SZ,20250829,0.207
399401.SZ,002532.SZ,20250829,0.2068
399401.SZ,601108.SH,20250829,0.2068
399401.SZ,688122.SH,20250829,0.2067
399401.SZ,601117.SH,20250829,0.2066
399401.SZ,688120.SH,20250829,0.2051
399401.SZ,300458.SZ,20250829,0.204
399401.SZ,601099.SH,20250829,0.2035
399401.SZ,300251.SZ,20250829,0.2029
399401.SZ,300496.SZ,20250829,0.2025
399401.SZ,688002.SH,20250829,0.2023
399401.SZ,002465.SZ,20250829,0.2
399401.SZ,688469.SH,20250829,0.1986
399401.SZ,600549.SH,20250829,0.1971
399401.SZ,600233.SH,20250829,0.1971
399401.SZ,300474.SZ,20250829,0.197
399401.SZ,000783.SZ,20250829,0.1965
399401.SZ,600157.SH,20250829,0.196
399401.SZ,600352.SH,20250829,0.1956
399401.SZ,002738.SZ,20250829,0.1911
399401.SZ,300002.SZ,20250829,0.1907
399401.SZ,600482.SH,20250829,0.19
399401.SZ,300724.SZ,20250829,0.1897
399401.SZ,000034.SZ,20250829,0.1893
399401.SZ,002709.SZ,20250829,0.1884
399401.SZ,603129.SH,20250829,0.1859
399401.SZ,603087.SH,20250829,0.1857
399401.SZ,600219.SH,20250829,0.1856
399401.SZ,600362.SH,20250829,0.1844
399401.SZ,600109.SH,20250829,0.1844
399401.SZ,688220.SH,20250829,0.184
399401.SZ,002085.SZ,20250829,0.184
399401.SZ,002080.SZ,20250829,0.1837
399401.SZ,300604.SZ,20250829,0.1836
399401.SZ,300058.SZ,20250829,0.1831
399401.SZ,300017.SZ,20250829,0.183
399401.SZ,688578.SH,20250829,0.183
399401.SZ,600363.SH,20250829,0.182
399401.SZ,603296.SH,20250829,0.1816
399401.SZ,300115.SZ,20250829,0.1812
399401.SZ,002472.SZ,20250829,0.1808
399401.SZ,002850.SZ,20250829,0.1808
399401.SZ,300748.SZ,20250829,0.1806
399401.SZ,002129.SZ,20250829,0.1802
399401.SZ,000728.SZ,20250829,0.1798
399401.SZ,688396.SH,20250829,0.1786
399401.SZ,002595.SZ,20250829,0.1782
399401.SZ,002180.SZ,20250829,0.1781
399401.SZ,601696.SH,20250829,0.1781
399401.SZ,002294.SZ,20250829,0.1775
399401.SZ,603979.SH,20250829,0.1768
399401.SZ,600085.SH,20250829,0.1768
399401.SZ,002078.SZ,20250829,0.1768
399401.SZ,300223.SZ,20250829,0.1766
399401.SZ,605117.SH,20250829,0.1766
399401.SZ,000786.SZ,20250829,0.1755
399401.SZ,300024.SZ,20250829,0.175
399401.SZ,002065.SZ,20250829,0.1743
399401.SZ,688617.SH,20250829,0.173
399401.SZ,600118.SH,20250829,0.1729
399401.SZ,601021.SH,20250829,0.1719
