指数代码,成分股票代码,交易日期,权重
399669.SZ,002714.SZ,20250829,11.5429
399669.SZ,000858.SZ,20250829,9.3242
399669.SZ,000568.SZ,20250829,9.2675
399669.SZ,300498.SZ,20250829,8.7311
399669.SZ,000792.SZ,20250829,6.5361
399669.SZ,002311.SZ,20250829,4.325
399669.SZ,002304.SZ,20250829,4.0151
399669.SZ,000408.SZ,20250829,3.477
399669.SZ,000895.SZ,20250829,2.4233
399669.SZ,000596.SZ,20250829,2.198
399669.SZ,000997.SZ,20250829,1.9327
399669.SZ,002157.SZ,20250829,1.9248
399669.SZ,000876.SZ,20250829,1.8858
399669.SZ,300765.SZ,20250829,1.777
399669.SZ,300999.SZ,20250829,1.7083
399669.SZ,000893.SZ,20250829,1.6645
399669.SZ,001696.SZ,20250829,1.6283
399669.SZ,000799.SZ,20250829,1.4311
399669.SZ,000729.SZ,20250829,1.353
399669.SZ,000830.SZ,20250829,1.3233
399669.SZ,002568.SZ,20250829,1.3159
399669.SZ,002385.SZ,20250829,1.3085
399669.SZ,002312.SZ,20250829,1.1357
399669.SZ,300146.SZ,20250829,1.092
399669.SZ,000998.SZ,20250829,1.0141
399669.SZ,000422.SZ,20250829,0.9724
399669.SZ,002507.SZ,20250829,0.9271
399669.SZ,002299.SZ,20250829,0.9213
399669.SZ,002539.SZ,20250829,0.8305
399669.SZ,002895.SZ,20250829,0.8019
399669.SZ,000902.SZ,20250829,0.779
399669.SZ,000555.SZ,20250829,0.7601
399669.SZ,301498.SZ,20250829,0.7062
399669.SZ,000860.SZ,20250829,0.7026
399669.SZ,002597.SZ,20250829,0.695
399669.SZ,002004.SZ,20250829,0.6582
399669.SZ,002847.SZ,20250829,0.6553
399669.SZ,002100.SZ,20250829,0.6062
399669.SZ,002557.SZ,20250829,0.6056
399669.SZ,300783.SZ,20250829,0.5752
399669.SZ,002690.SZ,20250829,0.56
399669.SZ,300761.SZ,20250829,0.5489
399669.SZ,002626.SZ,20250829,0.5398
399669.SZ,002458.SZ,20250829,0.5341
399669.SZ,000061.SZ,20250829,0.5015
399669.SZ,000930.SZ,20250829,0.4745
399669.SZ,002461.SZ,20250829,0.3536
399669.SZ,002216.SZ,20250829,0.3316
399669.SZ,002946.SZ,20250829,0.3227
399669.SZ,002840.SZ,20250829,0.3016
