指数代码,成分股票代码,交易日期,权重
399987.SZ,000858.SZ,20250829,14.493
399987.SZ,600519.SH,20250829,13.924
399987.SZ,000568.SZ,20250829,13.275
399987.SZ,600809.SH,20250829,12.962
399987.SZ,002304.SZ,20250829,5.856
399987.SZ,603369.SH,20250829,4.92
399987.SZ,000596.SZ,20250829,4.254
399987.SZ,600600.SH,20250829,3.744
399987.SZ,000729.SZ,20250829,2.698
399987.SZ,600702.SH,20250829,2.423
399987.SZ,000799.SZ,20250829,2.359
399987.SZ,002568.SZ,20250829,2.243
399987.SZ,600132.SH,20250829,2.038
399987.SZ,600559.SH,20250829,2.022
399987.SZ,603589.SH,20250829,1.897
399987.SZ,603198.SH,20250829,1.662
399987.SZ,600779.SH,20250829,1.394
399987.SZ,000860.SZ,20250829,1.296
399987.SZ,600059.SH,20250829,1.008
399987.SZ,601579.SH,20250829,0.89
399987.SZ,600199.SH,20250829,0.889
399987.SZ,603919.SH,20250829,0.85
399987.SZ,002461.SZ,20250829,0.724
399987.SZ,600197.SH,20250829,0.695
399987.SZ,001338.SZ,20250829,0.46
399987.SZ,002646.SZ,20250829,0.447
399987.SZ,000995.SZ,20250829,0.319
399987.SZ,603779.SH,20250829,0.257
