指数代码,成分股票代码,交易日期,权重
399803.SZ,601138.SH,20250829,10.071
399803.SZ,002475.SZ,20250829,5.504
399803.SZ,603019.SH,20250829,5.464
399803.SZ,000063.SZ,20250829,5.354
399803.SZ,603986.SH,20250829,4.955
399803.SZ,300124.SZ,20250829,4.477
399803.SZ,002371.SZ,20250829,4.472
399803.SZ,603501.SH,20250829,4.211
399803.SZ,002415.SZ,20250829,4.187
399803.SZ,000725.SZ,20250829,4.083
399803.SZ,002049.SZ,20250829,2.896
399803.SZ,600703.SH,20250829,2.76
399803.SZ,601100.SH,20250829,2.505
399803.SZ,300450.SZ,20250829,2.033
399803.SZ,002236.SZ,20250829,2.008
399803.SZ,600588.SH,20250829,1.764
399803.SZ,688777.SH,20250829,1.718
399803.SZ,002008.SZ,20250829,1.647
399803.SZ,300136.SZ,20250829,1.394
399803.SZ,300604.SZ,20250829,1.377
399803.SZ,300024.SZ,20250829,1.315
399803.SZ,603160.SH,20250829,1.192
399803.SZ,600845.SH,20250829,1.143
399803.SZ,002139.SZ,20250829,0.99
399803.SZ,688188.SH,20250829,0.922
399803.SZ,688333.SH,20250829,0.903
399803.SZ,300083.SZ,20250829,0.903
399803.SZ,688017.SH,20250829,0.866
399803.SZ,300353.SZ,20250829,0.737
399803.SZ,300567.SZ,20250829,0.721
399803.SZ,603290.SH,20250829,0.683
399803.SZ,002747.SZ,20250829,0.65
399803.SZ,002439.SZ,20250829,0.647
399803.SZ,300607.SZ,20250829,0.627
399803.SZ,300747.SZ,20250829,0.575
399803.SZ,002896.SZ,20250829,0.571
399803.SZ,300166.SZ,20250829,0.57
399803.SZ,603728.SH,20250829,0.564
399803.SZ,002698.SZ,20250829,0.541
399803.SZ,300457.SZ,20250829,0.532
399803.SZ,603859.SH,20250829,0.476
399803.SZ,002979.SZ,20250829,0.441
399803.SZ,300222.SZ,20250829,0.44
399803.SZ,688518.SH,20250829,0.435
399803.SZ,603583.SH,20250829,0.429
399803.SZ,688083.SH,20250829,0.411
399803.SZ,002334.SZ,20250829,0.41
399803.SZ,002527.SZ,20250829,0.402
399803.SZ,688025.SH,20250829,0.396
399803.SZ,300048.SZ,20250829,0.386
399803.SZ,002685.SZ,20250829,0.376
399803.SZ,002690.SZ,20250829,0.369
399803.SZ,301029.SZ,20250829,0.36
399803.SZ,688559.SH,20250829,0.356
399803.SZ,603283.SH,20250829,0.35
399803.SZ,688006.SH,20250829,0.325
399803.SZ,300278.SZ,20250829,0.314
399803.SZ,002559.SZ,20250829,0.304
399803.SZ,300809.SZ,20250829,0.303
399803.SZ,688686.SH,20250829,0.275
399803.SZ,688165.SH,20250829,0.269
399803.SZ,688305.SH,20250829,0.257
399803.SZ,688097.SH,20250829,0.252
399803.SZ,688698.SH,20250829,0.246
399803.SZ,603416.SH,20250829,0.243
399803.SZ,002975.SZ,20250829,0.238
399803.SZ,688320.SH,20250829,0.23
399803.SZ,300161.SZ,20250829,0.209
399803.SZ,873593.BJ,20250829,0.206
399803.SZ,603666.SH,20250829,0.206
399803.SZ,603025.SH,20250829,0.196
399803.SZ,688433.SH,20250829,0.194
399803.SZ,002380.SZ,20250829,0.178
399803.SZ,601882.SH,20250829,0.164
399803.SZ,300802.SZ,20250829,0.162
399803.SZ,603203.SH,20250829,0.161
399803.SZ,002957.SZ,20250829,0.16
399803.SZ,688160.SH,20250829,0.127
399803.SZ,301328.SZ,20250829,0.113
399803.SZ,301195.SZ,20250829,0.1
