指数代码,成分股票代码,交易日期,权重
399339.SZ,300750.SZ,20250829,13.7238
399339.SZ,300059.SZ,20250829,6.3059
399339.SZ,300502.SZ,20250829,5.463
399339.SZ,002594.SZ,20250829,5.0713
399339.SZ,002475.SZ,20250829,3.7496
399339.SZ,300124.SZ,20250829,2.5935
399339.SZ,000063.SZ,20250829,2.523
399339.SZ,002371.SZ,20250829,2.4751
399339.SZ,000725.SZ,20250829,2.4435
399339.SZ,300760.SZ,20250829,2.3229
399339.SZ,002415.SZ,20250829,2.0495
399339.SZ,002230.SZ,20250829,1.8033
399339.SZ,002463.SZ,20250829,1.6145
399339.SZ,002241.SZ,20250829,1.5646
399339.SZ,300394.SZ,20250829,1.4967
399339.SZ,300033.SZ,20250829,1.4712
399339.SZ,300014.SZ,20250829,1.2579
399339.SZ,000977.SZ,20250829,1.2085
399339.SZ,002050.SZ,20250829,1.1735
399339.SZ,300433.SZ,20250829,1.0545
399339.SZ,000988.SZ,20250829,1.0077
399339.SZ,300408.SZ,20250829,0.969
399339.SZ,002049.SZ,20250829,0.9277
399339.SZ,000938.SZ,20250829,0.8807
399339.SZ,300339.SZ,20250829,0.8724
399339.SZ,002028.SZ,20250829,0.8702
399339.SZ,002916.SZ,20250829,0.8546
399339.SZ,002179.SZ,20250829,0.8345
399339.SZ,002466.SZ,20250829,0.7882
399339.SZ,002460.SZ,20250829,0.7792
399339.SZ,002600.SZ,20250829,0.766
399339.SZ,000538.SZ,20250829,0.7505
399339.SZ,002422.SZ,20250829,0.735
399339.SZ,002456.SZ,20250829,0.6718
399339.SZ,000768.SZ,20250829,0.6544
399339.SZ,002156.SZ,20250829,0.6481
399339.SZ,002236.SZ,20250829,0.6444
399339.SZ,002340.SZ,20250829,0.6271
399339.SZ,300418.SZ,20250829,0.6257
399339.SZ,000066.SZ,20250829,0.6252
399339.SZ,301236.SZ,20250829,0.6152
399339.SZ,002920.SZ,20250829,0.5966
399339.SZ,002273.SZ,20250829,0.5843
399339.SZ,002281.SZ,20250829,0.5778
399339.SZ,300661.SZ,20250829,0.5456
399339.SZ,000661.SZ,20250829,0.5422
399339.SZ,300454.SZ,20250829,0.5401
399339.SZ,002185.SZ,20250829,0.5304
399339.SZ,002008.SZ,20250829,0.5225
399339.SZ,002202.SZ,20250829,0.5105
399339.SZ,300442.SZ,20250829,0.4996
399339.SZ,300759.SZ,20250829,0.4986
399339.SZ,002601.SZ,20250829,0.4971
399339.SZ,302132.SZ,20250829,0.4948
399339.SZ,300782.SZ,20250829,0.493
399339.SZ,300496.SZ,20250829,0.4823
399339.SZ,002465.SZ,20250829,0.4763
399339.SZ,300474.SZ,20250829,0.4692
399339.SZ,003816.SZ,20250829,0.4676
399339.SZ,300896.SZ,20250829,0.4651
399339.SZ,300724.SZ,20250829,0.4516
399339.SZ,300122.SZ,20250829,0.4448
399339.SZ,300604.SZ,20250829,0.4373
399339.SZ,002129.SZ,20250829,0.4292
399339.SZ,002180.SZ,20250829,0.424
399339.SZ,002294.SZ,20250829,0.4227
399339.SZ,300003.SZ,20250829,0.406
399339.SZ,000021.SZ,20250829,0.4038
399339.SZ,000423.SZ,20250829,0.4008
399339.SZ,000301.SZ,20250829,0.3965
399339.SZ,002138.SZ,20250829,0.3908
399339.SZ,002223.SZ,20250829,0.3871
399339.SZ,301269.SZ,20250829,0.385
399339.SZ,002821.SZ,20250829,0.3837
399339.SZ,002624.SZ,20250829,0.3663
399339.SZ,002405.SZ,20250829,0.3643
399339.SZ,002410.SZ,20250829,0.3638
399339.SZ,300832.SZ,20250829,0.363
399339.SZ,000733.SZ,20250829,0.3518
399339.SZ,000999.SZ,20250829,0.3358
399339.SZ,002812.SZ,20250829,0.3288
399339.SZ,300316.SZ,20250829,0.3234
399339.SZ,002152.SZ,20250829,0.3216
399339.SZ,300628.SZ,20250829,0.3121
399339.SZ,002007.SZ,20250829,0.3024
399339.SZ,002409.SZ,20250829,0.289
399339.SZ,002056.SZ,20250829,0.2747
399339.SZ,002025.SZ,20250829,0.262
399339.SZ,300763.SZ,20250829,0.2613
399339.SZ,000513.SZ,20250829,0.253
399339.SZ,301358.SZ,20250829,0.2528
399339.SZ,002653.SZ,20250829,0.2519
399339.SZ,000738.SZ,20250829,0.2515
399339.SZ,000050.SZ,20250829,0.2263
399339.SZ,002603.SZ,20250829,0.2218
399339.SZ,301308.SZ,20250829,0.1637
399339.SZ,002153.SZ,20250829,0.1547
399339.SZ,301165.SZ,20250829,0.1542
399339.SZ,000883.SZ,20250829,0.139
399339.SZ,001289.SZ,20250829,0.0402
