指数代码,成分股票代码,交易日期,权重
399360.SZ,601138.SH,20250829,2.0709
399360.SZ,688256.SH,20250829,1.9213
399360.SZ,002402.SZ,20250829,1.6678
399360.SZ,603083.SH,20250829,1.6562
399360.SZ,688343.SH,20250829,1.5634
399360.SZ,603486.SH,20250829,1.4305
399360.SZ,002241.SZ,20250829,1.3003
399360.SZ,688686.SH,20250829,1.2807
399360.SZ,688322.SH,20250829,1.2744
399360.SZ,002008.SZ,20250829,1.2153
399360.SZ,002611.SZ,20250829,1.2118
399360.SZ,000988.SZ,20250829,1.1917
399360.SZ,002414.SZ,20250829,1.1597
399360.SZ,600835.SH,20250829,1.1544
399360.SZ,688208.SH,20250829,1.136
399360.SZ,688018.SH,20250829,1.1317
399360.SZ,002273.SZ,20250829,1.1314
399360.SZ,002222.SZ,20250829,1.125
399360.SZ,603236.SH,20250829,1.1249
399360.SZ,603019.SH,20250829,1.1234
399360.SZ,300131.SZ,20250829,1.1005
399360.SZ,600330.SH,20250829,1.0787
399360.SZ,688169.SH,20250829,1.0749
399360.SZ,688433.SH,20250829,1.0627
399360.SZ,688400.SH,20250829,1.0605
399360.SZ,688333.SH,20250829,1.0595
399360.SZ,002185.SZ,20250829,1.0406
399360.SZ,600728.SH,20250829,1.0312
399360.SZ,601231.SH,20250829,1.0281
399360.SZ,688220.SH,20250829,1.0187
399360.SZ,002232.SZ,20250829,1.0095
399360.SZ,000977.SZ,20250829,1.0065
399360.SZ,002444.SZ,20250829,1.0029
399360.SZ,300229.SZ,20250829,0.9998
399360.SZ,688297.SH,20250829,0.9994
399360.SZ,300327.SZ,20250829,0.9942
399360.SZ,002049.SZ,20250829,0.9931
399360.SZ,688327.SH,20250829,0.9919
399360.SZ,688766.SH,20250829,0.9899
399360.SZ,300115.SZ,20250829,0.9843
399360.SZ,300007.SZ,20250829,0.9798
399360.SZ,002236.SZ,20250829,0.9781
399360.SZ,300223.SZ,20250829,0.9667
399360.SZ,300184.SZ,20250829,0.9647
399360.SZ,000021.SZ,20250829,0.964
399360.SZ,688017.SH,20250829,0.957
399360.SZ,300296.SZ,20250829,0.9524
399360.SZ,002881.SZ,20250829,0.9516
399360.SZ,601608.SH,20250829,0.9454
399360.SZ,300024.SZ,20250829,0.9434
399360.SZ,300672.SZ,20250829,0.9415
399360.SZ,600699.SH,20250829,0.9393
399360.SZ,300098.SZ,20250829,0.9383
399360.SZ,002747.SZ,20250829,0.9379
399360.SZ,300638.SZ,20250829,0.9336
399360.SZ,300124.SZ,20250829,0.9204
399360.SZ,001696.SZ,20250829,0.9147
399360.SZ,300857.SZ,20250829,0.9146
399360.SZ,600316.SH,20250829,0.9116
399360.SZ,603583.SH,20250829,0.9096
399360.SZ,600171.SH,20250829,0.8949
399360.SZ,300079.SZ,20250829,0.8947
399360.SZ,300077.SZ,20250829,0.8945
399360.SZ,002681.SZ,20250829,0.8936
399360.SZ,001308.SZ,20250829,0.8915
399360.SZ,000969.SZ,20250829,0.8909
399360.SZ,600839.SH,20250829,0.8902
399360.SZ,301510.SZ,20250829,0.8876
399360.SZ,002421.SZ,20250829,0.8846
399360.SZ,688100.SH,20250829,0.8826
399360.SZ,002139.SZ,20250829,0.8814
399360.SZ,002405.SZ,20250829,0.8755
399360.SZ,600363.SH,20250829,0.8734
399360.SZ,300183.SZ,20250829,0.8648
399360.SZ,688475.SH,20250829,0.8642
399360.SZ,002415.SZ,20250829,0.861
399360.SZ,002230.SZ,20250829,0.8586
399360.SZ,601360.SH,20250829,0.8575
399360.SZ,603786.SH,20250829,0.8536
399360.SZ,002698.SZ,20250829,0.853
399360.SZ,000100.SZ,20250829,0.8519
399360.SZ,002959.SZ,20250829,0.8499
399360.SZ,002456.SZ,20250829,0.8443
399360.SZ,301325.SZ,20250829,0.8392
399360.SZ,300185.SZ,20250829,0.8352
399360.SZ,600718.SH,20250829,0.8301
399360.SZ,600690.SH,20250829,0.8261
399360.SZ,301536.SZ,20250829,0.8239
399360.SZ,300607.SZ,20250829,0.8228
399360.SZ,002006.SZ,20250829,0.8204
399360.SZ,002432.SZ,20250829,0.8195
399360.SZ,600271.SH,20250829,0.8112
399360.SZ,002990.SZ,20250829,0.8051
399360.SZ,601127.SH,20250829,0.8024
399360.SZ,688608.SH,20250829,0.7972
399360.SZ,688165.SH,20250829,0.7941
399360.SZ,601965.SH,20250829,0.7927
399360.SZ,000333.SZ,20250829,0.7659
399360.SZ,000997.SZ,20250829,0.7571
399360.SZ,603766.SH,20250829,0.7009
