指数代码,成分股票代码,交易日期,权重
399670.SZ,300059.SZ,20250829,10.4727
399670.SZ,300750.SZ,20250829,9.6922
399670.SZ,002594.SZ,20250829,7.6408
399670.SZ,002475.SZ,20250829,6.5361
399670.SZ,300476.SZ,20250829,4.9653
399670.SZ,300124.SZ,20250829,4.5209
399670.SZ,300274.SZ,20250829,4.4379
399670.SZ,000725.SZ,20250829,4.2595
399670.SZ,002463.SZ,20250829,2.8143
399670.SZ,000100.SZ,20250829,2.5624
399670.SZ,002384.SZ,20250829,2.5434
399670.SZ,300014.SZ,20250829,2.1927
399670.SZ,000776.SZ,20250829,1.8733
399670.SZ,300408.SZ,20250829,1.6892
399670.SZ,000625.SZ,20250829,1.659
399670.SZ,002028.SZ,20250829,1.5169
399670.SZ,002916.SZ,20250829,1.4897
399670.SZ,002179.SZ,20250829,1.4546
399670.SZ,000002.SZ,20250829,1.3865
399670.SZ,002466.SZ,20250829,1.3739
399670.SZ,002460.SZ,20250829,1.3583
399670.SZ,000166.SZ,20250829,1.3561
399670.SZ,002736.SZ,20250829,1.2352
399670.SZ,000807.SZ,20250829,1.228
399670.SZ,002074.SZ,20250829,1.193
399670.SZ,002938.SZ,20250829,1.1845
399670.SZ,002001.SZ,20250829,1.1764
399670.SZ,002340.SZ,20250829,1.0932
399670.SZ,002648.SZ,20250829,1.0575
399670.SZ,002920.SZ,20250829,1.0399
399670.SZ,000975.SZ,20250829,1.0168
399670.SZ,000617.SZ,20250829,1.0101
399670.SZ,001979.SZ,20250829,0.9541
399670.SZ,000630.SZ,20250829,0.9505
399670.SZ,002601.SZ,20250829,0.8666
399670.SZ,002493.SZ,20250829,0.8313
399670.SZ,002709.SZ,20250829,0.7821
399670.SZ,002129.SZ,20250829,0.7482
399670.SZ,000786.SZ,20250829,0.7283
399670.SZ,002459.SZ,20250829,0.6929
399670.SZ,000301.SZ,20250829,0.6912
399670.SZ,002128.SZ,20250829,0.6201
399670.SZ,300316.SZ,20250829,0.5638
399670.SZ,000983.SZ,20250829,0.5399
399670.SZ,300919.SZ,20250829,0.4797
399670.SZ,002064.SZ,20250829,0.4222
399670.SZ,000708.SZ,20250829,0.3358
399670.SZ,000877.SZ,20250829,0.2762
399670.SZ,300979.SZ,20250829,0.2442
399670.SZ,000800.SZ,20250829,0.2426
