指数代码,成分股票代码,交易日期,权重
399629.SZ,000997.SZ,20250829,1.4665
399629.SZ,300677.SZ,20250829,1.0608
399629.SZ,300568.SZ,20250829,1.0539
399629.SZ,000039.SZ,20250829,1.0262
399629.SZ,002396.SZ,20250829,1.0062
399629.SZ,002958.SZ,20250829,1.0025
399629.SZ,300773.SZ,20250829,0.9883
399629.SZ,300682.SZ,20250829,0.9603
399629.SZ,000415.SZ,20250829,0.9382
399629.SZ,002249.SZ,20250829,0.9311
399629.SZ,002212.SZ,20250829,0.9141
399629.SZ,002432.SZ,20250829,0.9117
399629.SZ,000060.SZ,20250829,0.895
399629.SZ,002773.SZ,20250829,0.8816
399629.SZ,002048.SZ,20250829,0.8638
399629.SZ,300130.SZ,20250829,0.85
399629.SZ,002807.SZ,20250829,0.789
399629.SZ,300181.SZ,20250829,0.7716
399629.SZ,000563.SZ,20250829,0.7599
399629.SZ,002015.SZ,20250829,0.7544
399629.SZ,000581.SZ,20250829,0.7435
399629.SZ,002468.SZ,20250829,0.7406
399629.SZ,000422.SZ,20250829,0.7379
399629.SZ,000951.SZ,20250829,0.7318
399629.SZ,002020.SZ,20250829,0.7285
399629.SZ,002507.SZ,20250829,0.7035
399629.SZ,002936.SZ,20250829,0.6985
399629.SZ,002270.SZ,20250829,0.6917
399629.SZ,000875.SZ,20250829,0.6755
399629.SZ,000559.SZ,20250829,0.6749
399629.SZ,002706.SZ,20250829,0.6729
399629.SZ,002701.SZ,20250829,0.6693
399629.SZ,002536.SZ,20250829,0.6591
399629.SZ,001227.SZ,20250829,0.6589
399629.SZ,000917.SZ,20250829,0.6539
399629.SZ,002948.SZ,20250829,0.6486
399629.SZ,000778.SZ,20250829,0.6429
399629.SZ,002539.SZ,20250829,0.6302
399629.SZ,000758.SZ,20250829,0.6263
399629.SZ,002815.SZ,20250829,0.6242
399629.SZ,002839.SZ,20250829,0.6201
399629.SZ,000680.SZ,20250829,0.6133
399629.SZ,002895.SZ,20250829,0.6085
399629.SZ,002315.SZ,20250829,0.5988
399629.SZ,000902.SZ,20250829,0.5911
399629.SZ,000690.SZ,20250829,0.5855
399629.SZ,002332.SZ,20250829,0.5819
399629.SZ,002745.SZ,20250829,0.5804
399629.SZ,300244.SZ,20250829,0.5792
399629.SZ,000811.SZ,20250829,0.5715
399629.SZ,300109.SZ,20250829,0.5699
399629.SZ,000612.SZ,20250829,0.5666
399629.SZ,002416.SZ,20250829,0.5528
399629.SZ,002215.SZ,20250829,0.5519
399629.SZ,002250.SZ,20250829,0.5427
399629.SZ,301219.SZ,20250829,0.5391
399629.SZ,002572.SZ,20250829,0.5356
399629.SZ,002003.SZ,20250829,0.5309
399629.SZ,000156.SZ,20250829,0.5287
399629.SZ,002597.SZ,20250829,0.5273
399629.SZ,002091.SZ,20250829,0.5216
399629.SZ,002010.SZ,20250829,0.5123
