指数代码,成分股票代码,交易日期,权重
399101.SZ,002594.SZ,20250829,3.0335
399101.SZ,002475.SZ,20250829,2.5435
399101.SZ,002415.SZ,20250829,2.1668
399101.SZ,002371.SZ,20250829,2.0541
399101.SZ,002352.SZ,20250829,1.6221
399101.SZ,002714.SZ,20250829,1.5972
399101.SZ,002142.SZ,20250829,1.4204
399101.SZ,003816.SZ,20250829,1.152
399101.SZ,002736.SZ,20250829,1.0872
399101.SZ,002938.SZ,20250829,1.052
399101.SZ,002463.SZ,20250829,1.0086
399101.SZ,002916.SZ,20250829,1.0042
399101.SZ,002027.SZ,20250829,0.9153
399101.SZ,002050.SZ,20250829,0.8958
399101.SZ,002625.SZ,20250829,0.8929
399101.SZ,002230.SZ,20250829,0.8907
399101.SZ,002241.SZ,20250829,0.8661
399101.SZ,002304.SZ,20250829,0.8491
399101.SZ,002600.SZ,20250829,0.8178
399101.SZ,002602.SZ,20250829,0.8118
399101.SZ,002311.SZ,20250829,0.7798
399101.SZ,002493.SZ,20250829,0.7154
399101.SZ,002384.SZ,20250829,0.698
399101.SZ,002179.SZ,20250829,0.6641
399101.SZ,002001.SZ,20250829,0.5767
399101.SZ,002920.SZ,20250829,0.5363
399101.SZ,002049.SZ,20250829,0.5285
399101.SZ,002837.SZ,20250829,0.5168
399101.SZ,002648.SZ,20250829,0.5158
399101.SZ,002466.SZ,20250829,0.4948
399101.SZ,002074.SZ,20250829,0.4805
399101.SZ,002558.SZ,20250829,0.4663
399101.SZ,002080.SZ,20250829,0.4638
399101.SZ,002294.SZ,20250829,0.428
399101.SZ,002281.SZ,20250829,0.4084
399101.SZ,002028.SZ,20250829,0.4065
399101.SZ,002156.SZ,20250829,0.383
399101.SZ,002460.SZ,20250829,0.3677
399101.SZ,002195.SZ,20250829,0.3652
399101.SZ,002595.SZ,20250829,0.3632
399101.SZ,002422.SZ,20250829,0.3631
399101.SZ,002261.SZ,20250829,0.3621
399101.SZ,002128.SZ,20250829,0.3546
399101.SZ,002252.SZ,20250829,0.3481
399101.SZ,002945.SZ,20250829,0.3476
399101.SZ,002939.SZ,20250829,0.336
399101.SZ,002517.SZ,20250829,0.3353
399101.SZ,002456.SZ,20250829,0.3349
399101.SZ,002414.SZ,20250829,0.3256
399101.SZ,002078.SZ,20250829,0.3254
399101.SZ,002459.SZ,20250829,0.3191
399101.SZ,002532.SZ,20250829,0.3178
399101.SZ,002032.SZ,20250829,0.3139
399101.SZ,002236.SZ,20250829,0.3134
399101.SZ,002851.SZ,20250829,0.3106
399101.SZ,002085.SZ,20250829,0.3056
399101.SZ,002064.SZ,20250829,0.3034
399101.SZ,002185.SZ,20250829,0.2939
399101.SZ,002202.SZ,20250829,0.2922
399101.SZ,002273.SZ,20250829,0.289
399101.SZ,002340.SZ,20250829,0.2889
399101.SZ,002601.SZ,20250829,0.2818
399101.SZ,002673.SZ,20250829,0.2805
399101.SZ,002465.SZ,20250829,0.2763
399101.SZ,002008.SZ,20250829,0.2733
399101.SZ,002966.SZ,20250829,0.2722
399101.SZ,002152.SZ,20250829,0.2713
399101.SZ,002223.SZ,20250829,0.2697
399101.SZ,002444.SZ,20250829,0.2695
399101.SZ,002797.SZ,20250829,0.2641
399101.SZ,002180.SZ,20250829,0.2598
399101.SZ,002821.SZ,20250829,0.2585
399101.SZ,002129.SZ,20250829,0.2582
399101.SZ,002423.SZ,20250829,0.2511
399101.SZ,002353.SZ,20250829,0.2504
399101.SZ,002065.SZ,20250829,0.2504
399101.SZ,002402.SZ,20250829,0.2503
399101.SZ,002155.SZ,20250829,0.2463
399101.SZ,002436.SZ,20250829,0.2419
399101.SZ,002670.SZ,20250829,0.2418
399101.SZ,002555.SZ,20250829,0.2384
399101.SZ,002126.SZ,20250829,0.2368
399101.SZ,002131.SZ,20250829,0.2347
399101.SZ,002056.SZ,20250829,0.2346
399101.SZ,002624.SZ,20250829,0.2322
399101.SZ,002130.SZ,20250829,0.231
399101.SZ,002709.SZ,20250829,0.2272
399101.SZ,002738.SZ,20250829,0.2247
399101.SZ,002608.SZ,20250829,0.2236
399101.SZ,002812.SZ,20250829,0.2229
399101.SZ,002926.SZ,20250829,0.2166
399101.SZ,002244.SZ,20250829,0.2165
399101.SZ,002472.SZ,20250829,0.2145
399101.SZ,002773.SZ,20250829,0.2109
399101.SZ,002850.SZ,20250829,0.2087
399101.SZ,002484.SZ,20250829,0.2084
399101.SZ,002007.SZ,20250829,0.2052
399101.SZ,003022.SZ,20250829,0.2049
399101.SZ,002653.SZ,20250829,0.2037
399101.SZ,002335.SZ,20250829,0.2005
399101.SZ,002389.SZ,20250829,0.1974
399101.SZ,002468.SZ,20250829,0.1948
399101.SZ,002203.SZ,20250829,0.1932
399101.SZ,002429.SZ,20250829,0.1929
399101.SZ,003021.SZ,20250829,0.1929
399101.SZ,002138.SZ,20250829,0.188
399101.SZ,002025.SZ,20250829,0.1876
399101.SZ,002739.SZ,20250829,0.1864
399101.SZ,002410.SZ,20250829,0.1842
399101.SZ,002430.SZ,20250829,0.1829
399101.SZ,002500.SZ,20250829,0.1823
399101.SZ,002461.SZ,20250829,0.1818
399101.SZ,002683.SZ,20250829,0.1722
399101.SZ,002603.SZ,20250829,0.172
399101.SZ,002120.SZ,20250829,0.1715
399101.SZ,002271.SZ,20250829,0.1709
399101.SZ,002755.SZ,20250829,0.1702
399101.SZ,002405.SZ,20250829,0.17
399101.SZ,002044.SZ,20250829,0.1696
399101.SZ,002841.SZ,20250829,0.1679
399101.SZ,002487.SZ,20250829,0.1672
399101.SZ,002157.SZ,20250829,0.167
399101.SZ,002262.SZ,20250829,0.1668
399101.SZ,002299.SZ,20250829,0.1659
399101.SZ,002222.SZ,20250829,0.1651
399101.SZ,002318.SZ,20250829,0.164
399101.SZ,003031.SZ,20250829,0.16
399101.SZ,002379.SZ,20250829,0.1597
399101.SZ,002518.SZ,20250829,0.1595
399101.SZ,002987.SZ,20250829,0.1591
399101.SZ,002312.SZ,20250829,0.1568
399101.SZ,002015.SZ,20250829,0.156
399101.SZ,002568.SZ,20250829,0.1551
399101.SZ,002217.SZ,20250829,0.1521
399101.SZ,002428.SZ,20250829,0.1492
399101.SZ,002245.SZ,20250829,0.149
399101.SZ,002048.SZ,20250829,0.1477
399101.SZ,002396.SZ,20250829,0.1471
399101.SZ,002409.SZ,20250829,0.1458
399101.SZ,002508.SZ,20250829,0.1449
399101.SZ,002145.SZ,20250829,0.1439
399101.SZ,002611.SZ,20250829,0.1437
399101.SZ,002432.SZ,20250829,0.1428
399101.SZ,002747.SZ,20250829,0.1427
399101.SZ,002320.SZ,20250829,0.1424
399101.SZ,002368.SZ,20250829,0.1421
399101.SZ,002190.SZ,20250829,0.1419
399101.SZ,002024.SZ,20250829,0.1405
399101.SZ,002544.SZ,20250829,0.1404
399101.SZ,002847.SZ,20250829,0.1396
399101.SZ,002896.SZ,20250829,0.139
399101.SZ,002891.SZ,20250829,0.138
399101.SZ,003035.SZ,20250829,0.1366
399101.SZ,002378.SZ,20250829,0.1354
399101.SZ,002153.SZ,20250829,0.1348
399101.SZ,002046.SZ,20250829,0.1342
399101.SZ,002266.SZ,20250829,0.1333
399101.SZ,002010.SZ,20250829,0.1323
399101.SZ,002270.SZ,20250829,0.1316
399101.SZ,002226.SZ,20250829,0.1289
399101.SZ,002779.SZ,20250829,0.1288
