指数代码,成分股票代码,交易日期,权重
399418.SZ,603019.SH,20250829,8.3996
399418.SZ,000977.SZ,20250829,5.2064
399418.SZ,300803.SZ,20250829,4.1008
399418.SZ,300033.SZ,20250829,3.9985
399418.SZ,000938.SZ,20250829,3.7944
399418.SZ,600570.SH,20250829,3.4174
399418.SZ,300339.SZ,20250829,3.1272
399418.SZ,688111.SH,20250829,2.8159
399418.SZ,002236.SZ,20250829,2.7763
399418.SZ,002415.SZ,20250829,2.7064
399418.SZ,002230.SZ,20250829,2.6995
399418.SZ,301236.SZ,20250829,2.6503
399418.SZ,600050.SH,20250829,2.6123
399418.SZ,601360.SH,20250829,2.5818
399418.SZ,688777.SH,20250829,2.4445
399418.SZ,600941.SH,20250829,2.3661
399418.SZ,601728.SH,20250829,2.3498
399418.SZ,300454.SZ,20250829,2.3269
399418.SZ,600588.SH,20250829,2.295
399418.SZ,600536.SH,20250829,2.2392
399418.SZ,300442.SZ,20250829,2.1522
399418.SZ,300017.SZ,20250829,1.8775
399418.SZ,002065.SZ,20250829,1.7886
399418.SZ,300383.SZ,20250829,1.6962
399418.SZ,000997.SZ,20250829,1.6109
399418.SZ,002405.SZ,20250829,1.5693
399418.SZ,002410.SZ,20250829,1.5675
399418.SZ,300627.SZ,20250829,1.4288
399418.SZ,002152.SZ,20250829,1.3853
399418.SZ,300253.SZ,20250829,1.3761
399418.SZ,600845.SH,20250829,1.3753
399418.SZ,300364.SZ,20250829,1.3152
399418.SZ,688568.SH,20250829,1.27
399418.SZ,300229.SZ,20250829,1.1112
399418.SZ,600602.SH,20250829,1.0888
399418.SZ,603613.SH,20250829,1.0714
399418.SZ,688318.SH,20250829,1.0407
399418.SZ,603927.SH,20250829,0.8961
399418.SZ,002368.SZ,20250829,0.8868
399418.SZ,002373.SZ,20250829,0.8789
399418.SZ,002439.SZ,20250829,0.8753
399418.SZ,688561.SH,20250829,0.8478
399418.SZ,000032.SZ,20250829,0.8394
399418.SZ,300212.SZ,20250829,0.8339
399418.SZ,603000.SH,20250829,0.811
399418.SZ,600633.SH,20250829,0.7652
399418.SZ,600271.SH,20250829,0.7063
399418.SZ,600131.SH,20250829,0.6947
399418.SZ,002153.SZ,20250829,0.6665
399418.SZ,301165.SZ,20250829,0.6645
