指数代码,成分股票代码,交易日期,权重
399997.SZ,000568.SZ,20250829,16.081
399997.SZ,600809.SH,20250829,15.478
399997.SZ,000858.SZ,20250829,14.125
399997.SZ,600519.SH,20250829,13.571
399997.SZ,002304.SZ,20250829,8.564
399997.SZ,603369.SH,20250829,6.227
399997.SZ,000596.SZ,20250829,5.383
399997.SZ,600702.SH,20250829,3.066
399997.SZ,000799.SZ,20250829,2.985
399997.SZ,600559.SH,20250829,2.56
399997.SZ,603589.SH,20250829,2.401
399997.SZ,603198.SH,20250829,2.103
399997.SZ,600779.SH,20250829,1.764
399997.SZ,000860.SZ,20250829,1.64
399997.SZ,600199.SH,20250829,1.125
399997.SZ,603919.SH,20250829,1.076
399997.SZ,600197.SH,20250829,0.88
399997.SZ,002646.SZ,20250829,0.566
399997.SZ,000995.SZ,20250829,0.404
