指数代码,成分股票代码,交易日期,权重
399973.SZ,600760.SH,20250829,7.538
399973.SZ,600893.SH,20250829,5.797
399973.SZ,002179.SZ,20250829,5.731
399973.SZ,000768.SZ,20250829,4.327
399973.SZ,300395.SZ,20250829,4.295
399973.SZ,600879.SH,20250829,3.427
399973.SZ,600372.SH,20250829,3.352
399973.SZ,302132.SZ,20250829,3.234
399973.SZ,002465.SZ,20250829,3.127
399973.SZ,688122.SH,20250829,3.055
399973.SZ,688002.SH,20250829,3.014
399973.SZ,600967.SH,20250829,2.358
399973.SZ,002414.SZ,20250829,2.312
399973.SZ,600862.SH,20250829,2.301
399973.SZ,000733.SZ,20250829,2.128
399973.SZ,688568.SH,20250829,2.049
399973.SZ,300699.SZ,20250829,2.004
399973.SZ,600435.SH,20250829,1.975
399973.SZ,000519.SZ,20250829,1.961
399973.SZ,002389.SZ,20250829,1.957
399973.SZ,600316.SH,20250829,1.915
399973.SZ,000738.SZ,20250829,1.793
399973.SZ,600038.SH,20250829,1.786
399973.SZ,600765.SH,20250829,1.757
399973.SZ,600416.SH,20250829,1.718
399973.SZ,002025.SZ,20250829,1.601
399973.SZ,600562.SH,20250829,1.573
399973.SZ,300777.SZ,20250829,1.483
399973.SZ,603308.SH,20250829,1.419
399973.SZ,002171.SZ,20250829,1.369
399973.SZ,688297.SH,20250829,1.293
399973.SZ,603678.SH,20250829,1.245
399973.SZ,000801.SZ,20250829,1.183
399973.SZ,603712.SH,20250829,1.143
399973.SZ,300775.SZ,20250829,1.13
399973.SZ,600764.SH,20250829,1.096
399973.SZ,301050.SZ,20250829,1.034
399973.SZ,603267.SH,20250829,1.028
399973.SZ,600456.SH,20250829,1.017
399973.SZ,300034.SZ,20250829,0.907
399973.SZ,688563.SH,20250829,0.847
399973.SZ,688281.SH,20250829,0.81
399973.SZ,688543.SH,20250829,0.775
399973.SZ,300726.SZ,20250829,0.695
399973.SZ,002149.SZ,20250829,0.682
399973.SZ,688439.SH,20250829,0.644
399973.SZ,300855.SZ,20250829,0.622
399973.SZ,688375.SH,20250829,0.541
399973.SZ,002985.SZ,20250829,0.535
399973.SZ,688586.SH,20250829,0.418
