指数代码,成分股票代码,交易日期,权重
399622.SZ,003816.SZ,20250829,15.102
399622.SZ,000591.SZ,20250829,8.1665
399622.SZ,000155.SZ,20250829,7.7467
399622.SZ,002015.SZ,20250829,7.231
399622.SZ,000875.SZ,20250829,6.4751
399622.SZ,000598.SZ,20250829,5.8398
399622.SZ,000027.SZ,20250829,5.3815
399622.SZ,000883.SZ,20250829,5.2245
399622.SZ,000543.SZ,20250829,4.7959
399622.SZ,000685.SZ,20250829,4.4748
399622.SZ,001286.SZ,20250829,4.3705
399622.SZ,000966.SZ,20250829,4.1953
399622.SZ,000537.SZ,20250829,3.927
399622.SZ,002608.SZ,20250829,3.7525
399622.SZ,000600.SZ,20250829,3.0318
399622.SZ,000539.SZ,20250829,2.535
399622.SZ,002053.SZ,20250829,2.498
399622.SZ,000791.SZ,20250829,2.3555
399622.SZ,001289.SZ,20250829,1.5119
399622.SZ,002911.SZ,20250829,1.3847
