指数代码,成分股票代码,交易日期,权重
399667.SZ,300502.SZ,20250829,10.6055
399667.SZ,300308.SZ,20250829,9.945
399667.SZ,300059.SZ,20250829,8.7974
399667.SZ,300750.SZ,20250829,8.1418
399667.SZ,300476.SZ,20250829,5.585
399667.SZ,300274.SZ,20250829,4.7189
399667.SZ,300124.SZ,20250829,4.6531
399667.SZ,300760.SZ,20250829,4.0755
399667.SZ,300033.SZ,20250829,2.8174
399667.SZ,300394.SZ,20250829,2.704
399667.SZ,300014.SZ,20250829,2.3433
399667.SZ,300433.SZ,20250829,1.9135
399667.SZ,300015.SZ,20250829,1.7892
399667.SZ,300408.SZ,20250829,1.7813
399667.SZ,300339.SZ,20250829,1.5959
399667.SZ,300450.SZ,20250829,1.2666
399667.SZ,300395.SZ,20250829,1.2541
399667.SZ,301236.SZ,20250829,1.1025
399667.SZ,300207.SZ,20250829,1.0849
399667.SZ,300661.SZ,20250829,1.0327
399667.SZ,300347.SZ,20250829,1.0219
399667.SZ,300866.SZ,20250829,0.9894
399667.SZ,300454.SZ,20250829,0.9823
399667.SZ,302132.SZ,20250829,0.9513
399667.SZ,300496.SZ,20250829,0.9205
399667.SZ,300759.SZ,20250829,0.9017
399667.SZ,300442.SZ,20250829,0.8634
399667.SZ,300458.SZ,20250829,0.86
399667.SZ,300251.SZ,20250829,0.8398
399667.SZ,300724.SZ,20250829,0.8362
399667.SZ,300896.SZ,20250829,0.8233
399667.SZ,300002.SZ,20250829,0.8192
399667.SZ,300604.SZ,20250829,0.8103
399667.SZ,300115.SZ,20250829,0.8022
399667.SZ,300017.SZ,20250829,0.7978
399667.SZ,300058.SZ,20250829,0.771
399667.SZ,300223.SZ,20250829,0.7442
399667.SZ,300136.SZ,20250829,0.7253
399667.SZ,300037.SZ,20250829,0.7165
399667.SZ,300054.SZ,20250829,0.7062
399667.SZ,300383.SZ,20250829,0.698
399667.SZ,300346.SZ,20250829,0.6866
399667.SZ,300832.SZ,20250829,0.648
399667.SZ,300999.SZ,20250829,0.6122
399667.SZ,300012.SZ,20250829,0.6101
399667.SZ,300628.SZ,20250829,0.5791
399667.SZ,300001.SZ,20250829,0.57
399667.SZ,300699.SZ,20250829,0.5211
399667.SZ,300413.SZ,20250829,0.5093
399667.SZ,301358.SZ,20250829,0.4752
