指数代码,成分股票代码,交易日期,权重
399357.SZ,600900.SH,20250829,7.9021
399357.SZ,688256.SH,20250829,7.2792
399357.SZ,300308.SZ,20250829,7.117
399357.SZ,601398.SH,20250829,6.0143
399357.SZ,601288.SH,20250829,5.1507
399357.SZ,688041.SH,20250829,4.1535
399357.SZ,002371.SZ,20250829,3.2945
399357.SZ,000725.SZ,20250829,3.2524
399357.SZ,601816.SH,20250829,3.1583
399357.SZ,600031.SH,20250829,2.9115
399357.SZ,600309.SH,20250829,2.7221
399357.SZ,601728.SH,20250829,2.6318
399357.SZ,600016.SH,20250829,2.4846
399357.SZ,601088.SH,20250829,2.4171
399357.SZ,601668.SH,20250829,2.3532
399357.SZ,601857.SH,20250829,2.3099
399357.SZ,600690.SH,20250829,2.2877
399357.SZ,600050.SH,20250829,2.1769
399357.SZ,601169.SH,20250829,2.1163
399357.SZ,600028.SH,20250829,1.9463
399357.SZ,601919.SH,20250829,1.9047
399357.SZ,601766.SH,20250829,1.7993
399357.SZ,000338.SZ,20250829,1.7886
399357.SZ,601985.SH,20250829,1.6468
399357.SZ,601988.SH,20250829,1.6249
399357.SZ,688111.SH,20250829,1.6093
399357.SZ,601888.SH,20250829,1.5217
399357.SZ,601628.SH,20250829,1.5202
399357.SZ,601658.SH,20250829,1.5032
399357.SZ,601818.SH,20250829,1.4599
399357.SZ,600905.SH,20250829,1.3844
399357.SZ,601989.SH,20250829,1.339
399357.SZ,600760.SH,20250829,1.3347
399357.SZ,601390.SH,20250829,1.2334
399357.SZ,601998.SH,20250829,0.9349
399357.SZ,601186.SH,20250829,0.8903
399357.SZ,600346.SH,20250829,0.7863
399357.SZ,601066.SH,20250829,0.712
399357.SZ,601633.SH,20250829,0.6813
399357.SZ,601319.SH,20250829,0.6457
