指数代码,成分股票代码,交易日期,权重
399696.SZ,300308.SZ,20250829,14.9276
399696.SZ,002230.SZ,20250829,5.0343
399696.SZ,002463.SZ,20250829,4.5072
399696.SZ,002384.SZ,20250829,4.0734
399696.SZ,000338.SZ,20250829,3.7515
399696.SZ,300014.SZ,20250829,3.5118
399696.SZ,300015.SZ,20250829,2.8369
399696.SZ,002600.SZ,20250829,2.1384
399696.SZ,300450.SZ,20250829,1.9049
399696.SZ,002456.SZ,20250829,1.8757
399696.SZ,002340.SZ,20250829,1.7508
399696.SZ,300255.SZ,20250829,1.6185
399696.SZ,002402.SZ,20250829,1.5826
399696.SZ,002185.SZ,20250829,1.4809
399696.SZ,300779.SZ,20250829,1.4034
399696.SZ,002709.SZ,20250829,1.2526
399696.SZ,300058.SZ,20250829,1.2172
399696.SZ,300017.SZ,20250829,1.2167
399696.SZ,300223.SZ,20250829,1.1738
399696.SZ,300857.SZ,20250829,1.0918
399696.SZ,300136.SZ,20250829,1.0832
399696.SZ,301269.SZ,20250829,1.0749
399696.SZ,002155.SZ,20250829,1.0595
399696.SZ,300054.SZ,20250829,1.0458
399696.SZ,300142.SZ,20250829,0.9957
399696.SZ,300199.SZ,20250829,0.9514
399696.SZ,300073.SZ,20250829,0.9456
399696.SZ,002152.SZ,20250829,0.8977
399696.SZ,002222.SZ,20250829,0.8672
399696.SZ,300077.SZ,20250829,0.7833
399696.SZ,300677.SZ,20250829,0.7551
399696.SZ,300623.SZ,20250829,0.7414
399696.SZ,300229.SZ,20250829,0.7201
399696.SZ,002407.SZ,20250829,0.6891
399696.SZ,300682.SZ,20250829,0.6836
399696.SZ,300751.SZ,20250829,0.6649
399696.SZ,300184.SZ,20250829,0.6075
399696.SZ,300130.SZ,20250829,0.605
399696.SZ,300035.SZ,20250829,0.5949
399696.SZ,002429.SZ,20250829,0.5884
399696.SZ,001389.SZ,20250829,0.586
399696.SZ,300469.SZ,20250829,0.5482
399696.SZ,002299.SZ,20250829,0.4976
399696.SZ,002896.SZ,20250829,0.4858
399696.SZ,002123.SZ,20250829,0.4792
399696.SZ,002831.SZ,20250829,0.4705
399696.SZ,300118.SZ,20250829,0.4636
399696.SZ,002182.SZ,20250829,0.4347
399696.SZ,300102.SZ,20250829,0.4321
399696.SZ,301029.SZ,20250829,0.4316
399696.SZ,300593.SZ,20250829,0.4284
399696.SZ,002183.SZ,20250829,0.4085
399696.SZ,300850.SZ,20250829,0.3864
399696.SZ,300888.SZ,20250829,0.3758
399696.SZ,300036.SZ,20250829,0.3743
399696.SZ,002947.SZ,20250829,0.3584
399696.SZ,300587.SZ,20250829,0.3317
399696.SZ,300232.SZ,20250829,0.3241
399696.SZ,002421.SZ,20250829,0.3239
399696.SZ,301291.SZ,20250829,0.3201
399696.SZ,300684.SZ,20250829,0.3192
399696.SZ,002565.SZ,20250829,0.3095
399696.SZ,002149.SZ,20250829,0.3004
399696.SZ,300263.SZ,20250829,0.3002
399696.SZ,002761.SZ,20250829,0.294
399696.SZ,300671.SZ,20250829,0.2926
399696.SZ,300248.SZ,20250829,0.2852
399696.SZ,300641.SZ,20250829,0.2825
399696.SZ,300596.SZ,20250829,0.2783
399696.SZ,300503.SZ,20250829,0.2753
399696.SZ,002243.SZ,20250829,0.2704
399696.SZ,301205.SZ,20250829,0.265
399696.SZ,300138.SZ,20250829,0.2597
399696.SZ,301127.SZ,20250829,0.2547
399696.SZ,300056.SZ,20250829,0.2531
399696.SZ,300793.SZ,20250829,0.2497
399696.SZ,002161.SZ,20250829,0.245
399696.SZ,002206.SZ,20250829,0.2436
399696.SZ,300740.SZ,20250829,0.2426
399696.SZ,002449.SZ,20250829,0.2382
399696.SZ,002635.SZ,20250829,0.2312
399696.SZ,002148.SZ,20250829,0.2282
399696.SZ,300192.SZ,20250829,0.227
399696.SZ,300151.SZ,20250829,0.2264
399696.SZ,002727.SZ,20250829,0.2256
399696.SZ,300380.SZ,20250829,0.2153
399696.SZ,300016.SZ,20250829,0.2117
399696.SZ,300111.SZ,20250829,0.2099
399696.SZ,300767.SZ,20250829,0.205
399696.SZ,301162.SZ,20250829,0.1966
399696.SZ,300440.SZ,20250829,0.1936
399696.SZ,300480.SZ,20250829,0.1899
399696.SZ,300197.SZ,20250829,0.1867
399696.SZ,301069.SZ,20250829,0.1859
399696.SZ,002418.SZ,20250829,0.182
399696.SZ,300702.SZ,20250829,0.182
399696.SZ,002235.SZ,20250829,0.182
399696.SZ,300424.SZ,20250829,0.1789
399696.SZ,300862.SZ,20250829,0.1777
399696.SZ,002521.SZ,20250829,0.1762
399696.SZ,300351.SZ,20250829,0.1755
399696.SZ,300489.SZ,20250829,0.1751
399696.SZ,002322.SZ,20250829,0.173
399696.SZ,300299.SZ,20250829,0.1724
399696.SZ,301150.SZ,20250829,0.1632
399696.SZ,300011.SZ,20250829,0.1608
399696.SZ,002218.SZ,20250829,0.1585
399696.SZ,002912.SZ,20250829,0.1554
399696.SZ,300968.SZ,20250829,0.1553
399696.SZ,002823.SZ,20250829,0.1545
399696.SZ,002367.SZ,20250829,0.1542
399696.SZ,002301.SZ,20250829,0.148
399696.SZ,300157.SZ,20250829,0.148
399696.SZ,300200.SZ,20250829,0.1456
399696.SZ,001314.SZ,20250829,0.1427
399696.SZ,002962.SZ,20250829,0.1425
399696.SZ,300490.SZ,20250829,0.1413
399696.SZ,300160.SZ,20250829,0.1382
399696.SZ,300867.SZ,20250829,0.1362
399696.SZ,002160.SZ,20250829,0.1349
399696.SZ,300110.SZ,20250829,0.1318
399696.SZ,002441.SZ,20250829,0.1314
399696.SZ,300510.SZ,20250829,0.1308
399696.SZ,300829.SZ,20250829,0.1284
399696.SZ,300266.SZ,20250829,0.1255
399696.SZ,300082.SZ,20250829,0.1245
399696.SZ,002930.SZ,20250829,0.1201
399696.SZ,002695.SZ,20250829,0.1189
399696.SZ,002725.SZ,20250829,0.1099
399696.SZ,300051.SZ,20250829,0.108
399696.SZ,300786.SZ,20250829,0.1075
399696.SZ,300190.SZ,20250829,0.107
399696.SZ,300150.SZ,20250829,0.1067
399696.SZ,002715.SZ,20250829,0.1043
399696.SZ,300592.SZ,20250829,0.102
399696.SZ,301041.SZ,20250829,0.1003
399696.SZ,002666.SZ,20250829,0.0988
399696.SZ,003001.SZ,20250829,0.0976
399696.SZ,301439.SZ,20250829,0.0939
399696.SZ,002923.SZ,20250829,0.0921
399696.SZ,300616.SZ,20250829,0.0915
399696.SZ,301335.SZ,20250829,0.0911
399696.SZ,300871.SZ,20250829,0.0893
399696.SZ,301008.SZ,20250829,0.0886
399696.SZ,300412.SZ,20250829,0.0884
399696.SZ,300240.SZ,20250829,0.0856
399696.SZ,001313.SZ,20250829,0.085
399696.SZ,003039.SZ,20250829,0.0847
399696.SZ,300422.SZ,20250829,0.0807
399696.SZ,300877.SZ,20250829,0.0784
399696.SZ,301362.SZ,20250829,0.0781
399696.SZ,002999.SZ,20250829,0.0758
399696.SZ,301538.SZ,20250829,0.0741
399696.SZ,001322.SZ,20250829,0.0714
399696.SZ,300103.SZ,20250829,0.0684
399696.SZ,001230.SZ,20250829,0.0674
399696.SZ,301130.SZ,20250829,0.0651
399696.SZ,300966.SZ,20250829,0.0641
399696.SZ,002809.SZ,20250829,0.0633
399696.SZ,001324.SZ,20250829,0.0579
399696.SZ,301577.SZ,20250829,0.0579
399696.SZ,003003.SZ,20250829,0.0573
399696.SZ,300675.SZ,20250829,0.057
399696.SZ,002968.SZ,20250829,0.0566
399696.SZ,002188.SZ,20250829,0.0533
399696.SZ,003018.SZ,20250829,0.0467
399696.SZ,300854.SZ,20250829,0.0462
399696.SZ,300385.SZ,20250829,0.0449
399696.SZ,300837.SZ,20250829,0.0407
399696.SZ,300948.SZ,20250829,0.0386
