指数代码,成分股票代码,交易日期,权重
399239.SZ,002230.SZ,20250829,5.0445
399239.SZ,300339.SZ,20250829,2.4405
399239.SZ,002195.SZ,20250829,2.1848
399239.SZ,002261.SZ,20250829,2.1237
399239.SZ,002517.SZ,20250829,2.0011
399239.SZ,002558.SZ,20250829,1.8794
399239.SZ,300418.SZ,20250829,1.7503
399239.SZ,301236.SZ,20250829,1.7209
399239.SZ,300454.SZ,20250829,1.5109
399239.SZ,002555.SZ,20250829,1.4015
399239.SZ,300442.SZ,20250829,1.3975
399239.SZ,300496.SZ,20250829,1.3493
399239.SZ,000158.SZ,20250829,1.3256
399239.SZ,300002.SZ,20250829,1.2704
399239.SZ,300017.SZ,20250829,1.2191
399239.SZ,300085.SZ,20250829,1.2017
399239.SZ,002065.SZ,20250829,1.1614
399239.SZ,300383.SZ,20250829,1.1014
399239.SZ,301269.SZ,20250829,1.0771
399239.SZ,000997.SZ,20250829,1.046
399239.SZ,002624.SZ,20250829,1.0247
399239.SZ,002405.SZ,20250829,1.019
399239.SZ,002410.SZ,20250829,1.0178
399239.SZ,300468.SZ,20250829,0.9536
399239.SZ,300170.SZ,20250829,0.9107
399239.SZ,300253.SZ,20250829,0.8936
399239.SZ,300459.SZ,20250829,0.8517
399239.SZ,300738.SZ,20250829,0.8484
399239.SZ,300413.SZ,20250829,0.7876
399239.SZ,300315.SZ,20250829,0.7549
399239.SZ,300766.SZ,20250829,0.7343
399239.SZ,300674.SZ,20250829,0.7317
399239.SZ,300229.SZ,20250829,0.7216
399239.SZ,300377.SZ,20250829,0.7202
399239.SZ,301316.SZ,20250829,0.715
399239.SZ,002657.SZ,20250829,0.709
399239.SZ,300773.SZ,20250829,0.705
399239.SZ,300010.SZ,20250829,0.6974
399239.SZ,300682.SZ,20250829,0.6849
399239.SZ,300290.SZ,20250829,0.67
399239.SZ,002212.SZ,20250829,0.652
399239.SZ,002174.SZ,20250829,0.6471
399239.SZ,300113.SZ,20250829,0.6282
399239.SZ,002354.SZ,20250829,0.6262
399239.SZ,300348.SZ,20250829,0.5837
399239.SZ,300007.SZ,20250829,0.5812
399239.SZ,002368.SZ,20250829,0.5758
399239.SZ,002373.SZ,20250829,0.5707
399239.SZ,002439.SZ,20250829,0.5684
399239.SZ,300378.SZ,20250829,0.5607
399239.SZ,300469.SZ,20250829,0.5493
399239.SZ,300624.SZ,20250829,0.5451
399239.SZ,300212.SZ,20250829,0.5414
399239.SZ,300101.SZ,20250829,0.5388
399239.SZ,000681.SZ,20250829,0.5346
399239.SZ,002544.SZ,20250829,0.5245
399239.SZ,002268.SZ,20250829,0.5197
399239.SZ,300872.SZ,20250829,0.5112
399239.SZ,300324.SZ,20250829,0.508
399239.SZ,300047.SZ,20250829,0.4995
399239.SZ,300166.SZ,20250829,0.4929
399239.SZ,002123.SZ,20250829,0.4802
399239.SZ,301171.SZ,20250829,0.4704
399239.SZ,000917.SZ,20250829,0.4664
399239.SZ,000682.SZ,20250829,0.4613
399239.SZ,300098.SZ,20250829,0.451
399239.SZ,300846.SZ,20250829,0.4503
399239.SZ,002063.SZ,20250829,0.4492
399239.SZ,300598.SZ,20250829,0.4466
399239.SZ,300075.SZ,20250829,0.4412
399239.SZ,300031.SZ,20250829,0.4338
399239.SZ,002153.SZ,20250829,0.4328
399239.SZ,002315.SZ,20250829,0.4271
399239.SZ,002987.SZ,20250829,0.4256
399239.SZ,300687.SZ,20250829,0.4255
399239.SZ,300168.SZ,20250829,0.4251
399239.SZ,300188.SZ,20250829,0.4219
399239.SZ,300525.SZ,20250829,0.4192
399239.SZ,301095.SZ,20250829,0.4148
399239.SZ,002649.SZ,20250829,0.4125
399239.SZ,000555.SZ,20250829,0.4114
399239.SZ,300663.SZ,20250829,0.4045
399239.SZ,300287.SZ,20250829,0.3995
399239.SZ,300352.SZ,20250829,0.394
399239.SZ,000503.SZ,20250829,0.386
399239.SZ,000839.SZ,20250829,0.3859
399239.SZ,002929.SZ,20250829,0.3789
399239.SZ,000156.SZ,20250829,0.3771
399239.SZ,300036.SZ,20250829,0.3751
399239.SZ,300678.SZ,20250829,0.3723
399239.SZ,002467.SZ,20250829,0.3676
399239.SZ,300465.SZ,20250829,0.3665
399239.SZ,300634.SZ,20250829,0.3595
399239.SZ,003010.SZ,20250829,0.3515
399239.SZ,300541.SZ,20250829,0.3395
399239.SZ,300925.SZ,20250829,0.3351
399239.SZ,002421.SZ,20250829,0.3246
399239.SZ,300451.SZ,20250829,0.3183
399239.SZ,300613.SZ,20250829,0.3133
399239.SZ,300533.SZ,20250829,0.3123
399239.SZ,300368.SZ,20250829,0.3102
399239.SZ,002093.SZ,20250829,0.3016
399239.SZ,300770.SZ,20250829,0.2972
399239.SZ,002605.SZ,20250829,0.2957
399239.SZ,300671.SZ,20250829,0.2932
399239.SZ,300520.SZ,20250829,0.2901
399239.SZ,300248.SZ,20250829,0.2858
399239.SZ,300494.SZ,20250829,0.2816
399239.SZ,300292.SZ,20250829,0.2799
399239.SZ,300249.SZ,20250829,0.2744
399239.SZ,301382.SZ,20250829,0.27
399239.SZ,300271.SZ,20250829,0.262
399239.SZ,300609.SZ,20250829,0.257
399239.SZ,300369.SZ,20250829,0.2513
399239.SZ,002777.SZ,20250829,0.2501
399239.SZ,000948.SZ,20250829,0.2483
399239.SZ,300302.SZ,20250829,0.2435
399239.SZ,300245.SZ,20250829,0.2392
399239.SZ,300310.SZ,20250829,0.2391
399239.SZ,300366.SZ,20250829,0.2376
399239.SZ,002291.SZ,20250829,0.2361
399239.SZ,002642.SZ,20250829,0.229
399239.SZ,002148.SZ,20250829,0.2286
399239.SZ,300579.SZ,20250829,0.2277
399239.SZ,300231.SZ,20250829,0.2273
399239.SZ,002279.SZ,20250829,0.2256
399239.SZ,000409.SZ,20250829,0.2224
399239.SZ,002232.SZ,20250829,0.2178
399239.SZ,300333.SZ,20250829,0.216
399239.SZ,300043.SZ,20250829,0.216
399239.SZ,300380.SZ,20250829,0.2157
399239.SZ,000665.SZ,20250829,0.2125
399239.SZ,002970.SZ,20250829,0.2082
399239.SZ,300386.SZ,20250829,0.2024
399239.SZ,301396.SZ,20250829,0.2011
399239.SZ,301162.SZ,20250829,0.197
399239.SZ,300440.SZ,20250829,0.194
399239.SZ,300542.SZ,20250829,0.1905
399239.SZ,300603.SZ,20250829,0.1876
399239.SZ,300467.SZ,20250829,0.1866
399239.SZ,300768.SZ,20250829,0.1855
399239.SZ,300532.SZ,20250829,0.1848
399239.SZ,300399.SZ,20250829,0.1829
399239.SZ,300895.SZ,20250829,0.1821
399239.SZ,002474.SZ,20250829,0.1798
399239.SZ,301153.SZ,20250829,0.1796
399239.SZ,300275.SZ,20250829,0.1772
399239.SZ,002401.SZ,20250829,0.1766
399239.SZ,002609.SZ,20250829,0.1766
399239.SZ,300288.SZ,20250829,0.1758
399239.SZ,300559.SZ,20250829,0.1747
399239.SZ,002178.SZ,20250829,0.1746
399239.SZ,300792.SZ,20250829,0.1735
399239.SZ,002322.SZ,20250829,0.1733
399239.SZ,300299.SZ,20250829,0.1728
399239.SZ,300810.SZ,20250829,0.1726
399239.SZ,300349.SZ,20250829,0.1698
399239.SZ,300785.SZ,20250829,0.1683
399239.SZ,300996.SZ,20250829,0.1665
399239.SZ,002380.SZ,20250829,0.1603
399239.SZ,300448.SZ,20250829,0.159
399239.SZ,300277.SZ,20250829,0.1575
399239.SZ,002912.SZ,20250829,0.1557
399239.SZ,300830.SZ,20250829,0.1539
399239.SZ,300730.SZ,20250829,0.1517
399239.SZ,300300.SZ,20250829,0.1492
399239.SZ,301339.SZ,20250829,0.1491
399239.SZ,300081.SZ,20250829,0.1482
399239.SZ,301270.SZ,20250829,0.1481
399239.SZ,003029.SZ,20250829,0.1481
399239.SZ,300578.SZ,20250829,0.1458
399239.SZ,300050.SZ,20250829,0.1452
399239.SZ,002908.SZ,20250829,0.1452
399239.SZ,301110.SZ,20250829,0.1436
399239.SZ,002264.SZ,20250829,0.1416
399239.SZ,300365.SZ,20250829,0.1416
399239.SZ,002771.SZ,20250829,0.1414
399239.SZ,300025.SZ,20250829,0.1401
399239.SZ,300350.SZ,20250829,0.1399
399239.SZ,300523.SZ,20250829,0.1392
399239.SZ,301248.SZ,20250829,0.1372
399239.SZ,300659.SZ,20250829,0.1372
399239.SZ,002095.SZ,20250829,0.1368
399239.SZ,301592.SZ,20250829,0.1354
399239.SZ,301221.SZ,20250829,0.1324
399239.SZ,002331.SZ,20250829,0.1291
399239.SZ,300250.SZ,20250829,0.1274
399239.SZ,300608.SZ,20250829,0.1261
399239.SZ,300588.SZ,20250829,0.1246
399239.SZ,300513.SZ,20250829,0.1239
399239.SZ,300941.SZ,20250829,0.1221
399239.SZ,002238.SZ,20250829,0.1211
399239.SZ,000889.SZ,20250829,0.1193
399239.SZ,300074.SZ,20250829,0.1189
399239.SZ,300921.SZ,20250829,0.1175
399239.SZ,301208.SZ,20250829,0.1154
399239.SZ,002990.SZ,20250829,0.1147
399239.SZ,301178.SZ,20250829,0.1137
399239.SZ,301299.SZ,20250829,0.113
399239.SZ,300264.SZ,20250829,0.1115
399239.SZ,300295.SZ,20250829,0.1114
399239.SZ,301428.SZ,20250829,0.1106
399239.SZ,301302.SZ,20250829,0.1106
399239.SZ,300597.SZ,20250829,0.1101
399239.SZ,300556.SZ,20250829,0.1093
399239.SZ,300051.SZ,20250829,0.1082
399239.SZ,300150.SZ,20250829,0.1069
399239.SZ,301085.SZ,20250829,0.1068
399239.SZ,301117.SZ,20250829,0.1067
399239.SZ,300518.SZ,20250829,0.1054
399239.SZ,301556.SZ,20250829,0.1051
399239.SZ,300560.SZ,20250829,0.1049
399239.SZ,301315.SZ,20250829,0.1045
399239.SZ,003005.SZ,20250829,0.1022
399239.SZ,300645.SZ,20250829,0.0991
399239.SZ,300235.SZ,20250829,0.0964
399239.SZ,301380.SZ,20250829,0.0963
399239.SZ,301551.SZ,20250829,0.096
399239.SZ,301185.SZ,20250829,0.0955
399239.SZ,301172.SZ,20250829,0.0942
399239.SZ,300550.SZ,20250829,0.0931
399239.SZ,301313.SZ,20250829,0.0903
399239.SZ,300987.SZ,20250829,0.0899
399239.SZ,301213.SZ,20250829,0.0877
399239.SZ,300789.SZ,20250829,0.0867
399239.SZ,300959.SZ,20250829,0.0863
399239.SZ,002316.SZ,20250829,0.0859
399239.SZ,301179.SZ,20250829,0.0857
399239.SZ,300605.SZ,20250829,0.083
399239.SZ,301195.SZ,20250829,0.0762
399239.SZ,300845.SZ,20250829,0.0734
399239.SZ,003007.SZ,20250829,0.0732
399239.SZ,301378.SZ,20250829,0.0694
399239.SZ,301139.SZ,20250829,0.0671
399239.SZ,301197.SZ,20250829,0.066
399239.SZ,301218.SZ,20250829,0.0648
399239.SZ,301262.SZ,20250829,0.0582
399239.SZ,301159.SZ,20250829,0.0571
399239.SZ,301337.SZ,20250829,0.0563
399239.SZ,301633.SZ,20250829,0.0546
399239.SZ,300935.SZ,20250829,0.0528
399239.SZ,300851.SZ,20250829,0.0392
