指数代码,成分股票代码,交易日期,权重
399638.SZ,300750.SZ,20250829,37.9678
399638.SZ,002594.SZ,20250829,14.0299
399638.SZ,300274.SZ,20250829,7.0433
399638.SZ,300014.SZ,20250829,3.4801
399638.SZ,002466.SZ,20250829,2.1805
399638.SZ,002460.SZ,20250829,2.1557
399638.SZ,002074.SZ,20250829,1.8933
399638.SZ,300450.SZ,20250829,1.8877
399638.SZ,002340.SZ,20250829,1.735
399638.SZ,000157.SZ,20250829,1.7322
399638.SZ,300207.SZ,20250829,1.6124
399638.SZ,002202.SZ,20250829,1.4123
399638.SZ,300779.SZ,20250829,1.3907
399638.SZ,003816.SZ,20250829,1.2937
399638.SZ,300724.SZ,20250829,1.2495
399638.SZ,002709.SZ,20250829,1.2413
399638.SZ,002080.SZ,20250829,1.2105
399638.SZ,002850.SZ,20250829,1.1911
399638.SZ,002129.SZ,20250829,1.1875
399638.SZ,002459.SZ,20250829,1.0996
399638.SZ,300037.SZ,20250829,1.0912
399638.SZ,300073.SZ,20250829,0.9371
399638.SZ,002812.SZ,20250829,0.9095
399638.SZ,300316.SZ,20250829,0.8948
399638.SZ,000683.SZ,20250829,0.8362
399638.SZ,000009.SZ,20250829,0.8163
399638.SZ,300919.SZ,20250829,0.7614
399638.SZ,002056.SZ,20250829,0.7601
399638.SZ,300432.SZ,20250829,0.7509
399638.SZ,000400.SZ,20250829,0.7262
399638.SZ,300763.SZ,20250829,0.7228
399638.SZ,301358.SZ,20250829,0.6995
399638.SZ,300751.SZ,20250829,0.6589
399638.SZ,000591.SZ,20250829,0.601
399638.SZ,300390.SZ,20250829,0.5624
399638.SZ,000027.SZ,20250829,0.3961
399638.SZ,000883.SZ,20250829,0.3845
399638.SZ,300140.SZ,20250829,0.1994
399638.SZ,000539.SZ,20250829,0.1866
399638.SZ,001289.SZ,20250829,0.1113
