指数代码,成分股票代码,交易日期,权重
399319.SZ,601899.SH,20250829,13.2303
399319.SZ,600111.SH,20250829,5.0299
399319.SZ,601728.SH,20250829,4.3186
399319.SZ,601088.SH,20250829,3.9663
399319.SZ,600941.SH,20250829,3.9068
399319.SZ,601857.SH,20250829,3.7904
399319.SZ,603993.SH,20250829,3.3207
399319.SZ,600028.SH,20250829,3.1937
399319.SZ,601225.SH,20250829,2.7136
399319.SZ,601600.SH,20250829,2.385
399319.SZ,600938.SH,20250829,2.3042
399319.SZ,600010.SH,20250829,2.199
399319.SZ,600547.SH,20250829,2.0978
399319.SZ,002466.SZ,20250829,1.7215
399319.SZ,002460.SZ,20250829,1.7019
399319.SZ,600489.SH,20250829,1.6571
399319.SZ,000807.SZ,20250829,1.5386
399319.SZ,600988.SH,20250829,1.4595
399319.SZ,002340.SZ,20250829,1.3698
399319.SZ,601168.SH,20250829,1.2131
399319.SZ,000630.SZ,20250829,1.191
399319.SZ,000933.SZ,20250829,1.1355
399319.SZ,000426.SZ,20250829,1.0857
399319.SZ,600549.SH,20250829,1.0249
399319.SZ,600157.SH,20250829,1.0195
399319.SZ,002738.SZ,20250829,0.9937
399319.SZ,600219.SH,20250829,0.9652
399319.SZ,600362.SH,20250829,0.9591
399319.SZ,603979.SH,20250829,0.9197
399319.SZ,601021.SH,20250829,0.8942
399319.SZ,002155.SZ,20250829,0.8289
399319.SZ,000960.SZ,20250829,0.7939
399319.SZ,600188.SH,20250829,0.7824
399319.SZ,000878.SZ,20250829,0.779
399319.SZ,002128.SZ,20250829,0.777
399319.SZ,600497.SH,20250829,0.7164
399319.SZ,601898.SH,20250829,0.6903
399319.SZ,688303.SH,20250829,0.6825
399319.SZ,000983.SZ,20250829,0.6765
399319.SZ,002428.SZ,20250829,0.6183
399319.SZ,600803.SH,20250829,0.6181
399319.SZ,600331.SH,20250829,0.6057
399319.SZ,600259.SH,20250829,0.5934
399319.SZ,601699.SH,20250829,0.5757
399319.SZ,000657.SZ,20250829,0.5628
399319.SZ,601958.SH,20250829,0.5288
399319.SZ,000723.SZ,20250829,0.5228
399319.SZ,600595.SH,20250829,0.5118
399319.SZ,000060.SZ,20250829,0.4984
399319.SZ,002203.SZ,20250829,0.4947
399319.SZ,002145.SZ,20250829,0.4907
399319.SZ,002171.SZ,20250829,0.4711
399319.SZ,000629.SZ,20250829,0.4585
399319.SZ,600348.SH,20250829,0.4451
399319.SZ,600583.SH,20250829,0.4311
399319.SZ,603688.SH,20250829,0.4139
399319.SZ,601666.SH,20250829,0.4129
399319.SZ,600338.SH,20250829,0.4123
399319.SZ,601609.SH,20250829,0.404
399319.SZ,601212.SH,20250829,0.3743
399319.SZ,601001.SH,20250829,0.3726
399319.SZ,000762.SZ,20250829,0.3575
399319.SZ,601918.SH,20250829,0.3567
399319.SZ,300618.SZ,20250829,0.3523
399319.SZ,000758.SZ,20250829,0.3488
399319.SZ,002182.SZ,20250829,0.3401
399319.SZ,600546.SH,20250829,0.3255
399319.SZ,600456.SH,20250829,0.3248
399319.SZ,002221.SZ,20250829,0.3228
399319.SZ,600459.SH,20250829,0.3122
399319.SZ,601808.SH,20250829,0.3043
399319.SZ,600500.SH,20250829,0.292
399319.SZ,000603.SZ,20250829,0.2718
399319.SZ,002237.SZ,20250829,0.266
399319.SZ,603505.SH,20250829,0.263
399319.SZ,300587.SZ,20250829,0.2595
399319.SZ,001286.SZ,20250829,0.2539
399319.SZ,600888.SH,20250829,0.2396
399319.SZ,000937.SZ,20250829,0.2352
399319.SZ,000923.SZ,20250829,0.2321
399319.SZ,600871.SH,20250829,0.2284
399319.SZ,688598.SH,20250829,0.2271
399319.SZ,600649.SH,20250829,0.2185
399319.SZ,600688.SH,20250829,0.211
399319.SZ,600123.SH,20250829,0.2105
399319.SZ,000552.SZ,20250829,0.2073
399319.SZ,600395.SH,20250829,0.2052
399319.SZ,000930.SZ,20250829,0.2005
399319.SZ,601702.SH,20250829,0.1964
399319.SZ,600295.SH,20250829,0.1904
399319.SZ,000059.SZ,20250829,0.1764
399319.SZ,600740.SH,20250829,0.1713
399319.SZ,603033.SH,20250829,0.1566
399319.SZ,300861.SZ,20250829,0.1464
399319.SZ,600971.SH,20250829,0.145
399319.SZ,603826.SH,20250829,0.1402
399319.SZ,601969.SH,20250829,0.1385
399319.SZ,603995.SH,20250829,0.1373
399319.SZ,603212.SH,20250829,0.1102
399319.SZ,301551.SZ,20250829,0.0749
