指数代码,成分股票代码,交易日期,权重
399286.SZ,300059.SZ,20250829,9.0783
399286.SZ,002230.SZ,20250829,7.3642
399286.SZ,000001.SZ,20250829,6.9346
399286.SZ,000333.SZ,20250829,6.5734
399286.SZ,002352.SZ,20250829,6.3643
399286.SZ,300033.SZ,20250829,6.1012
399286.SZ,000100.SZ,20250829,6.0963
399286.SZ,000776.SZ,20250829,4.4568
399286.SZ,300339.SZ,20250829,3.6181
399286.SZ,002195.SZ,20250829,3.239
399286.SZ,002517.SZ,20250829,2.9666
399286.SZ,002558.SZ,20250829,2.7863
399286.SZ,002131.SZ,20250829,2.1964
399286.SZ,300002.SZ,20250829,1.8834
399286.SZ,002065.SZ,20250829,1.7218
399286.SZ,000997.SZ,20250829,1.5507
399286.SZ,002410.SZ,20250829,1.5089
399286.SZ,300468.SZ,20250829,1.4137
399286.SZ,300170.SZ,20250829,1.3501
399286.SZ,002152.SZ,20250829,1.3335
399286.SZ,300364.SZ,20250829,1.266
399286.SZ,002104.SZ,20250829,1.113
399286.SZ,300377.SZ,20250829,1.0678
399286.SZ,300676.SZ,20250829,0.9542
399286.SZ,300113.SZ,20250829,0.9314
399286.SZ,300130.SZ,20250829,0.8988
399286.SZ,300007.SZ,20250829,0.8617
399286.SZ,002400.SZ,20250829,0.8576
399286.SZ,002368.SZ,20250829,0.8536
399286.SZ,000676.SZ,20250829,0.8272
399286.SZ,300212.SZ,20250829,0.8027
399286.SZ,000681.SZ,20250829,0.7925
399286.SZ,002268.SZ,20250829,0.7705
399286.SZ,002123.SZ,20250829,0.7119
399286.SZ,002537.SZ,20250829,0.6952
399286.SZ,000917.SZ,20250829,0.6915
399286.SZ,002063.SZ,20250829,0.666
399286.SZ,300188.SZ,20250829,0.6254
399286.SZ,300525.SZ,20250829,0.6215
399286.SZ,002488.SZ,20250829,0.6121
399286.SZ,002649.SZ,20250829,0.6115
399286.SZ,000555.SZ,20250829,0.6099
399286.SZ,300663.SZ,20250829,0.5997
399286.SZ,300352.SZ,20250829,0.5841
399286.SZ,002010.SZ,20250829,0.5417
399286.SZ,300520.SZ,20250829,0.4301
399286.SZ,300271.SZ,20250829,0.3885
399286.SZ,002777.SZ,20250829,0.3707
399286.SZ,000948.SZ,20250829,0.3681
399286.SZ,300579.SZ,20250829,0.3375
