指数代码,成分股票代码,交易日期,权重
399321.SZ,600519.SH,20250829,11.4227
399321.SZ,601318.SH,20250829,8.2477
399321.SZ,600036.SH,20250829,7.064
399321.SZ,000333.SZ,20250829,4.9054
399321.SZ,601166.SH,20250829,4.7639
399321.SZ,601899.SH,20250829,4.7051
399321.SZ,600900.SH,20250829,4.6114
399321.SZ,600030.SH,20250829,3.9705
399321.SZ,601398.SH,20250829,3.5097
399321.SZ,000858.SZ,20250829,3.1854
399321.SZ,601288.SH,20250829,3.0057
399321.SZ,000651.SZ,20250829,2.5088
399321.SZ,601328.SH,20250829,2.3468
399321.SZ,600887.SH,20250829,2.3111
399321.SZ,600000.SH,20250829,2.0008
399321.SZ,601601.SH,20250829,1.6826
399321.SZ,002415.SZ,20250829,1.5919
399321.SZ,601728.SH,20250829,1.5358
399321.SZ,600016.SH,20250829,1.4499
399321.SZ,601088.SH,20250829,1.4105
399321.SZ,601668.SH,20250829,1.3733
399321.SZ,601857.SH,20250829,1.348
399321.SZ,601169.SH,20250829,1.235
399321.SZ,600028.SH,20250829,1.1358
399321.SZ,601919.SH,20250829,1.1115
399321.SZ,601766.SH,20250829,1.05
399321.SZ,000338.SZ,20250829,1.0438
399321.SZ,601009.SH,20250829,0.9822
399321.SZ,601225.SH,20250829,0.965
399321.SZ,601988.SH,20250829,0.9483
399321.SZ,600104.SH,20250829,0.9433
399321.SZ,601658.SH,20250829,0.8772
399321.SZ,601818.SH,20250829,0.852
399321.SZ,601939.SH,20250829,0.84
399321.SZ,601006.SH,20250829,0.8227
399321.SZ,600938.SH,20250829,0.8194
399321.SZ,600048.SH,20250829,0.7938
399321.SZ,600019.SH,20250829,0.7779
399321.SZ,601390.SH,20250829,0.7198
399321.SZ,600585.SH,20250829,0.7087
399321.SZ,000002.SZ,20250829,0.6178
399321.SZ,002304.SZ,20250829,0.6034
399321.SZ,601998.SH,20250829,0.5456
399321.SZ,600015.SH,20250829,0.5424
399321.SZ,601186.SH,20250829,0.5196
399321.SZ,001979.SZ,20250829,0.4251
399321.SZ,000895.SZ,20250829,0.3642
399321.SZ,601800.SH,20250829,0.3055
399321.SZ,600188.SH,20250829,0.2783
399321.SZ,600018.SH,20250829,0.2211
