指数代码,成分股票代码,交易日期,权重
399993.SZ,603259.SH,20250829,13.646
399993.SZ,000661.SZ,20250829,3.519
399993.SZ,300347.SZ,20250829,3.433
399993.SZ,688235.SH,20250829,3.347
399993.SZ,300896.SZ,20250829,3.071
399993.SZ,300122.SZ,20250829,2.819
399993.SZ,300759.SZ,20250829,2.805
399993.SZ,603087.SH,20250829,2.752
399993.SZ,688578.SH,20250829,2.684
399993.SZ,300832.SZ,20250829,2.566
399993.SZ,688180.SH,20250829,2.526
399993.SZ,600161.SH,20250829,2.489
399993.SZ,603392.SH,20250829,2.329
399993.SZ,300142.SZ,20250829,2.115
399993.SZ,300199.SZ,20250829,1.99
399993.SZ,002007.SZ,20250829,1.962
399993.SZ,300204.SZ,20250829,1.6
399993.SZ,832982.BJ,20250829,1.505
399993.SZ,688068.SH,20250829,1.417
399993.SZ,300676.SZ,20250829,1.413
399993.SZ,300009.SZ,20250829,1.375
399993.SZ,300601.SZ,20250829,1.312
399993.SZ,688062.SH,20250829,1.204
399993.SZ,688520.SH,20250829,1.184
399993.SZ,688363.SH,20250829,1.153
399993.SZ,688192.SH,20250829,1.107
399993.SZ,688321.SH,20250829,1.092
399993.SZ,600867.SH,20250829,1.034
399993.SZ,300357.SZ,20250829,1.031
399993.SZ,300109.SZ,20250829,0.96
399993.SZ,603882.SH,20250829,0.929
399993.SZ,688319.SH,20250829,0.885
399993.SZ,300294.SZ,20250829,0.842
399993.SZ,002550.SZ,20250829,0.832
399993.SZ,688289.SH,20250829,0.77
399993.SZ,300841.SZ,20250829,0.734
399993.SZ,603658.SH,20250829,0.728
399993.SZ,002030.SZ,20250829,0.694
399993.SZ,688336.SH,20250829,0.679
399993.SZ,300685.SZ,20250829,0.676
399993.SZ,300482.SZ,20250829,0.674
399993.SZ,688139.SH,20250829,0.659
399993.SZ,688222.SH,20250829,0.651
399993.SZ,301080.SZ,20250829,0.618
399993.SZ,688739.SH,20250829,0.608
399993.SZ,688621.SH,20250829,0.603
399993.SZ,603707.SH,20250829,0.574
399993.SZ,002038.SZ,20250829,0.57
399993.SZ,300463.SZ,20250829,0.55
399993.SZ,688575.SH,20250829,0.547
399993.SZ,688202.SH,20250829,0.543
399993.SZ,688443.SH,20250829,0.507
399993.SZ,002399.SZ,20250829,0.505
399993.SZ,688185.SH,20250829,0.495
399993.SZ,688687.SH,20250829,0.475
399993.SZ,688366.SH,20250829,0.445
399993.SZ,300406.SZ,20250829,0.44
399993.SZ,688302.SH,20250829,0.436
399993.SZ,688238.SH,20250829,0.422
399993.SZ,300642.SZ,20250829,0.421
399993.SZ,688117.SH,20250829,0.417
399993.SZ,688221.SH,20250829,0.416
399993.SZ,688276.SH,20250829,0.414
399993.SZ,688105.SH,20250829,0.406
399993.SZ,300683.SZ,20250829,0.4
399993.SZ,000710.SZ,20250829,0.39
399993.SZ,688317.SH,20250829,0.382
399993.SZ,688389.SH,20250829,0.381
399993.SZ,301047.SZ,20250829,0.378
399993.SZ,300238.SZ,20250829,0.372
399993.SZ,688136.SH,20250829,0.37
399993.SZ,002022.SZ,20250829,0.367
399993.SZ,833575.BJ,20250829,0.35
399993.SZ,300485.SZ,20250829,0.332
399993.SZ,688505.SH,20250829,0.292
399993.SZ,002932.SZ,20250829,0.289
399993.SZ,688197.SH,20250829,0.287
399993.SZ,688315.SH,20250829,0.271
399993.SZ,603387.SH,20250829,0.27
399993.SZ,300439.SZ,20250829,0.264
399993.SZ,301393.SZ,20250829,0.25
399993.SZ,688767.SH,20250829,0.245
399993.SZ,688606.SH,20250829,0.242
399993.SZ,300639.SZ,20250829,0.239
399993.SZ,300653.SZ,20250829,0.237
399993.SZ,301060.SZ,20250829,0.208
399993.SZ,002880.SZ,20250829,0.203
399993.SZ,688393.SH,20250829,0.175
399993.SZ,688075.SH,20250829,0.16
399993.SZ,837344.BJ,20250829,0.157
399993.SZ,688338.SH,20250829,0.15
399993.SZ,688163.SH,20250829,0.139
399993.SZ,688137.SH,20250829,0.126
399993.SZ,301166.SZ,20250829,0.116
399993.SZ,688426.SH,20250829,0.109
399993.SZ,688217.SH,20250829,0.102
399993.SZ,688758.SH,20250829,0.084
399993.SZ,688670.SH,20250829,0.059
