指数代码,成分股票代码,交易日期,权重
399662.SZ,300502.SZ,20250829,2.7064
399662.SZ,300308.SZ,20250829,2.6651
399662.SZ,300803.SZ,20250829,2.5997
399662.SZ,300394.SZ,20250829,2.4179
399662.SZ,300476.SZ,20250829,2.2748
399662.SZ,300724.SZ,20250829,1.7452
399662.SZ,300033.SZ,20250829,1.702
399662.SZ,300450.SZ,20250829,1.4287
399662.SZ,301165.SZ,20250829,1.3407
399662.SZ,300748.SZ,20250829,1.2948
399662.SZ,002384.SZ,20250829,1.2905
399662.SZ,300059.SZ,20250829,1.2376
399662.SZ,002600.SZ,20250829,1.203
399662.SZ,300454.SZ,20250829,1.1979
399662.SZ,300433.SZ,20250829,1.196
399662.SZ,300496.SZ,20250829,1.1921
399662.SZ,300274.SZ,20250829,1.1861
399662.SZ,002558.SZ,20250829,1.1682
399662.SZ,002436.SZ,20250829,1.1501
399662.SZ,300207.SZ,20250829,1.1347
399662.SZ,300014.SZ,20250829,1.1189
399662.SZ,300604.SZ,20250829,1.1148
399662.SZ,300115.SZ,20250829,1.1025
399662.SZ,002851.SZ,20250829,1.0857
399662.SZ,301308.SZ,20250829,1.0818
399662.SZ,300024.SZ,20250829,1.0777
399662.SZ,300751.SZ,20250829,1.069
399662.SZ,300418.SZ,20250829,1.0474
399662.SZ,300763.SZ,20250829,1.0443
399662.SZ,300759.SZ,20250829,1.0325
399662.SZ,300442.SZ,20250829,1.0321
399662.SZ,300390.SZ,20250829,1.0314
399662.SZ,300073.SZ,20250829,1.0279
399662.SZ,300373.SZ,20250829,1.0089
399662.SZ,301358.SZ,20250829,1.0049
399662.SZ,000799.SZ,20250829,0.9927
399662.SZ,300474.SZ,20250829,0.9859
399662.SZ,300223.SZ,20250829,0.9841
399662.SZ,300567.SZ,20250829,0.9795
399662.SZ,300896.SZ,20250829,0.9791
399662.SZ,002281.SZ,20250829,0.9773
399662.SZ,300017.SZ,20250829,0.9681
399662.SZ,300037.SZ,20250829,0.9571
399662.SZ,300919.SZ,20250829,0.9525
399662.SZ,300601.SZ,20250829,0.9473
399662.SZ,002466.SZ,20250829,0.9446
399662.SZ,300122.SZ,20250829,0.9327
399662.SZ,300782.SZ,20250829,0.9175
399662.SZ,300383.SZ,20250829,0.916
399662.SZ,300015.SZ,20250829,0.9106
399662.SZ,300458.SZ,20250829,0.9085
399662.SZ,300285.SZ,20250829,0.9013
399662.SZ,000988.SZ,20250829,0.899
399662.SZ,300866.SZ,20250829,0.8759
399662.SZ,300142.SZ,20250829,0.8752
399662.SZ,002709.SZ,20250829,0.8664
399662.SZ,300347.SZ,20250829,0.8606
399662.SZ,300124.SZ,20250829,0.854
399662.SZ,300316.SZ,20250829,0.8531
399662.SZ,301536.SZ,20250829,0.8464
399662.SZ,300339.SZ,20250829,0.842
399662.SZ,002460.SZ,20250829,0.8413
399662.SZ,301267.SZ,20250829,0.8333
399662.SZ,302132.SZ,20250829,0.8318
399662.SZ,000032.SZ,20250829,0.8111
399662.SZ,301236.SZ,20250829,0.8093
399662.SZ,000977.SZ,20250829,0.8088
399662.SZ,300750.SZ,20250829,0.808
399662.SZ,002459.SZ,20250829,0.8048
399662.SZ,002156.SZ,20250829,0.8045
399662.SZ,300012.SZ,20250829,0.7836
399662.SZ,000021.SZ,20250829,0.767
399662.SZ,002920.SZ,20250829,0.7606
399662.SZ,300413.SZ,20250829,0.745
399662.SZ,300676.SZ,20250829,0.7434
399662.SZ,000938.SZ,20250829,0.7398
399662.SZ,002050.SZ,20250829,0.737
399662.SZ,300251.SZ,20250829,0.7253
399662.SZ,002812.SZ,20250829,0.7155
399662.SZ,300661.SZ,20250829,0.7154
399662.SZ,300957.SZ,20250829,0.7136
399662.SZ,301269.SZ,20250829,0.7122
399662.SZ,001696.SZ,20250829,0.7105
399662.SZ,002085.SZ,20250829,0.7092
399662.SZ,000987.SZ,20250829,0.704
399662.SZ,300999.SZ,20250829,0.6975
399662.SZ,002439.SZ,20250829,0.697
399662.SZ,000034.SZ,20250829,0.6959
399662.SZ,002153.SZ,20250829,0.6875
399662.SZ,002410.SZ,20250829,0.6828
399662.SZ,300070.SZ,20250829,0.6807
399662.SZ,002673.SZ,20250829,0.6758
399662.SZ,002129.SZ,20250829,0.675
399662.SZ,300529.SZ,20250829,0.6672
399662.SZ,300558.SZ,20250829,0.6639
399662.SZ,002409.SZ,20250829,0.6537
399662.SZ,300699.SZ,20250829,0.6212
399662.SZ,300144.SZ,20250829,0.5757
399662.SZ,301301.SZ,20250829,0.5507
399662.SZ,300888.SZ,20250829,0.5017
